t [s],Vol [m3],P [bar],T [K],Q loss [W],,,,,,,
0.01772,0.00056775,4.402625,608.3975,1584.9,,,,,,,
0.01773,0.00056725,4.407575,608.55,1587,,,,,,,
0.01774,0.00056675,4.4126,608.705,1588.95,,,,,,,
0.01775,0.00056625,4.417575,608.8575,1591.05,,,,,,,
0.01776,0.00056575,4.4226,609.015,1593.15,,,,,,,
0.01777,0.00056525,4.427675,609.17,1595.1,,,,,,,
0.01778,0.00056475,4.432725,609.33,1597.2,,,,,,,
0.01779,0.00056425,4.437775,609.485,1599.3,,,,,,,
0.0178,0.00056375,4.442875,609.6475,1601.25,,,,,,,
0.01781,0.00056325,4.448025,609.81,1603.35,,,,,,,
0.01782,0.00056276,4.453125,609.975,1605.45,,,,,,,
0.01783,0.00056226,4.4583,610.1375,1607.55,,,,,,,
0.01784,0.00056176,4.463425,610.3025,1609.65,,,,,,,
0.01785,0.00056126,4.468625,610.465,1611.6,,,,,,,
0.01786,0.00056076,4.473825,610.6325,1613.7,,,,,,,
0.01787,0.00056026,4.479025,610.7975,1615.8,,,,,,,
0.01788,0.00055976,4.484225,610.9625,1617.9,,,,,,,
0.01789,0.00055926,4.489475,611.1325,1620,,,,,,,
0.0179,0.00055876,4.49475,611.3025,1622.1,,,,,,,
0.01791,0.00055826,4.499975,611.47,1624.2,,,,,,,
0.01792,0.00055776,4.50525,611.6425,1626.3,,,,,,,
0.01793,0.00055726,4.5106,611.815,1628.4,,,,,,,
0.01794,0.00055676,4.5159,611.985,1630.5,,,,,,,
0.01795,0.00055626,4.52125,612.1625,1632.6,,,,,,,
0.01796,0.00055576,4.5266,612.3375,1634.7,,,,,,,
0.01797,0.00055526,4.532,612.515,1636.8,,,,,,,
0.01798,0.00055477,4.537375,612.695,1638.9,,,,,,,
0.01799,0.00055427,4.542825,612.875,1641,,,,,,,
0.018,0.00055377,4.548275,613.06,1643.1,,,,,,,
0.01801,0.00055327,4.553775,613.245,1645.2,,,,,,,
0.01802,0.00055277,4.559275,613.4325,1647.45,,,,,,,
0.01803,0.00055227,4.5648,613.6225,1649.55,,,,,,,
0.01804,0.00055177,4.570375,613.8175,1651.65,,,,,,,
0.01805,0.00055127,4.576,614.0125,1653.75,,,,,,,
0.01806,0.00055077,4.581625,614.21,1656,,,,,,,
0.01807,0.00055027,4.587275,614.41,1658.1,,,,,,,
0.01808,0.00054977,4.59295,614.6125,1660.2,,,,,,,
0.01809,0.00054927,4.59865,614.815,1662.3,,,,,,,
0.0181,0.00054877,4.604375,615.025,1664.55,,,,,,,
0.01811,0.00054827,4.610125,615.23,1666.65,,,,,,,
0.01812,0.00054777,4.6159,615.4425,1668.9,,,,,,,
0.01813,0.00054727,4.621675,615.6525,1671,,,,,,,
0.01814,0.00054678,4.6275,615.865,1673.1,,,,,,,
0.01815,0.00054628,4.633325,616.075,1675.35,,,,,,,
0.01816,0.00054578,4.639175,616.2875,1677.45,,,,,,,
0.01817,0.00054528,4.645025,616.4975,1679.7,,,,,,,
0.01818,0.00054478,4.6509,616.715,1681.8,,,,,,,
0.01819,0.00054428,4.65675,616.9225,1684.05,,,,,,,
0.0182,0.00054378,4.662625,617.135,1686.3,,,,,,,
0.01821,0.00054328,4.6685,617.3425,1688.4,,,,,,,
0.01822,0.00054278,4.67435,617.5525,1690.65,,,,,,,
0.01823,0.00054228,4.6802,617.76,1692.9,,,,,,,
0.01824,0.00054178,4.6861,617.965,1695,,,,,,,
0.01825,0.00054128,4.69195,618.1675,1697.25,,,,,,,
0.01826,0.00054078,4.6978,618.365,1699.5,,,,,,,
0.01827,0.00054028,4.70365,618.565,1701.6,,,,,,,
0.01828,0.00053978,4.709525,618.765,1703.85,,,,,,,
0.01829,0.00053929,4.71535,618.96,1706.1,,,,,,,
0.0183,0.00053879,4.721175,619.15,1708.35,,,,,,,
0.01831,0.00053829,4.727025,619.3425,1710.45,,,,,,,
0.01832,0.00053779,4.73285,619.53,1712.7,,,,,,,
0.01833,0.00053729,4.7387,619.72,1714.95,,,,,,,
0.01834,0.00053679,4.74455,619.905,1717.2,,,,,,,
0.01835,0.00053629,4.75035,620.09,1719.45,,,,,,,
0.01836,0.00053579,4.756175,620.275,1721.7,,,,,,,
0.01837,0.00053529,4.762025,620.4575,1723.95,,,,,,,
0.01838,0.00053479,4.767875,620.64,1726.2,,,,,,,
0.01839,0.00053429,4.77375,620.8225,1728.45,,,,,,,
0.0184,0.00053379,4.7796,621.0025,1730.7,,,,,,,
0.01841,0.0005333,4.78545,621.1875,1732.95,,,,,,,
0.01842,0.0005328,4.79135,621.3675,1735.2,,,,,,,
0.01843,0.0005323,4.79725,621.55,1737.45,,,,,,,
0.01844,0.0005318,4.80315,621.73,1739.7,,,,,,,
0.01845,0.0005313,4.809075,621.915,1742.1,,,,,,,
0.01846,0.0005308,4.815,622.0975,1744.35,,,,,,,
0.01847,0.0005303,4.820975,622.2825,1746.6,,,,,,,
0.01848,0.0005298,4.826925,622.4675,1748.85,,,,,,,
0.01849,0.0005293,4.83295,622.6525,1751.1,,,,,,,
0.0185,0.0005288,4.838925,622.8375,1753.5,,,,,,,
0.01851,0.0005283,4.84495,623.0275,1755.75,,,,,,,
0.01852,0.00052781,4.850975,623.2125,1758,,,,,,,
0.01853,0.00052731,4.857025,623.3975,1760.4,,,,,,,
0.01854,0.00052681,4.86305,623.5825,1762.65,,,,,,,
0.01855,0.00052631,4.86915,623.7725,1764.9,,,,,,,
0.01856,0.00052581,4.875225,623.96,1767.3,,,,,,,
0.01857,0.00052531,4.8813,624.1425,1769.55,,,,,,,
0.01858,0.00052481,4.887425,624.33,1771.95,,,,,,,
0.01859,0.00052431,4.893525,624.52,1774.2,,,,,,,
0.0186,0.00052381,4.899625,624.705,1776.6,,,,,,,
0.01861,0.00052332,4.90575,624.8875,1778.85,,,,,,,
0.01862,0.00052282,4.91185,625.07,1781.25,,,,,,,
0.01863,0.00052232,4.917975,625.2525,1783.65,,,,,,,
0.01864,0.00052182,4.9241,625.435,1785.9,,,,,,,
0.01865,0.00052132,4.930225,625.6125,1788.3,,,,,,,
0.01866,0.00052082,4.93635,625.7925,1790.55,,,,,,,
0.01867,0.00052032,4.942475,625.97,1792.95,,,,,,,
0.01868,0.00051982,4.9486,626.145,1795.35,,,,,,,
0.01869,0.00051932,4.95475,626.315,1797.75,,,,,,,
0.0187,0.00051883,4.960875,626.49,1800,,,,,,,
0.01871,0.00051833,4.967,626.6625,1802.4,,,,,,,
0.01872,0.00051783,4.973125,626.8325,1804.8,,,,,,,
0.01873,0.00051733,4.97925,627,1807.2,,,,,,,
0.01874,0.00051683,4.985375,627.1675,1809.6,,,,,,,
0.01875,0.00051633,4.9915,627.3375,1812,,,,,,,
0.01876,0.00051583,4.99765,627.5,1814.4,,,,,,,
0.01877,0.00051534,5.003825,627.6675,1816.8,,,,,,,
0.01878,0.00051484,5.009975,627.8325,1819.2,,,,,,,
0.01879,0.00051434,5.016125,627.9975,1821.6,,,,,,,
0.0188,0.00051384,5.02235,628.1625,1824,,,,,,,
0.01881,0.00051334,5.028525,628.3275,1826.4,,,,,,,
0.01882,0.00051284,5.034725,628.495,1828.8,,,,,,,
0.01883,0.00051234,5.040975,628.66,1831.2,,,,,,,
0.01884,0.00051185,5.0472,628.825,1833.6,,,,,,,
0.01885,0.00051135,5.0535,628.9925,1836,,,,,,,
0.01886,0.00051085,5.05975,629.1625,1838.4,,,,,,,
0.01887,0.00051035,5.06605,629.33,1840.95,,,,,,,
0.01888,0.00050985,5.072375,629.5,1843.35,,,,,,,
0.01889,0.00050935,5.078725,629.6725,1845.75,,,,,,,
0.0189,0.00050886,5.0851,629.85,1848.15,,,,,,,
0.01891,0.00050836,5.091525,630.025,1850.7,,,,,,,
0.01892,0.00050786,5.097925,630.2025,1853.1,,,,,,,
0.01893,0.00050736,5.1044,630.3825,1855.5,,,,,,,
0.01894,0.00050686,5.1109,630.5625,1858.05,,,,,,,
0.01895,0.00050636,5.1174,630.745,1860.45,,,,,,,
0.01896,0.00050587,5.12395,630.93,1863,,,,,,,
0.01897,0.00050537,5.130475,631.1175,1865.4,,,,,,,
0.01898,0.00050487,5.137075,631.305,1867.95,,,,,,,
0.01899,0.00050437,5.1437,631.4925,1870.35,,,,,,,
0.019,0.00050387,5.15035,631.685,1872.9,,,,,,,
0.01901,0.00050338,5.157025,631.88,1875.3,,,,,,,
0.01902,0.00050288,5.16375,632.0775,1877.85,,,,,,,
0.01903,0.00050238,5.170475,632.2725,1880.4,,,,,,,
0.01904,0.00050188,5.177225,632.47,1882.8,,,,,,,
0.01905,0.00050138,5.184025,632.6725,1885.35,,,,,,,
0.01906,0.00050089,5.1908,632.875,1887.9,,,,,,,
0.01907,0.00050039,5.197625,633.08,1890.45,,,,,,,
0.01908,0.00049989,5.2045,633.2825,1892.85,,,,,,,
0.01909,0.00049939,5.2114,633.4875,1895.4,,,,,,,
0.0191,0.00049889,5.218325,633.6975,1897.95,,,,,,,
0.01911,0.0004984,5.22525,633.9075,1900.5,,,,,,,
0.01912,0.0004979,5.232225,634.1175,1903.05,,,,,,,
0.01913,0.0004974,5.239175,634.3275,1905.6,,,,,,,
0.01914,0.0004969,5.2462,634.5425,1908.15,,,,,,,
0.01915,0.0004964,5.25325,634.755,1910.7,,,,,,,
0.01916,0.00049591,5.260275,634.97,1913.25,,,,,,,
0.01917,0.00049541,5.267375,635.185,1915.8,,,,,,,
0.01918,0.00049491,5.27445,635.4025,1918.35,,,,,,,
0.01919,0.00049441,5.28155,635.6225,1920.9,,,,,,,
0.0192,0.00049392,5.288725,635.8425,1923.45,,,,,,,
0.01921,0.00049342,5.295875,636.06,1926,,,,,,,
0.01922,0.00049292,5.303075,636.28,1928.55,,,,,,,
0.01923,0.00049242,5.31025,636.5025,1931.25,,,,,,,
0.01924,0.00049193,5.317475,636.7225,1933.8,,,,,,,
0.01925,0.00049143,5.324725,636.945,1936.35,,,,,,,
0.01926,0.00049093,5.332,637.17,1938.9,,,,,,,
0.01927,0.00049043,5.339275,637.39,1941.6,,,,,,,
0.01928,0.00048994,5.34655,637.6175,1944.15,,,,,,,
0.01929,0.00048944,5.353875,637.84,1946.85,,,,,,,
0.0193,0.00048894,5.3612,638.0625,1949.4,,,,,,,
0.01931,0.00048844,5.36855,638.2875,1951.95,,,,,,,
0.01932,0.00048795,5.3759,638.515,1954.65,,,,,,,
0.01933,0.00048745,5.383275,638.7375,1957.2,,,,,,,
0.01934,0.00048695,5.3907,638.96,1959.9,,,,,,,
0.01935,0.00048645,5.398125,639.1875,1962.6,,,,,,,
0.01936,0.00048596,5.405525,639.415,1965.15,,,,,,,
0.01937,0.00048546,5.413025,639.6425,1967.85,,,,,,,
0.01938,0.00048496,5.4205,639.8675,1970.4,,,,,,,
0.01939,0.00048446,5.42795,640.0975,1973.1,,,,,,,
0.0194,0.00048397,5.435475,640.325,1975.8,,,,,,,
0.01941,0.00048347,5.443,640.5525,1978.5,,,,,,,
0.01942,0.00048297,5.450575,640.7825,1981.05,,,,,,,
0.01943,0.00048248,5.458125,641.01,1983.75,,,,,,,
0.01944,0.00048198,5.465725,641.2425,1986.45,,,,,,,
0.01945,0.00048148,5.473375,641.4725,1989.15,,,,,,,
0.01946,0.00048099,5.480975,641.705,1991.85,,,,,,,
0.01947,0.00048049,5.488625,641.935,1994.55,,,,,,,
0.01948,0.00047999,5.4963,642.17,1997.25,,,,,,,
0.01949,0.0004795,5.504,642.4025,1999.95,,,,,,,
0.0195,0.000479,5.5117,642.635,2002.65,,,,,,,
0.01951,0.0004785,5.519425,642.8675,2005.35,,,,,,,
0.01952,0.00047801,5.52715,643.1,2008.05,,,,,,,
0.01953,0.00047751,5.534875,643.3325,2010.75,,,,,,,
0.01954,0.00047701,5.542675,643.565,2013.45,,,,,,,
0.01955,0.00047652,5.55045,643.7975,2016.15,,,,,,,
0.01956,0.00047602,5.5582,644.03,2019,,,,,,,
0.01957,0.00047552,5.566,644.2575,2021.7,,,,,,,
0.01958,0.00047503,5.573775,644.4875,2024.4,,,,,,,
0.01959,0.00047453,5.581575,644.715,2027.1,,,,,,,
0.0196,0.00047403,5.58935,644.9375,2029.95,,,,,,,
0.01961,0.00047354,5.597175,645.16,2032.65,,,,,,,
0.01962,0.00047304,5.60495,645.3825,2035.35,,,,,,,
0.01963,0.00047254,5.612725,645.605,2038.2,,,,,,,
0.01964,0.00047205,5.62055,645.8175,2040.9,,,,,,,
0.01965,0.00047155,5.62835,646.035,2043.75,,,,,,,
0.01966,0.00047106,5.6361,646.245,2046.45,,,,,,,
0.01967,0.00047056,5.6439,646.4575,2049.3,,,,,,,
0.01968,0.00047006,5.6517,646.6675,2052.15,,,,,,,
0.01969,0.00046957,5.65945,646.8775,2054.85,,,,,,,
0.0197,0.00046907,5.66725,647.08,2057.7,,,,,,,
0.01971,0.00046858,5.675025,647.2875,2060.55,,,,,,,
0.01972,0.00046808,5.682825,647.4875,2063.25,,,,,,,
0.01973,0.00046758,5.6906,647.695,2066.1,,,,,,,
0.01974,0.00046709,5.69845,647.895,2068.95,,,,,,,
0.01975,0.00046659,5.706275,648.1,2071.8,,,,,,,
0.01976,0.0004661,5.71415,648.3,2074.65,,,,,,,
0.01977,0.0004656,5.722025,648.505,2077.35,,,,,,,
0.01978,0.00046511,5.729975,648.71,2080.2,,,,,,,
0.01979,0.00046461,5.7379,648.92,2083.05,,,,,,,
0.0198,0.00046412,5.74585,649.125,2085.9,,,,,,,
0.01981,0.00046362,5.753875,649.3375,2088.75,,,,,,,
0.01982,0.00046312,5.761925,649.555,2091.6,,,,,,,
0.01983,0.00046263,5.770025,649.7725,2094.6,,,,,,,
0.01984,0.00046213,5.778175,649.9925,2097.45,,,,,,,
0.01985,0.00046164,5.78635,650.2175,2100.3,,,,,,,
0.01986,0.00046114,5.79455,650.44,2103.15,,,,,,,
0.01987,0.00046065,5.802825,650.67,2106,,,,,,,
0.01988,0.00046015,5.81115,650.9025,2109,,,,,,,
0.01989,0.00045966,5.819525,651.14,2111.85,,,,,,,
0.0199,0.00045916,5.8279,651.375,2114.7,,,,,,,
0.01991,0.00045867,5.83635,651.615,2117.7,,,,,,,
0.01992,0.00045817,5.84485,651.86,2120.55,,,,,,,
0.01993,0.00045768,5.85335,652.1025,2123.4,,,,,,,
0.01994,0.00045718,5.861875,652.3475,2126.4,,,,,,,
0.01995,0.00045669,5.87045,652.595,2129.25,,,,,,,
0.01996,0.0004562,5.879025,652.84,2132.25,,,,,,,
0.01997,0.0004557,5.8876,653.0875,2135.25,,,,,,,
0.01998,0.00045521,5.896225,653.33,2138.1,,,,,,,
0.01999,0.00045471,5.904825,653.575,2141.1,,,,,,,
0.02,0.00045422,5.91345,653.815,2144.1,,,,,,,
0.02001,0.00045372,5.92205,654.0575,2146.95,,,,,,,
0.02002,0.00045323,5.930675,654.2925,2149.95,,,,,,,
0.02003,0.00045273,5.93925,654.525,2152.95,,,,,,,
0.02004,0.00045224,5.947825,654.7575,2155.95,,,,,,,
0.02005,0.00045175,5.9564,654.98,2158.95,,,,,,,
0.02006,0.00045125,5.964925,655.2075,2161.8,,,,,,,
0.02007,0.00045076,5.973475,655.4275,2164.8,,,,,,,
0.02008,0.00045026,5.982,655.64,2167.8,,,,,,,
0.02009,0.00044977,5.9905,655.855,2170.8,,,,,,,
0.0201,0.00044928,5.998975,656.0625,2173.8,,,,,,,
0.02011,0.00044878,6.007425,656.265,2176.95,,,,,,,
0.02012,0.00044829,6.0159,656.4675,2179.95,,,,,,,
0.02013,0.0004478,6.024325,656.665,2182.95,,,,,,,
0.02014,0.0004473,6.0328,656.8625,2185.95,,,,,,,
0.02015,0.00044681,6.041225,657.055,2188.95,,,,,,,
0.02016,0.00044632,6.04965,657.2475,2191.95,,,,,,,
0.02017,0.00044582,6.058125,657.44,2195.1,,,,,,,
0.02018,0.00044533,6.0666,657.635,2198.1,,,,,,,
0.02019,0.00044484,6.075075,657.83,2201.25,,,,,,,
0.0202,0.00044434,6.083625,658.02,2204.25,,,,,,,
0.02021,0.00044385,6.092175,658.215,2207.25,,,,,,,
0.02022,0.00044336,6.100775,658.4125,2210.4,,,,,,,
0.02023,0.00044286,6.1094,658.6125,2213.4,,,,,,,
0.02024,0.00044237,6.118075,658.8125,2216.55,,,,,,,
0.02025,0.00044188,6.126825,659.02,2219.7,,,,,,,
0.02026,0.00044138,6.135625,659.23,2222.7,,,,,,,
0.02027,0.00044089,6.144475,659.445,2225.85,,,,,,,
0.02028,0.0004404,6.153375,659.665,2229,,,,,,,
0.02029,0.00043991,6.162325,659.8875,2232,,,,,,,
0.0203,0.00043941,6.17135,660.1125,2235.15,,,,,,,
0.02031,0.00043892,6.180425,660.3475,2238.3,,,,,,,
0.02032,0.00043843,6.189625,660.5825,2241.45,,,,,,,
0.02033,0.00043794,6.1988,660.825,2244.6,,,,,,,
0.02034,0.00043745,6.208075,661.07,2247.75,,,,,,,
0.02035,0.00043695,6.217425,661.315,2250.9,,,,,,,
0.02036,0.00043646,6.2268,661.5675,2254.05,,,,,,,
0.02037,0.00043597,6.2362,661.8225,2257.2,,,,,,,
0.02038,0.00043548,6.2457,662.08,2260.35,,,,,,,
0.02039,0.00043499,6.2552,662.34,2263.5,,,,,,,
0.0204,0.00043449,6.26475,662.6025,2266.65,,,,,,,
0.02041,0.000434,6.274325,662.865,2269.95,,,,,,,
0.02042,0.00043351,6.283975,663.1275,2273.1,,,,,,,
0.02043,0.00043302,6.293625,663.39,2276.25,,,,,,,
0.02044,0.00043253,6.303225,663.655,2279.55,,,,,,,
0.02045,0.00043204,6.312925,663.9175,2282.7,,,,,,,
0.02046,0.00043154,6.3226,664.18,2285.85,,,,,,,
0.02047,0.00043105,6.332275,664.4375,2289.15,,,,,,,
0.02048,0.00043056,6.34195,664.7,2292.3,,,,,,,
0.02049,0.00043007,6.35165,664.955,2295.6,,,,,,,
0.0205,0.00042958,6.361325,665.205,2298.9,,,,,,,
0.02051,0.00042909,6.371025,665.4575,2302.05,,,,,,,
0.02052,0.0004286,6.380675,665.705,2305.35,,,,,,,
0.02053,0.00042811,6.390375,665.95,2308.65,,,,,,,
0.02054,0.00042762,6.400025,666.19,2311.8,,,,,,,
0.02055,0.00042713,6.409675,666.435,2315.1,,,,,,,
0.02056,0.00042664,6.41935,666.67,2318.4,,,,,,,
0.02057,0.00042614,6.429,666.9075,2321.7,,,,,,,
0.02058,0.00042565,6.43865,667.1375,2325,,,,,,,
0.02059,0.00042516,6.4483,667.37,2328.3,,,,,,,
0.0206,0.00042467,6.45795,667.6,2331.6,,,,,,,
0.02061,0.00042418,6.467625,667.8275,2334.9,,,,,,,
0.02062,0.00042369,6.477325,668.0575,2338.2,,,,,,,
0.02063,0.0004232,6.48705,668.2825,2341.5,,,,,,,
0.02064,0.00042271,6.49675,668.5125,2344.8,,,,,,,
0.02065,0.00042222,6.506475,668.735,2348.25,,,,,,,
0.02066,0.00042173,6.51625,668.9675,2351.55,,,,,,,
0.02067,0.00042124,6.526075,669.1925,2354.85,,,,,,,
0.02068,0.00042075,6.535875,669.4225,2358.15,,,,,,,
0.02069,0.00042026,6.54575,669.6525,2361.6,,,,,,,
0.0207,0.00041977,6.555625,669.885,2364.9,,,,,,,
0.02071,0.00041929,6.565575,670.12,2368.35,,,,,,,
0.02072,0.0004188,6.57555,670.355,2371.65,,,,,,,
0.02073,0.00041831,6.58555,670.59,2375.1,,,,,,,
0.02074,0.00041782,6.59565,670.8325,2378.4,,,,,,,
0.02075,0.00041733,6.605775,671.0725,2381.85,,,,,,,
0.02076,0.00041684,6.6159,671.32,2385.3,,,,,,,
0.02077,0.00041635,6.6261,671.5625,2388.75,,,,,,,
0.02078,0.00041586,6.636325,671.815,2392.05,,,,,,,
0.02079,0.00041537,6.646575,672.06,2395.5,,,,,,,
0.0208,0.00041488,6.6569,672.3125,2398.95,,,,,,,
0.02081,0.00041439,6.667275,672.5625,2402.4,,,,,,,
0.02082,0.00041391,6.67765,672.815,2405.85,,,,,,,
0.02083,0.00041342,6.68805,673.07,2409.3,,,,,,,
0.02084,0.00041293,6.698475,673.3225,2412.75,,,,,,,
0.02085,0.00041244,6.708925,673.575,2416.2,,,,,,,
0.02086,0.00041195,6.719425,673.8325,2419.65,,,,,,,
