t [s],Vol [m3],P [bar],T [K],Q loss [W],,,,,,,,
0.02967,9.70E-05,42.8574,908.142,13249.2,,,,,,,,
0.02968,9.69E-05,42.9348,908.506,13267.2,,,,,,,,
0.02969,9.68E-05,43.0114,908.866,13286.4,,,,,,,,
0.0297,9.66E-05,43.0878,909.232,13304.4,,,,,,,,
0.02971,9.65E-05,43.1642,909.588,13323.6,,,,,,,,
0.02972,9.64E-05,43.24,909.95,13341.6,,,,,,,,
0.02973,9.62E-05,43.3158,910.308,13359.6,,,,,,,,
0.02974,9.61E-05,43.3914,910.664,13377.6,,,,,,,,
0.02975,9.60E-05,43.4664,911.02,13395.6,,,,,,,,
0.02976,9.59E-05,43.5412,911.376,13413.6,,,,,,,,
0.02977,9.57E-05,43.6158,911.728,13431.6,,,,,,,,
0.02978,9.56E-05,43.69,912.082,13449.6,,,,,,,,
0.02979,9.55E-05,43.7638,912.432,13467.6,,,,,,,,
0.0298,9.54E-05,43.8372,912.78,13484.4,,,,,,,,
0.02981,9.52E-05,43.9106,913.13,13502.4,,,,,,,,
0.02982,9.51E-05,43.9834,913.474,13519.2,,,,,,,,
0.02983,9.50E-05,44.056,913.82,13537.2,,,,,,,,
0.02984,9.49E-05,44.1278,914.162,13554,,,,,,,,
0.02985,9.48E-05,44.1998,914.5,13570.8,,,,,,,,
0.02986,9.46E-05,44.2712,914.838,13587.6,,,,,,,,
0.02987,9.45E-05,44.342,915.172,13604.4,,,,,,,,
0.02988,9.44E-05,44.4128,915.51,13621.2,,,,,,,,
0.02989,9.43E-05,44.483,915.838,13638,,,,,,,,
0.0299,9.42E-05,44.5524,916.166,13654.8,,,,,,,,
0.02991,9.41E-05,44.6218,916.49,13670.4,,,,,,,,
0.02992,9.40E-05,44.6906,916.814,13687.2,,,,,,,,
0.02993,9.38E-05,44.7592,917.132,13702.8,,,,,,,,
0.02994,9.37E-05,44.8272,917.45,13718.4,,,,,,,,
0.02995,9.36E-05,44.8946,917.768,13735.2,,,,,,,,
0.02996,9.35E-05,44.9618,918.078,13750.8,,,,,,,,
0.02997,9.34E-05,45.0284,918.386,13766.4,,,,,,,,
0.02998,9.33E-05,45.0948,918.692,13780.8,,,,,,,,
0.02999,9.32E-05,45.1604,918.998,13796.4,,,,,,,,
0.03,9.31E-05,45.2258,919.302,13812,,,,,,,,
0.03001,9.30E-05,45.2904,919.6,13826.4,,,,,,,,
0.03002,9.29E-05,45.3548,919.894,13842,,,,,,,,
0.03003,9.28E-05,45.4188,920.19,13856.4,,,,,,,,
0.03004,9.27E-05,45.4822,920.48,13870.8,,,,,,,,
0.03005,9.26E-05,45.5452,920.772,13885.2,,,,,,,,
0.03006,9.25E-05,45.6076,921.058,13899.6,,,,,,,,
0.03007,9.24E-05,45.6696,921.346,13914,,,,,,,,
0.03008,9.23E-05,45.7316,921.63,13928.4,,,,,,,,
0.03009,9.22E-05,45.7926,921.914,13942.8,,,,,,,,
0.0301,9.21E-05,45.853,922.194,13956,,,,,,,,
0.03011,9.20E-05,45.9134,922.468,13970.4,,,,,,,,
0.03012,9.19E-05,45.9732,922.746,13983.6,,,,,,,,
0.03013,9.18E-05,46.0322,923.02,13996.8,,,,,,,,
0.03014,9.17E-05,46.0914,923.294,14010,,,,,,,,
0.03015,9.17E-05,46.1496,923.562,14023.2,,,,,,,,
0.03016,9.16E-05,46.2072,923.832,14036.4,,,,,,,,
0.03017,9.15E-05,46.2646,924.1,14049.6,,,,,,,,
0.03018,9.14E-05,46.3214,924.362,14061.6,,,,,,,,
0.03019,9.13E-05,46.378,924.63,14074.8,,,,,,,,
0.0302,9.12E-05,46.4338,924.888,14086.8,,,,,,,,
0.03021,9.11E-05,46.4892,925.15,14098.8,,,,,,,,
0.03022,9.11E-05,46.544,925.408,14110.8,,,,,,,,
0.03023,9.10E-05,46.5982,925.664,14122.8,,,,,,,,
0.03024,9.09E-05,46.6522,925.916,14134.8,,,,,,,,
0.03025,9.08E-05,46.7056,926.172,14145.6,,,,,,,,
0.03026,9.07E-05,46.7586,926.424,14157.6,,,,,,,,
0.03027,9.07E-05,46.811,926.672,14168.4,,,,,,,,
0.03028,9.06E-05,46.8628,926.92,14180.4,,,,,,,,
0.03029,9.05E-05,46.914,927.166,14191.2,,,,,,,,
0.0303,9.04E-05,46.9648,927.41,14202,,,,,,,,
0.03031,9.04E-05,47.015,927.654,14212.8,,,,,,,,
0.03032,9.03E-05,47.0646,927.896,14223.6,,,,,,,,
0.03033,9.02E-05,47.1142,928.136,14233.2,,,,,,,,
0.03034,9.02E-05,47.1628,928.37,14244,,,,,,,,
0.03035,9.01E-05,47.2108,928.606,14253.6,,,,,,,,
0.03036,9.00E-05,47.2586,928.84,14263.2,,,,,,,,
0.03037,8.99E-05,47.3056,929.074,14272.8,,,,,,,,
0.03038,8.99E-05,47.352,929.304,14282.4,,,,,,,,
0.03039,8.98E-05,47.398,929.532,14292,,,,,,,,
0.0304,8.98E-05,47.4434,929.76,14301.6,,,,,,,,
0.03041,8.97E-05,47.4884,929.986,14310,,,,,,,,
0.03042,8.96E-05,47.5326,930.21,14319.6,,,,,,,,
0.03043,8.96E-05,47.5766,930.43,14328,,,,,,,,
0.03044,8.95E-05,47.6198,930.652,14336.4,,,,,,,,
0.03045,8.94E-05,47.6626,930.87,14344.8,,,,,,,,
0.03046,8.94E-05,47.7048,931.088,14353.2,,,,,,,,
0.03047,8.93E-05,47.7462,931.302,14360.4,,,,,,,,
0.03048,8.93E-05,47.7872,931.518,14368.8,,,,,,,,
0.03049,8.92E-05,47.8278,931.73,14376,,,,,,,,
0.0305,8.92E-05,47.8676,931.942,14383.2,,,,,,,,
0.03051,8.91E-05,47.9072,932.154,14391.6,,,,,,,,
0.03052,8.91E-05,47.9458,932.36,14397.6,,,,,,,,
0.03053,8.90E-05,47.9842,932.572,14404.8,,,,,,,,
0.03054,8.90E-05,48.022,932.778,14412,,,,,,,,
0.03055,8.89E-05,48.0592,932.982,14418,,,,,,,,
0.03056,8.89E-05,48.0958,933.192,14425.2,,,,,,,,
0.03057,8.88E-05,48.132,933.396,14431.2,,,,,,,,
0.03058,8.88E-05,48.1674,933.6,14437.2,,,,,,,,
0.03059,8.87E-05,48.2024,933.802,14443.2,,,,,,,,
0.0306,8.87E-05,48.2374,934.004,14449.2,,,,,,,,
0.03061,8.86E-05,48.2712,934.208,14454,,,,,,,,
0.03062,8.86E-05,48.3046,934.41,14460,,,,,,,,
0.03063,8.86E-05,48.3378,934.612,14464.8,,,,,,,,
0.03064,8.85E-05,48.3702,934.814,14469.6,,,,,,,,
0.03065,8.85E-05,48.402,935.016,14474.4,,,,,,,,
0.03066,8.84E-05,48.4334,935.216,14479.2,,,,,,,,
0.03067,8.84E-05,48.464,935.416,14482.8,,,,,,,,
0.03068,8.84E-05,48.4944,935.622,14487.6,,,,,,,,
0.03069,8.83E-05,48.5246,935.822,14491.2,,,,,,,,
0.0307,8.83E-05,48.5536,936.024,14494.8,,,,,,,,
0.03071,8.83E-05,48.5826,936.226,14498.4,,,,,,,,
0.03072,8.82E-05,48.6108,936.428,14502,,,,,,,,
0.03073,8.82E-05,48.6388,936.632,14505.6,,,,,,,,
0.03074,8.82E-05,48.6662,936.834,14508,,,,,,,,
0.03075,8.81E-05,48.693,937.042,14511.6,,,,,,,,
0.03076,8.81E-05,48.7194,937.246,14514,,,,,,,,
0.03077,8.81E-05,48.7454,937.454,14516.4,,,,,,,,
0.03078,8.81E-05,48.7708,937.664,14518.8,,,,,,,,
0.03079,8.80E-05,48.7962,937.88,14521.2,,,,,,,,
0.0308,8.80E-05,48.8208,938.1,14522.4,,,,,,,,
0.03081,8.80E-05,48.8452,938.318,14524.8,,,,,,,,
0.03082,8.80E-05,48.8696,938.544,14526,,,,,,,,
0.03083,8.79E-05,48.8936,938.772,14527.2,,,,,,,,
0.03084,8.79E-05,48.917,939.01,14528.4,,,,,,,,
0.03085,8.79E-05,48.9406,939.254,14529.6,,,,,,,,
0.03086,8.79E-05,48.9638,939.506,14529.6,,,,,,,,
0.03087,8.79E-05,48.987,939.762,14530.8,,,,,,,,
0.03088,8.79E-05,49.0104,940.03,14530.8,,,,,,,,
0.03089,8.78E-05,49.0332,940.308,12314.4,,,,,,,,
0.0309,8.78E-05,49.0564,940.596,12314.4,,,,,,,,
0.03091,8.78E-05,49.0794,940.89,12314.4,,,,,,,,
0.03092,8.78E-05,49.1024,941.2,12314.4,,,,,,,,
0.03093,8.78E-05,49.1256,941.522,12314.4,,,,,,,,
0.03094,8.78E-05,49.1488,941.85,12314.4,,,,,,,,
0.03095,8.78E-05,49.1718,942.196,12313.2,,,,,,,,
0.03096,8.78E-05,49.195,942.552,12313.2,,,,,,,,
0.03097,8.78E-05,49.2184,942.914,12312,,,,,,,,
0.03098,8.78E-05,49.2416,943.292,12310.8,,,,,,,,
0.03099,8.77E-05,49.2646,943.676,12309.6,,,,,,,,
0.031,8.77E-05,49.2878,944.066,10161.24,,,,,,,,
0.03101,8.77E-05,49.3104,944.466,10160.16,,,,,,,,
0.03102,8.77E-05,49.3332,944.872,7983.12,,,,,,,,
0.03103,8.77E-05,49.3554,945.29,5841.72,,,,,,,,
0.03104,8.77E-05,49.377,945.71,3710.88,,,,,,,,
0.03105,8.77E-05,49.3986,946.13,3710.52,,,,,,,,
0.03106,8.77E-05,49.4196,946.552,3710.04,,,,,,,,
0.03107,8.77E-05,49.44,946.972,3709.56,,,,,,,,
0.03108,8.78E-05,49.4596,947.394,3708.96,,,,,,,,
0.03109,8.78E-05,49.4784,947.812,3708.36,,,,,,,,
0.0311,8.78E-05,49.4968,948.23,3707.76,,,,,,,,
0.03111,8.78E-05,49.5144,948.644,3707.04,,,,,,,,
0.03112,8.78E-05,49.5316,949.056,3706.2,,,,,,,,
0.03113,8.78E-05,49.5478,949.472,3705.36,,,,,,,,
0.03114,8.78E-05,49.5638,949.888,3704.52,,,,,,,,
0.03115,8.78E-05,49.5794,950.306,3703.56,,,,,,,,
0.03116,8.78E-05,49.5948,950.74,3702.6,,,,,,,,
0.03117,8.78E-05,49.6104,951.182,3701.52,,,,,,,,
0.03118,8.79E-05,49.6262,951.648,3700.32,,,,,,,,
0.03119,8.79E-05,49.6432,952.138,3699.12,,,,,,,,
0.0312,8.79E-05,49.6614,952.67,3697.92,,,,,,,,
0.03121,8.79E-05,49.6812,953.246,3696.6,,,,,,,,
0.03122,8.79E-05,49.7042,953.886,3695.28,,,,,,,,
0.03123,8.80E-05,49.7298,954.598,3693.84,,,,,,,,
0.03124,8.80E-05,49.7596,955.398,3692.4,,,,,,,,
0.03125,8.80E-05,49.7944,956.304,3690.84,,,,,,,,
0.03126,8.80E-05,49.8352,957.336,3689.28,,,,,,,,
0.03127,8.80E-05,49.8834,958.516,3687.6,,,,,,,,
0.03128,8.81E-05,49.9392,959.864,3685.8,,,,,,,,
0.03129,8.81E-05,50.0046,961.404,3684.12,,,,,,,,
0.0313,8.81E-05,50.0808,963.172,3682.2,,,,,,,,
0.03131,8.82E-05,50.1696,965.17,3680.28,,,,,,,,
0.03132,8.82E-05,50.2718,967.452,3678.36,,,,,,,,
0.03133,8.82E-05,50.3896,970.048,3676.32,,,,,,,,
0.03134,8.83E-05,50.5244,972.966,3674.28,,,,,,,,
0.03135,8.83E-05,50.6774,976.264,3672.12,,,,,,,,
0.03136,8.83E-05,50.851,979.958,3669.96,,,,,,,,
0.03137,8.84E-05,51.0464,984.078,3667.68,,,,,,,,
0.03138,8.84E-05,51.2656,988.674,3665.4,,,,,,,,
0.03139,8.84E-05,51.51,993.766,3663,,,,,,,,
0.0314,8.85E-05,51.7814,999.368,3660.48,,,,,,,,
0.03141,8.85E-05,52.0808,1005.528,3658.08,,,,,,,,
0.03142,8.86E-05,52.4098,1012.29,3655.44,,,,,,,,
0.03143,8.86E-05,52.7704,1019.672,3652.8,,,,,,,,
0.03144,8.87E-05,53.1628,1027.656,3650.16,,,,,,,,
0.03145,8.87E-05,53.5884,1036.298,3647.4,,,,,,,,
0.03146,8.88E-05,54.048,1045.606,3644.64,,,,,,,,
0.03147,8.88E-05,54.5422,1055.59,3641.76,,,,,,,,
0.03148,8.89E-05,55.071,1066.252,3638.76,,,,,,,,
0.03149,8.89E-05,55.635,1077.626,3635.88,,,,,,,,
0.0315,8.90E-05,56.2338,1089.654,3632.76,,,,,,,,
0.03151,8.90E-05,56.8672,1102.382,3629.64,,,,,,,,
0.03152,8.91E-05,57.5346,1115.812,3626.52,,,,,,,,
0.03153,8.91E-05,58.2344,1129.854,3623.28,,,,,,,,
0.03154,8.92E-05,58.9666,1144.568,3620.04,,,,,,,,
0.03155,8.93E-05,59.7288,1159.838,3616.68,,,,,,,,
0.03156,8.93E-05,60.5196,1175.724,3613.2,,,,,,,,
0.03157,8.94E-05,61.3372,1192.162,3609.84,,,,,,,,
0.03158,8.94E-05,62.179,1209.072,3606.24,,,,,,,,
0.03159,8.95E-05,63.043,1226.41,3602.76,,,,,,,,
0.0316,8.96E-05,63.9264,1244.222,3599.04,,,,,,,,
0.03161,8.97E-05,64.8264,1262.358,3595.32,,,,,,,,
0.03162,8.97E-05,65.7406,1280.788,3591.6,,,,,,,,
0.03163,8.98E-05,66.665,1299.5,3587.76,,,,,,,,
0.03164,8.99E-05,67.5974,1318.4,3583.92,,,,,,,,
0.03165,8.99E-05,68.5342,1337.42,3580.08,,,,,,,,
0.03166,9.00E-05,69.472,1356.48,3576.12,,,,,,,,
0.03167,9.01E-05,70.408,1375.58,3572.16,,,,,,,,
0.03168,9.02E-05,71.3392,1394.64,3568.08,,,,,,,,
0.03169,9.03E-05,72.2616,1413.62,3564,,,,,,,,
0.0317,9.04E-05,73.1728,1432.48,3559.8,,,,,,,,
0.03171,9.04E-05,74.0696,1451.1,3555.6,,,,,,,,
0.03172,9.05E-05,74.9494,1469.42,3551.28,,,,,,,,
0.03173,9.06E-05,75.8092,1487.42,3546.96,,,,,,,,
0.03174,9.07E-05,76.6466,1505.04,3542.64,,,,,,,,
0.03175,9.08E-05,77.4592,1522.24,3538.2,,,,,,,,
0.03176,9.09E-05,78.2452,1538.96,3533.64,,,,,,,,
0.03177,9.10E-05,79.0022,1555.2,3529.08,,,,,,,,
0.03178,9.11E-05,79.7286,1570.96,3524.52,,,,,,,,
0.03179,9.12E-05,80.4228,1586.14,3519.84,,,,,,,,
0.0318,9.13E-05,81.0838,1600.7,3515.16,,,,,,,,
0.03181,9.14E-05,81.7098,1614.66,3510.36,,,,,,,,
0.03182,9.15E-05,82.3006,1627.94,3505.68,,,,,,,,
0.03183,9.16E-05,82.8554,1640.58,3500.88,,,,,,,,
0.03184,9.18E-05,83.3728,1652.6,3496.08,,,,,,,,
0.03185,9.19E-05,83.8538,1663.98,3491.16,,,,,,,,
0.03186,9.20E-05,84.2976,1674.66,3486.36,,,,,,,,
0.03187,9.21E-05,84.7046,1684.72,3481.44,,,,,,,,
0.03188,9.22E-05,85.0746,1694.04,3476.4,,,,,,,,
0.03189,9.23E-05,85.4084,1702.7,3471.36,,,,,,,,
0.0319,9.25E-05,85.7062,1710.74,3466.32,,,,,,,,
0.03191,9.26E-05,85.969,1718.1,3461.16,,,,,,,,
0.03192,9.27E-05,86.1976,1724.8,3456,,,,,,,,
0.03193,9.28E-05,86.3932,1730.92,3450.72,,,,,,,,
0.03194,9.30E-05,86.5562,1736.46,3445.44,,,,,,,,
0.03195,9.31E-05,86.688,1741.44,3440.04,,,,,,,,
0.03196,9.32E-05,86.7896,1745.94,3434.64,,,,,,,,
0.03197,9.34E-05,86.8628,1749.86,3429.12,,,,,,,,
0.03198,9.35E-05,86.9084,1753.3,3423.6,,,,,,,,
0.03199,9.37E-05,86.9282,1756.26,3418.08,,,,,,,,
0.032,9.38E-05,86.9236,1758.76,3412.44,,,,,,,,
0.03201,9.40E-05,86.8956,1760.92,3406.8,,,,,,,,
0.03202,9.41E-05,86.846,1762.66,3401.04,,,,,,,,
0.03203,9.43E-05,86.776,1764.02,3395.28,,,,,,,,
0.03204,9.44E-05,86.6868,1765.04,3389.52,,,,,,,,
0.03205,9.46E-05,86.5806,1765.74,3383.64,,,,,,,,
0.03206,9.47E-05,86.4576,1766.12,3377.76,,,,,,,,
0.03207,9.49E-05,86.3202,1766.28,3371.76,,,,,,,,
0.03208,9.50E-05,86.1694,1766.16,3365.76,,,,,,,,
0.03209,9.52E-05,86.006,1765.8,3359.64,,,,,,,,
0.0321,9.54E-05,85.8316,1765.24,3353.52,,,,,,,,
0.03211,9.55E-05,85.647,1764.52,3347.4,,,,,,,,
0.03212,9.57E-05,85.454,1763.64,3341.28,,,,,,,,
0.03213,9.59E-05,85.2528,1762.62,3335.04,,,,,,,,
0.03214,9.60E-05,85.0446,1761.48,3328.68,,,,,,,,
0.03215,9.62E-05,84.83,1760.2,3322.44,,,,,,,,
0.03216,9.64E-05,84.6104,1758.86,3316.08,,,,,,,,
0.03217,9.66E-05,84.3862,1757.44,3309.6,,,,,,,,
0.03218,9.67E-05,84.1582,1755.98,3303.24,,,,,,,,
0.03219,9.69E-05,83.9266,1754.44,3296.76,,,,,,,,
0.0322,9.71E-05,83.6922,1752.88,3290.16,,,,,,,,
0.03221,9.73E-05,83.4554,1751.26,3283.68,,,,,,,,
0.03222,9.75E-05,83.2172,1749.62,3277.08,,,,,,,,
0.03223,9.77E-05,82.9772,1747.98,3270.36,,,,,,,,
0.03224,9.79E-05,82.736,1746.32,3263.76,,,,,,,,
0.03225,9.81E-05,82.4938,1744.66,3257.04,,,,,,,,
0.03226,9.83E-05,82.251,1743,3250.32,,,,,,,,
0.03227,9.85E-05,82.008,1741.32,3243.6,,,,,,,,
0.03228,9.87E-05,81.7648,1739.66,3236.76,,,,,,,,
0.03229,9.89E-05,81.5212,1738.02,3229.92,,,,,,,,
0.0323,9.91E-05,81.2776,1736.38,3223.08,,,,,,,,
0.03231,9.93E-05,81.034,1734.74,3216.12,,,,,,,,
0.03232,9.95E-05,80.791,1733.14,3209.28,,,,,,,,
0.03233,9.97E-05,80.5476,1731.52,3202.32,,,,,,,,
0.03234,9.99E-05,80.3046,1729.9,3195.36,,,,,,,,
0.03235,0.00010009,80.062,1728.3,3188.28,,,,,,,,
0.03236,0.00010031,79.8194,1726.76,3181.32,,,,,,,,
0.03237,0.00010052,79.577,1725.22,3174.24,,,,,,,,
0.03238,0.00010074,79.3348,1723.68,3167.16,,,,,,,,
0.03239,0.00010096,79.0926,1722.14,3160.08,,,,,,,,
0.0324,0.00010118,78.8506,1720.58,3152.88,,,,,,,,
0.03241,0.0001014,78.6086,1719.06,3145.8,,,,,,,,
0.03242,0.00010162,78.3664,1717.54,3138.6,,,,,,,,
0.03243,0.00010185,78.124,1716,3131.4,,,,,,,,
0.03244,0.00010207,77.8816,1714.48,3124.2,,,,,,,,
0.03245,0.0001023,77.639,1712.98,3117,,,,,,,,
0.03246,0.00010253,77.396,1711.42,3109.68,,,,,,,,
0.03247,0.00010276,77.1528,1709.88,3102.48,,,,,,,,
0.03248,0.00010299,76.909,1708.36,3095.16,,,,,,,,
0.03249,0.00010323,76.6648,1706.78,3087.96,,,,,,,,
0.0325,0.00010346,76.4198,1705.22,3080.64,,,,,,,,
0.03251,0.0001037,76.1746,1703.66,3073.32,,,,,,,,
0.03252,0.00010394,75.9288,1702.08,3065.88,,,,,,,,
0.03253,0.00010418,75.6822,1700.48,3058.56,,,,,,,,
0.03254,0.00010442,75.435,1698.88,3051.24,,,,,,,,
0.03255,0.00010466,75.1876,1697.24,3043.8,,,,,,,,
0.03256,0.00010491,74.9396,1695.6,3036.48,,,,,,,,
0.03257,0.00010515,74.691,1693.94,3029.04,,,,,,,,
0.03258,0.0001054,74.442,1692.28,3021.72,,,,,,,,
0.03259,0.00010565,74.1928,1690.6,3014.28,,,,,,,,
0.0326,0.0001059,73.9428,1688.88,3006.84,,,,,,,,
0.03261,0.00010615,73.693,1687.2,2999.4,,,,,,,,
0.03262,0.0001064,73.443,1685.5,2991.96,,,,,,,,
0.03263,0.00010666,73.1928,1683.78,2984.52,,,,,,,,
0.03264,0.00010691,72.943,1682.08,2977.08,,,,,,,,
0.03265,0.00010717,72.6932,1680.32,2969.64,,,,,,,,
0.03266,0.00010743,72.4436,1678.62,2962.08,,,,,,,,
0.03267,0.00010769,72.1946,1676.88,2954.64,,,,,,,,
0.03268,0.00010795,71.9454,1675.16,2947.2,,,,,,,,
0.03269,0.00010821,71.6976,1673.46,2939.76,,,,,,,,
0.0327,0.00010848,71.4502,1671.74,2932.2,,,,,,,,
0.03271,0.00010874,71.2036,1670.06,2924.76,,,,,,,,
0.03272,0.00010901,70.9574,1668.34,2917.2,,,,,,,,
0.03273,0.00010928,70.7126,1666.68,2909.76,,,,,,,,
0.03274,0.00010955,70.4684,1665.02,2902.32,,,,,,,,
0.03275,0.00010982,70.2254,1663.38,2894.76,,,,,,,,
0.03276,0.00011009,69.983,1661.74,2887.32,,,,,,,,
0.03277,0.00011036,69.742,1660.12,2879.76,,,,,,,,
0.03278,0.00011063,69.5018,1658.52,2872.32,,,,,,,,
0.03279,0.00011091,69.2624,1656.92,2864.76,,,,,,,,
0.0328,0.00011119,69.0242,1655.34,2857.32,,,,,,,,
0.03281,0.00011147,68.7868,1653.78,2849.88,,,,,,,,
0.03282,0.00011174,68.55,1652.22,2842.32,,,,,,,,
0.03283,0.00011203,68.3146,1650.68,2834.88,,,,,,,,
0.03284,0.00011231,68.0796,1649.14,2827.32,,,,,,,,
0.03285,0.00011259,67.8452,1647.64,2819.88,,,,,,,,
0.03286,0.00011288,67.6118,1646.1,2812.44,,,,,,,,
0.03287,0.00011316,67.3786,1644.58,2804.88,,,,,,,,
0.03288,0.00011345,67.146,1643.08,2797.44,,,,,,,,
0.03289,0.00011374,66.914,1641.56,2790,,,,,,,,
0.0329,0.00011403,66.6822,1640.06,2782.56,,,,,,,,
0.03291,0.00011432,66.4508,1638.54,2775,,,,,,,,
0.03292,0.00011461,66.2196,1637.04,2767.56,,,,,,,,
0.03293,0.0001149,65.9892,1635.52,2760.12,,,,,,,,
0.03294,0.0001152,65.7584,1633.98,2752.68,,,,,,,,
0.03295,0.0001155,65.5282,1632.44,2745.24,,,,,,,,
0.03296,0.00011579,65.2982,1630.92,2737.8,,,,,,,,
0.03297,0.00011609,65.068,1629.36,2730.36,,,,,,,,
0.03298,0.00011639,64.8386,1627.84,2722.92,,,,,,,,
0.03299,0.00011669,64.6092,1626.26,2715.6,,,,,,,,
0.033,0.000117,64.38,1624.72,2708.16,,,,,,,,
0.03301,0.0001173,64.1508,1623.16,2700.72,,,,,,,,
0.03302,0.0001176,63.9226,1621.54,2693.4,,,,,,,,
0.03303,0.00011791,63.6944,1620,2685.96,,,,,,,,
0.03304,0.00011822,63.4666,1618.44,2678.64,,,,,,,,
0.03305,0.00011853,63.239,1616.82,2671.2,,,,,,,,
0.03306,0.00011884,63.0124,1615.26,2663.88,,,,,,,,
0.03307,0.00011915,62.7862,1613.68,2656.44,,,,,,,,
0.03308,0.00011946,62.5602,1612.1,2649.12,,,,,,,,
0.03309,0.00011978,62.3352,1610.54,2641.8,,,,,,,,
0.0331,0.00012009,62.1108,1608.96,2634.48,,,,,,,,
0.03311,0.00012041,61.887,1607.42,2627.16,,,,,,,,
0.03312,0.00012073,61.664,1605.86,2619.84,,,,,,,,
0.03313,0.00012105,61.4416,1604.3,2612.52,,,,,,,,
0.03314,0.00012137,61.2202,1602.76,2605.2,,,,,,,,
0.03315,0.00012169,60.999,1601.2,2598,,,,,,,,
0.03316,0.00012201,60.779,1599.68,2590.68,,,,,,,,
0.03317,0.00012234,60.5596,1598.16,2583.48,,,,,,,,
0.03318,0.00012267,60.3408,1596.62,2576.16,,,,,,,,
0.03319,0.00012299,60.1228,1595.08,2568.96,,,,,,,,
0.0332,0.00012332,59.9056,1593.6,2561.76,,,,,,,,
0.03321,0.00012365,59.6892,1592.08,2554.56,,,,,,,,
0.03322,0.00012398,59.4728,1590.58,2547.36,,,,,,,,
0.03323,0.00012432,59.257,1589.06,2540.16,,,,,,,,
0.03324,0.00012465,59.042,1587.54,2532.96,,,,,,,,
0.03325,0.00012499,58.8276,1586.04,2525.76,,,,,,,,
0.03326,0.00012532,58.6134,1584.54,2518.56,,,,,,,,
0.03327,0.00012566,58.4,1583.02,2511.48,,,,,,,,
0.03328,0.000126,58.1868,1581.52,2504.28,,,,,,,,
0.03329,0.00012634,57.974,1580,2497.2,,,,,,,,
0.0333,0.00012669,57.7614,1578.48,2490.12,,,,,,,,
0.03331,0.00012703,57.549,1576.96,2482.92,,,,,,,,
0.03332,0.00012738,57.3376,1575.44,2475.84,,,,,,,,
0.03333,0.00012772,57.126,1573.92,2468.76,,,,,,,,
0.03334,0.00012807,56.9152,1572.38,2461.8,,,,,,,,
0.03335,0.00012842,56.7046,1570.84,2454.72,,,,,,,,
0.03336,0.00012877,56.4946,1569.3,2447.64,,,,,,,,
0.03337,0.00012912,56.2852,1567.76,2440.68,,,,,,,,
0.03338,0.00012948,56.0756,1566.2,2433.6,,,,,,,,
0.03339,0.00012983,55.8674,1564.7,2426.64,,,,,,,,
0.0334,0.00013019,55.6594,1563.14,2419.68,,,,,,,,
0.03341,0.00013055,55.452,1561.6,2412.72,,,,,,,,
0.03342,0.00013091,55.2452,1560.06,2405.76,,,,,,,,
0.03343,0.00013127,55.0392,1558.54,2398.8,,,,,,,,
0.03344,0.00013163,54.8338,1557.02,2391.84,,,,,,,,
0.03345,0.00013199,54.629,1555.48,2385,,,,,,,,
0.03346,0.00013236,54.4252,1553.98,2378.04,,,,,,,,
0.03347,0.00013272,54.2224,1552.44,2371.2,,,,,,,,
0.03348,0.00013309,54.02,1550.96,2364.36,,,,,,,,
0.03349,0.00013346,53.8184,1549.46,2357.52,,,,,,,,
0.0335,0.00013383,53.6178,1547.96,2350.68,,,,,,,,
0.03351,0.0001342,53.4178,1546.5,2343.84,,,,,,,,
0.03352,0.00013458,53.2186,1545,2337,,,,,,,,
0.03353,0.00013495,53.0198,1543.52,2330.28,,,,,,,,
0.03354,0.00013533,52.8218,1542.04,2323.44,,,,,,,,
0.03355,0.00013571,52.6246,1540.6,2316.72,,,,,,,,
0.03356,0.00013609,52.4282,1539.1,2310,,,,,,,,
0.03357,0.00013647,52.2318,1537.64,2303.28,,,,,,,,
0.03358,0.00013685,52.036,1536.18,2296.56,,,,,,,,
0.03359,0.00013723,51.8406,1534.7,2289.84,,,,,,,,
0.0336,0.00013762,51.646,1533.22,2283.12,,,,,,,,
0.03361,0.000138,51.4512,1531.74,2276.52,,,,,,,,
0.03362,0.00013839,51.257,1530.24,2269.92,,,,,,,,
0.03363,0.00013878,51.0634,1528.72,2263.2,,,,,,,,
0.03364,0.00013917,50.8696,1527.22,2256.6,,,,,,,,
0.03365,0.00013956,50.676,1525.72,2250,,,,,,,,
0.03366,0.00013995,50.483,1524.2,2243.4,,,,,,,,
0.03367,0.00014035,50.29,1522.64,2236.92,,,,,,,,
0.03368,0.00014074,50.0974,1521.08,2230.32,,,,,,,,
0.03369,0.00014114,49.9052,1519.54,2223.84,,,,,,,,
0.0337,0.00014154,49.7128,1517.96,2217.36,,,,,,,,
0.03371,0.00014194,49.5212,1516.38,2210.88,,,,,,,,
0.03372,0.00014234,49.33,1514.8,2204.4,,,,,,,,
0.03373,0.00014274,49.1392,1513.26,2197.92,,,,,,,,
0.03374,0.00014315,48.9486,1511.64,2191.44,,,,,,,,
0.03375,0.00014355,48.7588,1510.04,2185.08,,,,,,,,
0.03376,0.00014396,48.5696,1508.46,2178.6,,,,,,,,
0.03377,0.00014437,48.3808,1506.86,2172.24,,,,,,,,
0.03378,0.00014478,48.193,1505.28,2165.88,,,,,,,,
