t [s],Vol [m3],P [bar],T [K],Q loss [W],,,,,,,,
0.04735,0.00094402,4.1384,856.275,294,,,,,,,,
0.04736,0.00094444,4.1359,856.13,293.68,,,,,,,,
0.04737,0.00094486,4.1334,855.97,293.36,,,,,,,,
0.04738,0.00094528,4.1308,855.815,293.024,,,,,,,,
0.04739,0.0009457,4.12815,855.64,292.704,,,,,,,,
0.0474,0.00094612,4.12555,855.465,292.384,,,,,,,,
0.04741,0.00094654,4.1228,855.28,292.064,,,,,,,,
0.04742,0.00094695,4.1201,855.09,291.744,,,,,,,,
0.04743,0.00094737,4.1173,854.875,291.424,,,,,,,,
0.04744,0.00094779,4.1145,854.66,291.104,,,,,,,,
0.04745,0.0009482,4.1116,854.43,290.784,,,,,,,,
0.04746,0.00094862,4.10865,854.19,290.48,,,,,,,,
0.04747,0.00094904,4.10565,853.93,290.16,,,,,,,,
0.04748,0.00094945,4.10255,853.66,289.84,,,,,,,,
0.04749,0.00094987,4.0994,853.375,289.52,,,,,,,,
0.0475,0.00095028,4.09625,853.075,289.2,,,,,,,,
0.04751,0.00095069,4.093,852.77,288.896,,,,,,,,
0.04752,0.00095111,4.0897,852.45,288.576,,,,,,,,
0.04753,0.00095152,4.08645,852.125,288.256,,,,,,,,
0.04754,0.00095193,4.0831,851.79,287.952,,,,,,,,
0.04755,0.00095235,4.07975,851.455,287.632,,,,,,,,
0.04756,0.00095276,4.07635,851.115,287.328,,,,,,,,
0.04757,0.00095317,4.073,850.78,287.008,,,,,,,,
0.04758,0.00095358,4.06975,850.45,286.704,,,,,,,,
0.04759,0.00095399,4.06645,850.13,286.384,,,,,,,,
0.0476,0.0009544,4.06325,849.83,286.08,,,,,,,,
0.04761,0.00095481,4.0602,849.535,285.76,,,,,,,,
0.04762,0.00095522,4.0571,849.26,285.456,,,,,,,,
0.04763,0.00095563,4.05425,849.01,285.152,,,,,,,,
0.04764,0.00095604,4.0514,848.78,284.832,,,,,,,,
0.04765,0.00095645,4.0488,848.58,284.528,,,,,,,,
0.04766,0.00095686,4.04625,848.41,284.224,,,,,,,,
0.04767,0.00095727,4.04385,848.265,283.904,,,,,,,,
0.04768,0.00095767,4.0416,848.145,283.6,,,,,,,,
0.04769,0.00095808,4.0395,848.055,283.296,,,,,,,,
0.0477,0.00095849,4.0375,848,282.992,,,,,,,,
0.04771,0.00095889,4.0357,847.965,282.688,,,,,,,,
0.04772,0.0009593,4.034,847.96,282.384,,,,,,,,
0.04773,0.00095971,4.0324,847.975,282.08,,,,,,,,
0.04774,0.00096011,4.0309,848.015,281.776,,,,,,,,
0.04775,0.00096052,4.0295,848.075,281.472,,,,,,,,
0.04776,0.00096092,4.0282,848.15,281.168,,,,,,,,
0.04777,0.00096132,4.02695,848.23,280.864,,,,,,,,
0.04778,0.00096173,4.0257,848.33,280.56,,,,,,,,
0.04779,0.00096213,4.0245,848.43,280.256,,,,,,,,
0.0478,0.00096253,4.0234,848.54,279.952,,,,,,,,
0.04781,0.00096294,4.02225,848.645,279.648,,,,,,,,
0.04782,0.00096334,4.0211,848.75,279.344,,,,,,,,
0.04783,0.00096374,4.01995,848.855,279.056,,,,,,,,
0.04784,0.00096414,4.01875,848.955,278.752,,,,,,,,
0.04785,0.00096454,4.01755,849.045,278.448,,,,,,,,
0.04786,0.00096494,4.0163,849.13,278.16,,,,,,,,
0.04787,0.00096534,4.015,849.205,277.856,,,,,,,,
0.04788,0.00096574,4.0137,849.27,277.552,,,,,,,,
0.04789,0.00096614,4.0123,849.32,277.264,,,,,,,,
0.0479,0.00096654,4.01085,849.365,276.96,,,,,,,,
0.04791,0.00096694,4.00935,849.39,276.672,,,,,,,,
0.04792,0.00096734,4.00785,849.415,276.368,,,,,,,,
0.04793,0.00096773,4.00625,849.425,276.08,,,,,,,,
0.04794,0.00096813,4.0046,849.42,275.776,,,,,,,,
0.04795,0.00096853,4.00295,849.41,275.488,,,,,,,,
0.04796,0.00096893,4.00125,849.385,275.184,,,,,,,,
0.04797,0.00096932,3.9995,849.355,274.896,,,,,,,,
0.04798,0.00096972,3.99765,849.315,274.608,,,,,,,,
0.04799,0.00097011,3.9958,849.26,274.304,,,,,,,,
0.048,0.00097051,3.99395,849.205,274.016,,,,,,,,
0.04801,0.0009709,3.99205,849.135,273.728,,,,,,,,
0.04802,0.0009713,3.99005,849.06,273.44,,,,,,,,
0.04803,0.00097169,3.9881,848.975,273.152,,,,,,,,
0.04804,0.00097208,3.98605,848.885,272.848,,,,,,,,
0.04805,0.00097248,3.984,848.78,272.56,,,,,,,,
0.04806,0.00097287,3.9819,848.675,272.272,,,,,,,,
0.04807,0.00097326,3.9798,848.56,271.984,,,,,,,,
0.04808,0.00097365,3.97765,848.44,271.696,,,,,,,,
0.04809,0.00097405,3.9755,848.31,271.408,,,,,,,,
0.0481,0.00097444,3.97325,848.18,271.12,,,,,,,,
0.04811,0.00097483,3.97105,848.04,270.832,,,,,,,,
0.04812,0.00097522,3.9688,847.895,270.544,,,,,,,,
0.04813,0.00097561,3.9666,847.755,270.256,,,,,,,,
0.04814,0.000976,3.9643,847.605,269.984,,,,,,,,
0.04815,0.00097639,3.96205,847.455,269.696,,,,,,,,
0.04816,0.00097678,3.9598,847.305,269.408,,,,,,,,
0.04817,0.00097717,3.95755,847.155,269.12,,,,,,,,
0.04818,0.00097755,3.95535,847.005,268.832,,,,,,,,
0.04819,0.00097794,3.95305,846.86,268.56,,,,,,,,
0.0482,0.00097833,3.9509,846.72,268.272,,,,,,,,
0.04821,0.00097872,3.9487,846.585,267.984,,,,,,,,
0.04822,0.0009791,3.9466,846.45,267.712,,,,,,,,
0.04823,0.00097949,3.9444,846.325,267.424,,,,,,,,
0.04824,0.00097988,3.94235,846.21,267.152,,,,,,,,
0.04825,0.00098026,3.94035,846.1,266.864,,,,,,,,
0.04826,0.00098065,3.9383,846,266.592,,,,,,,,
0.04827,0.00098103,3.9364,845.915,266.304,,,,,,,,
0.04828,0.00098142,3.9345,845.83,266.032,,,,,,,,
0.04829,0.0009818,3.93265,845.765,265.744,,,,,,,,
0.0483,0.00098218,3.9309,845.705,265.472,,,,,,,,
0.04831,0.00098257,3.9292,845.66,265.184,,,,,,,,
0.04832,0.00098295,3.9275,845.625,264.912,,,,,,,,
0.04833,0.00098333,3.9259,845.605,264.64,,,,,,,,
0.04834,0.00098371,3.92435,845.585,264.352,,,,,,,,
0.04835,0.0009841,3.9228,845.585,264.08,,,,,,,,
0.04836,0.00098448,3.92135,845.59,263.808,,,,,,,,
0.04837,0.00098486,3.9199,845.605,263.536,,,,,,,,
0.04838,0.00098524,3.9185,845.625,263.248,,,,,,,,
0.04839,0.00098562,3.91715,845.65,262.976,,,,,,,,
0.0484,0.000986,3.9158,845.675,262.704,,,,,,,,
0.04841,0.00098638,3.91445,845.705,262.432,,,,,,,,
0.04842,0.00098676,3.9131,845.735,262.16,,,,,,,,
0.04843,0.00098714,3.9117,845.755,261.888,,,,,,,,
0.04844,0.00098751,3.91025,845.775,261.616,,,,,,,,
0.04845,0.00098789,3.90885,845.78,261.344,,,,,,,,
0.04846,0.00098827,3.90735,845.78,261.072,,,,,,,,
0.04847,0.00098865,3.9058,845.765,260.8,,,,,,,,
0.04848,0.00098902,3.90425,845.735,260.528,,,,,,,,
0.04849,0.0009894,3.90255,845.685,260.256,,,,,,,,
0.0485,0.00098978,3.9008,845.625,259.984,,,,,,,,
0.04851,0.00099015,3.89895,845.535,259.712,,,,,,,,
0.04852,0.00099053,3.89705,845.435,259.44,,,,,,,,
0.04853,0.0009909,3.89505,845.315,259.184,,,,,,,,
0.04854,0.00099128,3.89295,845.18,258.912,,,,,,,,
0.04855,0.00099165,3.8908,845.02,258.64,,,,,,,,
0.04856,0.00099202,3.88855,844.85,258.368,,,,,,,,
0.04857,0.0009924,3.88625,844.665,258.112,,,,,,,,
0.04858,0.00099277,3.8839,844.475,257.84,,,,,,,,
0.04859,0.00099314,3.8816,844.27,257.568,,,,,,,,
0.0486,0.00099352,3.8792,844.065,257.312,,,,,,,,
0.04861,0.00099389,3.87685,843.855,257.04,,,,,,,,
0.04862,0.00099426,3.87445,843.66,256.784,,,,,,,,
0.04863,0.00099463,3.87215,843.455,256.512,,,,,,,,
0.04864,0.000995,3.8699,843.27,256.256,,,,,,,,
0.04865,0.00099537,3.86765,843.1,255.984,,,,,,,,
0.04866,0.00099574,3.86555,842.94,255.728,,,,,,,,
0.04867,0.00099611,3.86345,842.8,255.456,,,,,,,,
0.04868,0.00099648,3.8615,842.685,255.2,,,,,,,,
0.04869,0.00099685,3.85965,842.59,254.928,,,,,,,,
0.0487,0.00099722,3.85795,842.515,254.672,,,,,,,,
0.04871,0.00099758,3.8563,842.465,254.416,,,,,,,,
0.04872,0.00099795,3.8548,842.435,254.144,,,,,,,,
0.04873,0.00099832,3.85335,842.435,253.888,,,,,,,,
0.04874,0.00099869,3.85205,842.445,253.632,,,,,,,,
0.04875,0.00099905,3.8508,842.48,253.376,,,,,,,,
0.04876,0.00099942,3.8496,842.525,253.104,,,,,,,,
0.04877,0.00099978,3.8485,842.585,252.848,,,,,,,,
0.04878,0.0010001,3.8474,842.65,252.592,,,,,,,,
0.04879,0.0010005,3.8464,842.72,252.336,,,,,,,,
0.0488,0.0010009,3.84535,842.795,252.08,,,,,,,,
0.04881,0.0010012,3.84425,842.865,251.824,,,,,,,,
0.04882,0.0010016,3.8432,842.93,251.568,,,,,,,,
0.04883,0.001002,3.84205,842.99,251.312,,,,,,,,
0.04884,0.0010023,3.84095,843.03,251.056,,,,,,,,
0.04885,0.0010027,3.83965,843.06,250.8,,,,,,,,
0.04886,0.0010031,3.83835,843.07,250.544,,,,,,,,
0.04887,0.0010034,3.83695,843.055,250.288,,,,,,,,
0.04888,0.0010038,3.8354,843.03,250.032,,,,,,,,
0.04889,0.0010041,3.83385,842.97,249.776,,,,,,,,
0.0489,0.0010045,3.83215,842.895,249.536,,,,,,,,
0.04891,0.0010049,3.83035,842.795,249.28,,,,,,,,
0.04892,0.0010052,3.8284,842.675,249.024,,,,,,,,
0.04893,0.0010056,3.8264,842.525,248.768,,,,,,,,
0.04894,0.0010059,3.8243,842.36,248.528,,,,,,,,
0.04895,0.0010063,3.82215,842.17,248.272,,,,,,,,
0.04896,0.0010067,3.81985,841.97,248.016,,,,,,,,
0.04897,0.001007,3.8175,841.745,247.776,,,,,,,,
0.04898,0.0010074,3.81515,841.51,247.52,,,,,,,,
0.04899,0.0010077,3.8127,841.265,247.264,,,,,,,,
0.049,0.0010081,3.8102,841.01,247.024,,,,,,,,
0.04901,0.0010084,3.8077,840.75,246.768,,,,,,,,
0.04902,0.0010088,3.8052,840.48,246.528,,,,,,,,
0.04903,0.0010092,3.80265,840.215,246.272,,,,,,,,
0.04904,0.0010095,3.80015,839.95,246.032,,,,,,,,
0.04905,0.0010099,3.7977,839.69,245.776,,,,,,,,
0.04906,0.0010102,3.79525,839.435,245.536,,,,,,,,
0.04907,0.0010106,3.7928,839.19,245.296,,,,,,,,
0.04908,0.0010109,3.7904,838.955,245.04,,,,,,,,
0.04909,0.0010113,3.7881,838.735,244.8,,,,,,,,
0.0491,0.0010116,3.7859,838.53,244.56,,,,,,,,
0.04911,0.001012,3.78375,838.33,244.304,,,,,,,,
0.04912,0.0010123,3.78165,838.155,244.064,,,,,,,,
0.04913,0.0010127,3.77965,837.995,243.824,,,,,,,,
0.04914,0.001013,3.77775,837.855,243.584,,,,,,,,
0.04915,0.0010134,3.7759,837.73,243.328,,,,,,,,
0.04916,0.0010137,3.7741,837.625,243.088,,,,,,,,
0.04917,0.0010141,3.7724,837.525,242.848,,,,,,,,
0.04918,0.0010144,3.77075,837.445,242.608,,,,,,,,
0.04919,0.0010148,3.7692,837.38,242.368,,,,,,,,
0.0492,0.0010151,3.76765,837.315,242.128,,,,,,,,
0.04921,0.0010155,3.76615,837.27,241.888,,,,,,,,
0.04922,0.0010158,3.7647,837.22,241.648,,,,,,,,
0.04923,0.0010162,3.76325,837.175,241.408,,,,,,,,
0.04924,0.0010165,3.76175,837.13,241.168,,,,,,,,
0.04925,0.0010169,3.7603,837.08,240.928,,,,,,,,
0.04926,0.0010172,3.7588,837.025,240.688,,,,,,,,
0.04927,0.0010176,3.75725,836.96,240.448,,,,,,,,
0.04928,0.0010179,3.75565,836.88,240.208,,,,,,,,
0.04929,0.0010182,3.754,836.79,239.984,,,,,,,,
0.0493,0.0010186,3.75225,836.685,239.744,,,,,,,,
0.04931,0.0010189,3.7505,836.56,239.504,,,,,,,,
0.04932,0.0010193,3.7486,836.425,239.264,,,,,,,,
0.04933,0.0010196,3.7467,836.265,239.04,,,,,,,,
0.04934,0.00102,3.7447,836.095,238.8,,,,,,,,
0.04935,0.0010203,3.7426,835.905,238.56,,,,,,,,
0.04936,0.0010206,3.74045,835.7,238.336,,,,,,,,
0.04937,0.001021,3.7383,835.485,238.096,,,,,,,,
0.04938,0.0010213,3.73605,835.26,237.856,,,,,,,,
0.04939,0.0010217,3.7338,835.025,237.632,,,,,,,,
0.0494,0.001022,3.7315,834.79,237.392,,,,,,,,
0.04941,0.0010223,3.7292,834.545,237.168,,,,,,,,
0.04942,0.0010227,3.72695,834.305,236.928,,,,,,,,
0.04943,0.001023,3.7247,834.065,236.704,,,,,,,,
0.04944,0.0010233,3.72245,833.835,236.464,,,,,,,,
0.04945,0.0010237,3.7202,833.61,236.24,,,,,,,,
0.04946,0.001024,3.7181,833.395,236.016,,,,,,,,
0.04947,0.0010244,3.716,833.195,235.776,,,,,,,,
0.04948,0.0010247,3.71395,833.005,235.552,,,,,,,,
0.04949,0.001025,3.712,832.825,235.328,,,,,,,,
0.0495,0.0010254,3.7101,832.665,235.088,,,,,,,,
0.04951,0.0010257,3.70825,832.515,234.864,,,,,,,,
0.04952,0.001026,3.70645,832.38,234.64,,,,,,,,
0.04953,0.0010264,3.70475,832.255,234.416,,,,,,,,
0.04954,0.0010267,3.70305,832.135,234.176,,,,,,,,
0.04955,0.001027,3.70135,832.03,233.952,,,,,,,,
0.04956,0.0010274,3.69975,831.93,233.728,,,,,,,,
0.04957,0.0010277,3.69815,831.835,233.504,,,,,,,,
0.04958,0.001028,3.6966,831.74,233.28,,,,,,,,
0.04959,0.0010284,3.695,831.645,233.056,,,,,,,,
0.0496,0.0010287,3.6934,831.55,232.832,,,,,,,,
0.04961,0.001029,3.6918,831.45,232.608,,,,,,,,
0.04962,0.0010293,3.69025,831.35,232.384,,,,,,,,
0.04963,0.0010297,3.68855,831.24,232.16,,,,,,,,
0.04964,0.00103,3.6869,831.12,231.936,,,,,,,,
0.04965,0.0010303,3.6852,830.995,231.712,,,,,,,,
0.04966,0.0010307,3.6835,830.865,231.488,,,,,,,,
0.04967,0.001031,3.68175,830.73,231.264,,,,,,,,
0.04968,0.0010313,3.68,830.585,231.04,,,,,,,,
0.04969,0.0010316,3.6782,830.445,230.832,,,,,,,,
0.0497,0.001032,3.6764,830.29,230.608,,,,,,,,
0.04971,0.0010323,3.6746,830.14,230.384,,,,,,,,
0.04972,0.0010326,3.6728,829.985,230.16,,,,,,,,
0.04973,0.0010329,3.67095,829.83,229.952,,,,,,,,
0.04974,0.0010333,3.66915,829.68,229.728,,,,,,,,
0.04975,0.0010336,3.6674,829.535,229.504,,,,,,,,
0.04976,0.0010339,3.66565,829.4,229.296,,,,,,,,
0.04977,0.0010342,3.664,829.265,229.072,,,,,,,,
0.04978,0.0010345,3.66235,829.14,228.848,,,,,,,,
0.04979,0.0010349,3.66075,829.025,228.64,,,,,,,,
0.0498,0.0010352,3.65915,828.925,228.416,,,,,,,,
0.04981,0.0010355,3.65765,828.835,228.208,,,,,,,,
0.04982,0.0010358,3.6562,828.755,227.984,,,,,,,,
0.04983,0.0010361,3.6548,828.685,227.776,,,,,,,,
0.04984,0.0010365,3.65345,828.625,227.552,,,,,,,,
0.04985,0.0010368,3.65215,828.58,227.344,,,,,,,,
0.04986,0.0010371,3.6509,828.545,227.136,,,,,,,,
0.04987,0.0010374,3.6497,828.515,226.912,,,,,,,,
0.04988,0.0010377,3.6485,828.495,226.704,,,,,,,,
0.04989,0.0010381,3.64735,828.48,226.496,,,,,,,,
0.0499,0.0010384,3.64625,828.47,226.272,,,,,,,,
0.04991,0.0010387,3.6451,828.46,226.064,,,,,,,,
0.04992,0.001039,3.644,828.455,225.856,,,,,,,,
0.04993,0.0010393,3.6429,828.445,225.648,,,,,,,,
0.04994,0.0010396,3.64175,828.43,225.424,,,,,,,,
0.04995,0.0010399,3.64055,828.405,225.216,,,,,,,,
0.04996,0.0010403,3.6394,828.375,225.008,,,,,,,,
0.04997,0.0010406,3.63815,828.335,224.8,,,,,,,,
0.04998,0.0010409,3.63685,828.28,224.592,,,,,,,,
0.04999,0.0010412,3.6355,828.21,224.384,,,,,,,,
0.05,0.0010415,3.63405,828.125,224.176,,,,,,,,
0.05001,0.0010418,3.6325,828.02,223.968,,,,,,,,
0.05002,0.0010421,3.63095,827.9,223.76,,,,,,,,
0.05003,0.0010424,3.62925,827.755,223.552,,,,,,,,
0.05004,0.0010427,3.6275,827.595,223.344,,,,,,,,
0.05005,0.0010431,3.6256,827.405,223.136,,,,,,,,
0.05006,0.0010434,3.6237,827.2,222.928,,,,,,,,
0.05007,0.0010437,3.62165,826.975,222.72,,,,,,,,
0.05008,0.001044,3.6196,826.735,222.512,,,,,,,,
0.05009,0.0010443,3.6174,826.475,222.304,,,,,,,,
0.0501,0.0010446,3.6152,826.205,222.096,,,,,,,,
0.05011,0.0010449,3.61295,825.92,221.904,,,,,,,,
0.05012,0.0010452,3.6106,825.635,221.696,,,,,,,,
0.05013,0.0010455,3.60835,825.34,221.488,,,,,,,,
0.05014,0.0010458,3.60605,825.055,221.296,,,,,,,,
0.05015,0.0010461,3.6038,824.765,221.088,,,,,,,,
0.05016,0.0010464,3.60155,824.49,220.88,,,,,,,,
0.05017,0.0010467,3.5994,824.225,220.688,,,,,,,,
0.05018,0.001047,3.59725,823.98,220.48,,,,,,,,
0.05019,0.0010473,3.59525,823.755,220.272,,,,,,,,
0.0502,0.0010476,3.59335,823.545,220.08,,,,,,,,
0.05021,0.0010479,3.59155,823.37,219.872,,,,,,,,
0.05022,0.0010482,3.58995,823.215,219.68,,,,,,,,
0.05023,0.0010485,3.5884,823.095,219.472,,,,,,,,
0.05024,0.0010488,3.587,823.01,219.28,,,,,,,,
0.05025,0.0010491,3.58575,822.945,219.072,,,,,,,,
0.05026,0.0010494,3.58465,822.915,218.88,,,,,,,,
0.05027,0.0010497,3.58365,822.915,218.672,,,,,,,,
0.05028,0.00105,3.5827,822.94,218.48,,,,,,,,
0.05029,0.0010503,3.58195,822.985,218.288,,,,,,,,
0.0503,0.0010506,3.58125,823.045,218.08,,,,,,,,
0.05031,0.0010509,3.58055,823.13,217.888,,,,,,,,
0.05032,0.0010512,3.58,823.22,217.696,,,,,,,,
0.05033,0.0010515,3.57945,823.315,217.504,,,,,,,,
0.05034,0.0010518,3.5789,823.415,217.296,,,,,,,,
0.05035,0.0010521,3.57835,823.515,217.104,,,,,,,,
0.05036,0.0010524,3.57775,823.605,216.912,,,,,,,,
0.05037,0.0010527,3.57715,823.685,216.72,,,,,,,,
0.05038,0.001053,3.57645,823.75,216.528,,,,,,,,
0.05039,0.0010533,3.5757,823.8,216.336,,,,,,,,
0.0504,0.0010536,3.5749,823.83,216.128,,,,,,,,
0.05041,0.0010539,3.57395,823.835,215.936,,,,,,,,
0.05042,0.0010541,3.5729,823.82,215.744,,,,,,,,
0.05043,0.0010544,3.57175,823.78,215.552,,,,,,,,
0.05044,0.0010547,3.57055,823.715,215.36,,,,,,,,
0.05045,0.001055,3.56925,823.635,215.168,,,,,,,,
0.05046,0.0010553,3.56785,823.53,214.976,,,,,,,,
0.05047,0.0010556,3.56635,823.405,214.8,,,,,,,,
0.05048,0.0010559,3.5648,823.275,214.608,,,,,,,,
0.05049,0.0010562,3.56325,823.12,214.416,,,,,,,,
0.0505,0.0010565,3.5616,822.96,214.224,,,,,,,,
0.05051,0.0010567,3.5599,822.8,214.032,,,,,,,,
0.05052,0.001057,3.55825,822.635,213.84,,,,,,,,
0.05053,0.0010573,3.5566,822.465,213.648,,,,,,,,
0.05054,0.0010576,3.555,822.315,213.472,,,,,,,,
0.05055,0.0010579,3.55345,822.165,213.28,,,,,,,,
0.05056,0.0010582,3.5519,822.025,213.088,,,,,,,,
0.05057,0.0010585,3.55045,821.9,212.912,,,,,,,,
0.05058,0.0010587,3.54905,821.8,212.72,,,,,,,,
0.05059,0.001059,3.5478,821.71,212.528,,,,,,,,
0.0506,0.0010593,3.54655,821.65,212.352,,,,,,,,
0.05061,0.0010596,3.54545,821.605,212.16,,,,,,,,
0.05062,0.0010599,3.54445,821.585,211.968,,,,,,,,
0.05063,0.0010602,3.54355,821.59,211.792,,,,,,,,
0.05064,0.0010604,3.54275,821.615,211.6,,,,,,,,
0.05065,0.0010607,3.54205,821.66,211.424,,,,,,,,
0.05066,0.001061,3.5414,821.725,211.232,,,,,,,,
0.05067,0.0010613,3.54085,821.815,211.056,,,,,,,,
0.05068,0.0010616,3.54045,821.92,210.864,,,,,,,,
0.05069,0.0010618,3.54,822.035,210.688,,,,,,,,
0.0507,0.0010621,3.53965,822.16,210.512,,,,,,,,
0.05071,0.0010624,3.53935,822.3,210.32,,,,,,,,
0.05072,0.0010627,3.53905,822.445,210.144,,,,,,,,
0.05073,0.0010629,3.5388,822.595,209.968,,,,,,,,
0.05074,0.0010632,3.53855,822.745,209.776,,,,,,,,
0.05075,0.0010635,3.5383,822.89,209.6,,,,,,,,
0.05076,0.0010638,3.538,823.035,209.424,,,,,,,,
0.05077,0.001064,3.53775,823.17,209.232,,,,,,,,
0.05078,0.0010643,3.53735,823.295,209.056,,,,,,,,
0.05079,0.0010646,3.53695,823.41,208.88,,,,,,,,
0.0508,0.0010649,3.5365,823.5,208.704,,,,,,,,
0.05081,0.0010651,3.5359,823.585,208.528,,,,,,,,
0.05082,0.0010654,3.53535,823.645,208.352,,,,,,,,
0.05083,0.0010657,3.5346,823.685,208.176,,,,,,,,
0.05084,0.001066,3.53385,823.71,207.984,,,,,,,,
0.05085,0.0010662,3.533,823.71,207.808,,,,,,,,
0.05086,0.0010665,3.53205,823.695,207.632,,,,,,,,
0.05087,0.0010668,3.531,823.655,207.456,,,,,,,,
0.05088,0.001067,3.5299,823.595,207.28,,,,,,,,
0.05089,0.0010673,3.52865,823.52,207.104,,,,,,,,
0.0509,0.0010676,3.5274,823.43,206.928,,,,,,,,
0.05091,0.0010679,3.5261,823.325,206.768,,,,,,,,
0.05092,0.0010681,3.52475,823.21,206.592,,,,,,,,
0.05093,0.0010684,3.52335,823.085,206.416,,,,,,,,
0.05094,0.0010687,3.52195,822.955,206.24,,,,,,,,
0.05095,0.0010689,3.5205,822.82,206.064,,,,,,,,
0.05096,0.0010692,3.51905,822.685,205.888,,,,,,,,
0.05097,0.0010695,3.51765,822.55,205.712,,,,,,,,
0.05098,0.0010697,3.51625,822.42,205.552,,,,,,,,
0.05099,0.00107,3.5149,822.3,205.376,,,,,,,,
0.051,0.0010703,3.51355,822.185,205.2,,,,,,,,
0.05101,0.0010705,3.5122,822.075,205.04,,,,,,,,
0.05102,0.0010708,3.51095,821.98,204.864,,,,,,,,
0.05103,0.0010711,3.5097,821.89,204.688,,,,,,,,
0.05104,0.0010713,3.50855,821.815,204.528,,,,,,,,
0.05105,0.0010716,3.50745,821.75,204.352,,,,,,,,
0.05106,0.0010718,3.5064,821.695,204.176,,,,,,,,
0.05107,0.0010721,3.50535,821.64,204.016,,,,,,,,
0.05108,0.0010724,3.50435,821.6,203.84,,,,,,,,
0.05109,0.0010726,3.5033,821.56,203.68,,,,,,,,
0.0511,0.0010729,3.50235,821.525,203.504,,,,,,,,
0.05111,0.0010731,3.50135,821.49,203.344,,,,,,,,
0.05112,0.0010734,3.50035,821.45,203.168,,,,,,,,
0.05113,0.0010737,3.4994,821.41,203.008,,,,,,,,
0.05114,0.0010739,3.49835,821.365,202.832,,,,,,,,
0.05115,0.0010742,3.49735,821.315,202.672,,,,,,,,
0.05116,0.0010744,3.49625,821.25,202.496,,,,,,,,
0.05117,0.0010747,3.49515,821.18,202.336,,,,,,,,
0.05118,0.001075,3.49395,821.095,202.176,,,,,,,,
0.05119,0.0010752,3.4928,821,202,,,,,,,,
0.0512,0.0010755,3.4915,820.895,201.84,,,,,,,,
0.05121,0.0010757,3.49025,820.78,201.68,,,,,,,,
0.05122,0.001076,3.48885,820.66,201.52,,,,,,,,
0.05123,0.0010762,3.4875,820.525,201.344,,,,,,,,
0.05124,0.0010765,3.48615,820.38,201.184,,,,,,,,
0.05125,0.0010767,3.4847,820.235,201.024,,,,,,,,
0.05126,0.001077,3.48325,820.08,200.864,,,,,,,,
0.05127,0.0010773,3.4818,819.925,200.704,,,,,,,,
0.05128,0.0010775,3.4803,819.765,200.528,,,,,,,,
0.05129,0.0010778,3.4788,819.605,200.368,,,,,,,,
0.0513,0.001078,3.47735,819.445,200.208,,,,,,,,
0.05131,0.0010783,3.4759,819.285,200.048,,,,,,,,
0.05132,0.0010785,3.47445,819.13,199.888,,,,,,,,
0.05133,0.0010788,3.473,818.97,199.728,,,,,,,,
0.05134,0.001079,3.47155,818.82,199.568,,,,,,,,
0.05135,0.0010793,3.47015,818.665,199.408,,,,,,,,
0.05136,0.0010795,3.46875,818.515,199.248,,,,,,,,
0.05137,0.0010798,3.46735,818.37,199.088,,,,,,,,
0.05138,0.00108,3.466,818.23,198.928,,,,,,,,
0.05139,0.0010803,3.4646,818.09,198.768,,,,,,,,
0.0514,0.0010805,3.46325,817.945,198.624,,,,,,,,
0.05141,0.0010808,3.46185,817.805,198.464,,,,,,,,
0.05142,0.001081,3.4605,817.665,198.304,,,,,,,,
0.05143,0.0010812,3.45915,817.525,198.144,,,,,,,,
0.05144,0.0010815,3.4578,817.385,197.984,,,,,,,,
0.05145,0.0010817,3.45645,817.245,197.824,,,,,,,,
0.05146,0.001082,3.45515,817.105,197.68,,,,,,,,
0.05147,0.0010822,3.45375,816.975,197.52,,,,,,,,
0.05148,0.0010825,3.45245,816.84,197.36,,,,,,,,
0.05149,0.0010827,3.4512,816.71,197.216,,,,,,,,
0.0515,0.001083,3.4499,816.585,197.056,,,,,,,,
0.05151,0.0010832,3.44865,816.465,196.896,,,,,,,,
0.05152,0.0010834,3.4474,816.345,196.752,,,,,,,,
0.05153,0.0010837,3.4462,816.245,196.592,,,,,,,,
0.05154,0.0010839,3.44505,816.145,196.432,,,,,,,,
0.05155,0.0010842,3.44395,816.055,196.288,,,,,,,,
0.05156,0.0010844,3.44285,815.97,196.128,,,,,,,,
0.05157,0.0010846,3.4418,815.905,195.984,,,,,,,,
0.05158,0.0010849,3.4408,815.84,195.824,,,,,,,,
0.05159,0.0010851,3.43985,815.79,195.68,,,,,,,,
0.0516,0.0010854,3.43895,815.74,195.52,,,,,,,,
0.05161,0.0010856,3.43805,815.71,195.376,,,,,,,,
0.05162,0.0010858,3.4372,815.675,195.216,,,,,,,,
0.05163,0.0010861,3.4364,815.655,195.072,,,,,,,,
0.05164,0.0010863,3.4356,815.64,194.928,,,,,,,,
0.05165,0.0010865,3.4348,815.62,194.768,,,,,,,,
0.05166,0.0010868,3.434,815.605,194.624,,,,,,,,
0.05167,0.001087,3.43325,815.59,194.48,,,,,,,,
0.05168,0.0010873,3.43245,815.57,194.32,,,,,,,,
0.05169,0.0010875,3.4316,815.545,194.176,,,,,,,,
0.0517,0.0010877,3.4308,815.52,194.032,,,,,,,,
0.05171,0.001088,3.42995,815.485,193.872,,,,,,,,
0.05172,0.0010882,3.42905,815.45,193.728,,,,,,,,
