t [s],Vol [m3],P [bar],T [K],Q loss [W],,,,,,
0.03611,0.00028727,19.3948,1160.4,446.085255,,,,,,
0.03612,0.00028784,19.3462,1159.84,445.119675,,,,,,
0.03613,0.00028841,19.2974,1159.28,444.1668,,,,,,
0.03614,0.00028898,19.249,1158.68,443.20122,,,,,,
0.03615,0.00028955,19.201,1158.14,442.248345,,,,,,
0.03616,0.00029012,19.153,1157.54,441.29547,,,,,,
0.03617,0.00029069,19.105,1156.96,440.3553,,,,,,
0.03618,0.00029127,19.0572,1156.4,439.41513,,,,,,
0.03619,0.00029184,19.0096,1155.8,438.47496,,,,,,
0.0362,0.00029241,18.9626,1155.22,437.53479,,,,,,
0.03621,0.00029298,18.9152,1154.64,436.607325,,,,,,
0.03622,0.00029355,18.8684,1154.08,435.667155,,,,,,
0.03623,0.00029412,18.8216,1153.5,434.73969,,,,,,
0.03624,0.0002947,18.775,1152.9,433.82493,,,,,,
0.03625,0.00029527,18.7288,1152.34,432.897465,,,,,,
0.03626,0.00029584,18.6822,1151.76,431.982705,,,,,,
0.03627,0.00029641,18.6364,1151.18,431.067945,,,,,,
0.03628,0.00029699,18.5902,1150.58,430.153185,,,,,,
0.03629,0.00029756,18.5444,1150,429.25113,,,,,,
0.0363,0.00029813,18.4986,1149.42,428.349075,,,,,,
0.03631,0.0002987,18.4528,1148.84,427.44702,,,,,,
0.03632,0.00029928,18.4076,1148.22,426.544965,,,,,,
0.03633,0.00029985,18.3622,1147.64,425.655615,,,,,,
0.03634,0.00030042,18.317,1147.04,424.75356,,,,,,
0.03635,0.000301,18.2716,1146.42,423.86421,,,,,,
0.03636,0.00030157,18.227,1145.82,422.987565,,,,,,
0.03637,0.00030214,18.182,1145.22,422.098215,,,,,,
0.03638,0.00030272,18.137,1144.56,421.22157,,,,,,
0.03639,0.00030329,18.0926,1143.94,420.344925,,,,,,
0.0364,0.00030387,18.0478,1143.32,419.46828,,,,,,
0.03641,0.00030444,18.0036,1142.7,418.591635,,,,,,
0.03642,0.00030501,17.9588,1142.08,417.727695,,,,,,
0.03643,0.00030559,17.9148,1141.42,416.863755,,,,,,
0.03644,0.00030616,17.8708,1140.8,415.999815,,,,,,
0.03645,0.00030674,17.827,1140.18,415.135875,,,,,,
0.03646,0.00030731,17.7832,1139.52,414.28464,,,,,,
0.03647,0.00030789,17.7392,1138.88,413.4207,,,,,,
0.03648,0.00030846,17.696,1138.26,412.569465,,,,,,
0.03649,0.00030904,17.6528,1137.62,411.730935,,,,,,
0.0365,0.00030962,17.6098,1137,410.8797,,,,,,
0.03651,0.00031019,17.5668,1136.38,410.04117,,,,,,
0.03652,0.00031077,17.5242,1135.76,409.20264,,,,,,
0.03653,0.00031134,17.4816,1135.14,408.36411,,,,,,
0.03654,0.00031192,17.4396,1134.48,407.52558,,,,,,
0.03655,0.0003125,17.3972,1133.9,406.68705,,,,,,
0.03656,0.00031307,17.3558,1133.3,405.861225,,,,,,
0.03657,0.00031365,17.314,1132.66,405.0354,,,,,,
0.03658,0.00031423,17.2724,1132.06,404.209575,,,,,,
0.03659,0.0003148,17.2312,1131.46,403.396455,,,,,,
0.0366,0.00031538,17.19,1130.84,402.57063,,,,,,
0.03661,0.00031596,17.149,1130.24,401.75751,,,,,,
0.03662,0.00031653,17.108,1129.68,400.94439,,,,,,
0.03663,0.00031711,17.0672,1129.08,400.13127,,,,,,
0.03664,0.00031769,17.0266,1128.46,399.31815,,,,,,
0.03665,0.00031827,16.9864,1127.84,398.517735,,,,,,
0.03666,0.00031885,16.9458,1127.24,397.71732,,,,,,
0.03667,0.00031942,16.9054,1126.62,396.916905,,,,,,
0.03668,0.00032,16.8652,1126.02,396.11649,,,,,,
0.03669,0.00032058,16.8248,1125.36,395.316075,,,,,,
0.0367,0.00032116,16.7846,1124.72,394.528365,,,,,,
0.03671,0.00032174,16.744,1124.08,393.740655,,,,,,
0.03672,0.00032232,16.7038,1123.44,392.952945,,,,,,
0.03673,0.0003229,16.6636,1122.78,392.165235,,,,,,
0.03674,0.00032348,16.6234,1122.1,391.377525,,,,,,
0.03675,0.00032406,16.5832,1121.42,390.60252,,,,,,
0.03676,0.00032464,16.543,1120.7,389.81481,,,,,,
0.03677,0.00032521,16.503,1120.04,389.039805,,,,,,
0.03678,0.00032579,16.4626,1119.32,388.277505,,,,,,
0.03679,0.00032638,16.4226,1118.6,387.5025,,,,,,
0.0368,0.00032696,16.382,1117.88,386.727495,,,,,,
0.03681,0.00032754,16.3424,1117.16,385.965195,,,,,,
0.03682,0.00032812,16.3024,1116.4,385.202895,,,,,,
0.03683,0.0003287,16.2624,1115.68,384.440595,,,,,,
0.03684,0.00032928,16.2226,1114.94,383.678295,,,,,,
0.03685,0.00032986,16.183,1114.2,382.9287,,,,,,
0.03686,0.00033044,16.1434,1113.48,382.1664,,,,,,
0.03687,0.00033102,16.1044,1112.78,381.416805,,,,,,
0.03688,0.0003316,16.0652,1112.04,380.66721,,,,,,
0.03689,0.00033219,16.0262,1111.3,379.917615,,,,,,
0.0369,0.00033277,15.9876,1110.62,379.16802,,,,,,
0.03691,0.00033335,15.9492,1109.88,378.43113,,,,,,
0.03692,0.00033393,15.911,1109.24,377.69424,,,,,,
0.03693,0.00033452,15.8732,1108.52,376.95735,,,,,,
0.03694,0.0003351,15.8354,1107.84,376.22046,,,,,,
0.03695,0.00033568,15.798,1107.2,375.48357,,,,,,
0.03696,0.00033626,15.7612,1106.52,374.74668,,,,,,
0.03697,0.00033685,15.7244,1105.88,374.022495,,,,,,
0.03698,0.00033743,15.6878,1105.26,373.285605,,,,,,
0.03699,0.00033801,15.6516,1104.66,372.56142,,,,,,
0.037,0.0003386,15.6156,1104.02,371.837235,,,,,,
0.03701,0.00033918,15.5798,1103.46,371.125755,,,,,,
0.03702,0.00033977,15.5446,1102.86,370.40157,,,,,,
0.03703,0.00034035,15.5094,1102.3,369.69009,,,,,,
0.03704,0.00034094,15.4746,1101.74,368.965905,,,,,,
0.03705,0.00034152,15.44,1101.18,368.254425,,,,,,
0.03706,0.0003421,15.4054,1100.64,367.542945,,,,,,
0.03707,0.00034269,15.371,1100.1,366.84417,,,,,,
0.03708,0.00034327,15.337,1099.54,366.13269,,,,,,
0.03709,0.00034386,15.303,1099.02,365.433915,,,,,,
0.0371,0.00034445,15.2694,1098.5,364.722435,,,,,,
0.03711,0.00034503,15.236,1098,364.02366,,,,,,
0.03712,0.00034562,15.2024,1097.46,363.324885,,,,,,
0.03713,0.0003462,15.169,1096.94,362.638815,,,,,,
0.03714,0.00034679,15.1356,1096.44,361.94004,,,,,,
0.03715,0.00034738,15.1024,1095.9,361.241265,,,,,,
0.03716,0.00034796,15.0696,1095.36,360.555195,,,,,,
0.03717,0.00034855,15.0364,1094.86,359.869125,,,,,,
0.03718,0.00034914,15.0036,1094.34,359.183055,,,,,,
0.03719,0.00034972,14.971,1093.8,358.496985,,,,,,
0.0372,0.00035031,14.9378,1093.26,357.810915,,,,,,
0.03721,0.0003509,14.9052,1092.72,357.13755,,,,,,
0.03722,0.00035149,14.8726,1092.2,356.464185,,,,,,
0.03723,0.00035207,14.84,1091.64,355.778115,,,,,,
0.03724,0.00035266,14.8074,1091.1,355.10475,,,,,,
0.03725,0.00035325,14.7752,1090.56,354.431385,,,,,,
0.03726,0.00035384,14.7428,1090.02,353.770725,,,,,,
0.03727,0.00035443,14.7104,1089.48,353.09736,,,,,,
0.03728,0.00035501,14.6782,1088.96,352.4367,,,,,,
0.03729,0.0003556,14.6462,1088.4,351.763335,,,,,,
0.0373,0.00035619,14.6144,1087.86,351.102675,,,,,,
0.03731,0.00035678,14.5826,1087.32,350.442015,,,,,,
0.03732,0.00035737,14.551,1086.8,349.781355,,,,,,
0.03733,0.00035796,14.5196,1086.26,349.1334,,,,,,
0.03734,0.00035855,14.4886,1085.72,348.47274,,,,,,
0.03735,0.00035914,14.457,1085.2,347.824785,,,,,,
0.03736,0.00035973,14.4262,1084.7,347.164125,,,,,,
0.03737,0.00036032,14.395,1084.16,346.51617,,,,,,
0.03738,0.00036091,14.3644,1083.68,345.868215,,,,,,
0.03739,0.0003615,14.334,1083.16,345.22026,,,,,,
0.0374,0.00036209,14.3036,1082.68,344.58501,,,,,,
0.03741,0.00036268,14.2736,1082.2,343.937055,,,,,,
0.03742,0.00036327,14.244,1081.72,343.301805,,,,,,
0.03743,0.00036386,14.2144,1081.24,342.666555,,,,,,
0.03744,0.00036445,14.1846,1080.8,342.0186,,,,,,
0.03745,0.00036504,14.1554,1080.36,341.38335,,,,,,
0.03746,0.00036564,14.1262,1079.9,340.760805,,,,,,
0.03747,0.00036623,14.0974,1079.46,340.125555,,,,,,
0.03748,0.00036682,14.0688,1079.04,339.490305,,,,,,
0.03749,0.00036741,14.04,1078.6,338.86776,,,,,,
0.0375,0.000368,14.0116,1078.18,338.245215,,,,,,
0.03751,0.00036859,13.9832,1077.76,337.609965,,,,,,
0.03752,0.00036919,13.955,1077.38,336.98742,,,,,,
0.03753,0.00036978,13.9272,1076.94,336.37758,,,,,,
0.03754,0.00037037,13.8992,1076.56,335.755035,,,,,,
0.03755,0.00037096,13.8714,1076.18,335.13249,,,,,,
0.03756,0.00037156,13.8438,1075.78,334.52265,,,,,,
0.03757,0.00037215,13.8164,1075.38,333.900105,,,,,,
0.03758,0.00037274,13.789,1074.96,333.290265,,,,,,
0.03759,0.00037333,13.7616,1074.58,332.680425,,,,,,
0.0376,0.00037393,13.7346,1074.18,332.070585,,,,,,
0.03761,0.00037452,13.707,1073.8,331.460745,,,,,,
0.03762,0.00037511,13.6802,1073.4,330.86361,,,,,,
0.03763,0.00037571,13.6532,1073.04,330.25377,,,,,,
0.03764,0.0003763,13.626,1072.64,329.656635,,,,,,
0.03765,0.00037689,13.5994,1072.24,329.0595,,,,,,
0.03766,0.00037749,13.5728,1071.86,328.44966,,,,,,
0.03767,0.00037808,13.5458,1071.44,327.852525,,,,,,
0.03768,0.00037868,13.5192,1071.06,327.268095,,,,,,
0.03769,0.00037927,13.4928,1070.66,326.67096,,,,,,
0.0377,0.00037986,13.4662,1070.26,326.073825,,,,,,
0.03771,0.00038046,13.4392,1069.86,325.489395,,,,,,
0.03772,0.00038105,13.413,1069.46,324.89226,,,,,,
0.03773,0.00038164,13.3868,1069.04,324.30783,,,,,,
0.03774,0.00038224,13.3606,1068.62,323.7234,,,,,,
0.03775,0.00038283,13.3342,1068.24,323.13897,,,,,,
0.03776,0.00038343,13.3082,1067.86,322.55454,,,,,,
0.03777,0.00038402,13.2822,1067.44,321.97011,,,,,,
0.03778,0.00038462,13.256,1067.02,321.398385,,,,,,
0.03779,0.00038521,13.2302,1066.62,320.813955,,,,,,
0.0378,0.00038581,13.2046,1066.22,320.24223,,,,,,
0.03781,0.0003864,13.1788,1065.8,319.670505,,,,,,
0.03782,0.00038699,13.1532,1065.4,319.09878,,,,,,
0.03783,0.00038759,13.1276,1065.02,318.527055,,,,,,
0.03784,0.00038818,13.1024,1064.62,317.95533,,,,,,
0.03785,0.00038878,13.0772,1064.24,317.383605,,,,,,
0.03786,0.00038937,13.052,1063.84,316.81188,,,,,,
0.03787,0.00038997,13.0272,1063.42,316.25286,,,,,,
0.03788,0.00039056,13.0022,1063.06,315.69384,,,,,,
0.03789,0.00039116,12.9774,1062.68,315.122115,,,,,,
0.0379,0.00039175,12.9526,1062.3,314.563095,,,,,,
0.03791,0.00039235,12.9282,1061.94,314.004075,,,,,,
0.03792,0.00039294,12.9034,1061.56,313.445055,,,,,,
0.03793,0.00039354,12.879,1061.2,312.886035,,,,,,
0.03794,0.00039413,12.8546,1060.8,312.33972,,,,,,
0.03795,0.00039473,12.8302,1060.42,311.7807,,,,,,
0.03796,0.00039532,12.8064,1060.06,311.234385,,,,,,
0.03797,0.00039592,12.782,1059.68,310.675365,,,,,,
0.03798,0.00039651,12.758,1059.32,310.12905,,,,,,
0.03799,0.00039711,12.734,1058.92,309.582735,,,,,,
0.038,0.0003977,12.71,1058.54,309.03642,,,,,,
0.03801,0.0003983,12.6862,1058.18,308.490105,,,,,,
0.03802,0.00039889,12.6622,1057.74,307.956495,,,,,,
0.03803,0.00039949,12.6384,1057.38,307.41018,,,,,,
0.03804,0.00040009,12.6146,1057,306.863865,,,,,,
0.03805,0.00040068,12.5908,1056.6,306.330255,,,,,,
0.03806,0.00040128,12.5672,1056.24,305.796645,,,,,,
0.03807,0.00040187,12.5434,1055.82,305.263035,,,,,,
0.03808,0.00040247,12.52,1055.42,304.71672,,,,,,
0.03809,0.00040306,12.4962,1055.02,304.195815,,,,,,
0.0381,0.00040366,12.4728,1054.6,303.662205,,,,,,
0.03811,0.00040425,12.4492,1054.22,303.128595,,,,,,
0.03812,0.00040485,12.426,1053.82,302.594985,,,,,,
0.03813,0.00040544,12.4024,1053.4,302.07408,,,,,,
0.03814,0.00040604,12.379,1052.98,301.54047,,,,,,
0.03815,0.00040663,12.3558,1052.56,301.019565,,,,,,
0.03816,0.00040723,12.3328,1052.18,300.49866,,,,,,
0.03817,0.00040782,12.3092,1051.74,299.977755,,,,,,
0.03818,0.00040842,12.2862,1051.32,299.45685,,,,,,
0.03819,0.00040901,12.2634,1050.92,298.935945,,,,,,
0.0382,0.00040961,12.2404,1050.5,298.41504,,,,,,
0.03821,0.0004102,12.2174,1050.08,297.90684,,,,,,
0.03822,0.0004108,12.1946,1049.7,297.385935,,,,,,
0.03823,0.00041139,12.1716,1049.26,296.877735,,,,,,
0.03824,0.00041199,12.149,1048.84,296.35683,,,,,,
0.03825,0.00041258,12.1264,1048.44,295.84863,,,,,,
0.03826,0.00041318,12.1036,1048,295.34043,,,,,,
0.03827,0.00041377,12.0812,1047.6,294.83223,,,,,,
0.03828,0.00041437,12.0586,1047.16,294.32403,,,,,,
0.03829,0.00041496,12.036,1046.72,293.81583,,,,,,
0.0383,0.00041556,12.0136,1046.3,293.320335,,,,,,
0.03831,0.00041615,11.9912,1045.86,292.812135,,,,,,
0.03832,0.00041675,11.9684,1045.42,292.303935,,,,,,
0.03833,0.00041734,11.9462,1044.94,291.80844,,,,,,
0.03834,0.00041794,11.9236,1044.52,291.312945,,,,,,
0.03835,0.00041853,11.901,1044.04,290.81745,,,,,,
0.03836,0.00041913,11.8786,1043.6,290.321955,,,,,,
0.03837,0.00041972,11.856,1043.1,289.82646,,,,,,
0.03838,0.00042032,11.8334,1042.6,289.330965,,,,,,
0.03839,0.00042091,11.8112,1042.12,288.83547,,,,,,
0.0384,0.00042151,11.7882,1041.64,288.339975,,,,,,
0.03841,0.0004221,11.7658,1041.12,287.857185,,,,,,
0.03842,0.0004227,11.7432,1040.62,287.36169,,,,,,
0.03843,0.00042329,11.7204,1040.08,286.8789,,,,,,
0.03844,0.00042389,11.6978,1039.54,286.383405,,,,,,
0.03845,0.00042448,11.6752,1039.04,285.900615,,,,,,
0.03846,0.00042508,11.653,1038.48,285.417825,,,,,,
0.03847,0.00042567,11.63,1037.96,284.935035,,,,,,
0.03848,0.00042626,11.6076,1037.4,284.452245,,,,,,
0.03849,0.00042686,11.585,1036.86,283.969455,,,,,,
0.0385,0.00042745,11.5626,1036.3,283.49937,,,,,,
0.03851,0.00042805,11.5402,1035.78,283.01658,,,,,,
0.03852,0.00042864,11.5176,1035.22,282.53379,,,,,,
0.03853,0.00042924,11.4956,1034.7,282.063705,,,,,,
0.03854,0.00042983,11.4734,1034.14,281.59362,,,,,,
0.03855,0.00043042,11.4514,1033.6,281.11083,,,,,,
0.03856,0.00043102,11.4292,1033.08,280.640745,,,,,,
0.03857,0.00043161,11.4074,1032.52,280.17066,,,,,,
0.03858,0.00043221,11.3858,1032,279.700575,,,,,,
0.03859,0.0004328,11.364,1031.48,279.23049,,,,,,
0.0386,0.00043339,11.3422,1030.96,278.760405,,,,,,
0.03861,0.00043399,11.3214,1030.42,278.303025,,,,,,
0.03862,0.00043458,11.2996,1029.94,277.83294,,,,,,
0.03863,0.00043517,11.2786,1029.42,277.37556,,,,,,
0.03864,0.00043577,11.2574,1028.9,276.905475,,,,,,
0.03865,0.00043636,11.2362,1028.42,276.448095,,,,,,
0.03866,0.00043696,11.2156,1027.92,275.990715,,,,,,
0.03867,0.00043755,11.1946,1027.42,275.52063,,,,,,
0.03868,0.00043814,11.174,1026.94,275.06325,,,,,,
0.03869,0.00043874,11.153,1026.44,274.60587,,,,,,
0.0387,0.00043933,11.1324,1025.96,274.161195,,,,,,
0.03871,0.00043992,11.1116,1025.44,273.703815,,,,,,
0.03872,0.00044052,11.0912,1024.96,273.246435,,,,,,
0.03873,0.00044111,11.0706,1024.48,272.789055,,,,,,
0.03874,0.0004417,11.0502,1023.98,272.34438,,,,,,
0.03875,0.0004423,11.03,1023.48,271.887,,,,,,
0.03876,0.00044289,11.0096,1022.98,271.442325,,,,,,
0.03877,0.00044348,10.9894,1022.46,270.99765,,,,,,
0.03878,0.00044407,10.9686,1021.98,270.54027,,,,,,
0.03879,0.00044467,10.9484,1021.44,270.095595,,,,,,
0.0388,0.00044526,10.9278,1020.94,269.65092,,,,,,
0.03881,0.00044585,10.9076,1020.42,269.206245,,,,,,
0.03882,0.00044645,10.8872,1019.88,268.76157,,,,,,
0.03883,0.00044704,10.8672,1019.34,268.3296,,,,,,
0.03884,0.00044763,10.8468,1018.82,267.884925,,,,,,
0.03885,0.00044822,10.8266,1018.3,267.44025,,,,,,
0.03886,0.00044882,10.8066,1017.78,267.00828,,,,,,
0.03887,0.00044941,10.7864,1017.28,266.563605,,,,,,
0.03888,0.00045,10.7664,1016.74,266.131635,,,,,,
0.03889,0.0004506,10.7464,1016.2,265.699665,,,,,,
0.0389,0.00045119,10.7266,1015.66,265.25499,,,,,,
0.03891,0.00045178,10.7068,1015.16,264.82302,,,,,,
0.03892,0.00045237,10.6868,1014.62,264.39105,,,,,,
0.03893,0.00045297,10.6672,1014.1,263.95908,,,,,,
0.03894,0.00045356,10.648,1013.6,263.52711,,,,,,
0.03895,0.00045415,10.6284,1013.06,263.107845,,,,,,
0.03896,0.00045474,10.6088,1012.58,262.675875,,,,,,
0.03897,0.00045533,10.5898,1012.1,262.243905,,,,,,
0.03898,0.00045593,10.5708,1011.6,261.82464,,,,,,
0.03899,0.00045652,10.5516,1011.094,261.39267,,,,,,
0.039,0.00045711,10.5326,1010.622,260.973405,,,,,,
0.03901,0.0004577,10.5138,1010.132,260.541435,,,,,,
0.03902,0.00045829,10.4952,1009.684,260.12217,,,,,,
0.03903,0.00045889,10.4766,1009.202,259.702905,,,,,,
0.03904,0.00045948,10.4582,1008.738,259.28364,,,,,,
0.03905,0.00046007,10.4396,1008.276,258.864375,,,,,,
0.03906,0.00046066,10.4214,1007.816,258.44511,,,,,,
0.03907,0.00046125,10.4032,1007.398,258.025845,,,,,,
0.03908,0.00046185,10.3848,1006.94,257.60658,,,,,,
0.03909,0.00046244,10.3666,1006.482,257.187315,,,,,,
0.0391,0.00046303,10.3488,1006.026,256.780755,,,,,,
0.03911,0.00046362,10.3308,1005.612,256.36149,,,,,,
0.03912,0.00046421,10.313,1005.158,255.95493,,,,,,
0.03913,0.0004648,10.2952,1004.728,255.535665,,,,,,
0.03914,0.0004654,10.27716,1004.278,255.129105,,,,,,
0.03915,0.00046599,10.25922,1003.852,254.722545,,,,,,
0.03916,0.00046658,10.24162,1003.404,254.30328,,,,,,
0.03917,0.00046717,10.22418,1002.958,253.89672,,,,,,
0.03918,0.00046776,10.20636,1002.516,253.49016,,,,,,
0.03919,0.00046835,10.18896,1002.094,253.0836,,,,,,
0.0392,0.00046895,10.17158,1001.658,252.67704,,,,,,
0.03921,0.00046954,10.15424,1001.222,252.27048,,,,,,
0.03922,0.00047013,10.13672,1000.808,251.876625,,,,,,
0.03923,0.00047072,10.11958,1000.378,251.470065,,,,,,
0.03924,0.00047131,10.10242,999.952,251.063505,,,,,,
0.03925,0.0004719,10.08534,999.53,250.66965,,,,,,
0.03926,0.00047249,10.0683,999.134,250.26309,,,,,,
0.03927,0.00047309,10.05136,998.718,249.869235,,,,,,
0.03928,0.00047368,10.03466,998.31,249.47538,,,,,,
0.03929,0.00047427,10.01806,997.926,249.06882,,,,,,
0.0393,0.00047486,10.0013,997.526,248.674965,,,,,,
0.03931,0.00047545,9.98482,997.152,248.28111,,,,,,
0.03932,0.00047604,9.96842,996.784,247.887255,,,,,,
0.03933,0.00047663,9.9521,996.398,247.4934,,,,,,
0.03934,0.00047722,9.93624,996.038,247.099545,,,,,,
0.03935,0.00047782,9.92006,995.682,246.70569,,,,,,
0.03936,0.00047841,9.90408,995.33,246.311835,,,,,,
0.03937,0.000479,9.8882,994.96,245.930685,,,,,,
0.03938,0.00047959,9.87236,994.634,245.53683,,,,,,
0.03939,0.00048018,9.85654,994.288,245.142975,,,,,,
0.0394,0.00048077,9.841,993.958,244.761825,,,,,,
0.03941,0.00048136,9.82546,993.634,244.36797,,,,,,
0.03942,0.00048195,9.80998,993.288,243.98682,,,,,,
0.03943,0.00048254,9.7944,992.968,243.60567,,,,,,
0.03944,0.00048313,9.779,992.642,243.211815,,,,,,
0.03945,0.00048373,9.76366,992.3,242.830665,,,,,,
0.03946,0.00048432,9.74832,991.976,242.449515,,,,,,
0.03947,0.00048491,9.7328,991.648,242.068365,,,,,,
0.03948,0.0004855,9.71746,991.316,241.687215,,,,,,
0.03949,0.00048609,9.70234,990.964,241.306065,,,,,,
0.0395,0.00048668,9.68704,990.626,240.924915,,,,,,
0.03951,0.00048727,9.67168,990.288,240.55647,,,,,,
0.03952,0.00048786,9.65658,989.944,240.17532,,,,,,
0.03953,0.00048845,9.64126,989.6,239.79417,,,,,,
0.03954,0.00048904,9.62616,989.272,239.425725,,,,,,
0.03955,0.00048963,9.61086,988.924,239.044575,,,,,,
0.03956,0.00049023,9.59582,988.572,238.67613,,,,,,
0.03957,0.00049082,9.58076,988.224,238.29498,,,,,,
0.03958,0.00049141,9.56576,987.894,237.926535,,,,,,
0.03959,0.000492,9.55084,987.548,237.55809,,,,,,
0.0396,0.00049259,9.53598,987.224,237.189645,,,,,,
0.03961,0.00049318,9.5212,986.884,236.808495,,,,,,
0.03962,0.00049377,9.5065,986.57,236.44005,,,,,,
0.03963,0.00049436,9.49192,986.256,236.071605,,,,,,
0.03964,0.00049495,9.47746,985.932,235.70316,,,,,,
0.03965,0.00049554,9.46308,985.638,235.334715,,,,,,
0.03966,0.00049613,9.44886,985.35,234.978975,,,,,,
0.03967,0.00049672,9.4347,985.07,234.61053,,,,,,
0.03968,0.00049731,9.4207,984.78,234.242085,,,,,,
0.03969,0.0004979,9.40678,984.516,233.886345,,,,,,
0.0397,0.00049849,9.393,984.26,233.5179,,,,,,
0.03971,0.00049908,9.37932,984.01,233.149455,,,,,,
0.03972,0.00049967,9.36572,983.768,232.793715,,,,,,
0.03973,0.00050026,9.3522,983.528,232.437975,,,,,,
0.03974,0.00050085,9.3388,983.294,232.06953,,,,,,
0.03975,0.00050144,9.32542,983.064,231.71379,,,,,,
0.03976,0.00050203,9.31212,982.834,231.35805,,,,,,
0.03977,0.00050262,9.29884,982.606,231.00231,,,,,,
0.03978,0.00050321,9.2856,982.376,230.64657,,,,,,
0.03979,0.0005038,9.27238,982.148,230.29083,,,,,,
0.0398,0.00050439,9.25918,981.912,229.93509,,,,,,
0.03981,0.00050498,9.2459,981.676,229.57935,,,,,,
0.03982,0.00050557,9.23266,981.432,229.22361,,,,,,
0.03983,0.00050616,9.2194,981.182,228.86787,,,,,,
0.03984,0.00050675,9.20606,980.924,228.51213,,,,,,
0.03985,0.00050734,9.19274,980.664,228.169095,,,,,,
0.03986,0.00050793,9.17936,980.392,227.813355,,,,,,
0.03987,0.00050852,9.16596,980.114,227.47032,,,,,,
0.03988,0.00050911,9.1525,979.832,227.11458,,,,,,
0.03989,0.0005097,9.13904,979.542,226.771545,,,,,,
0.0399,0.00051029,9.12556,979.24,226.415805,,,,,,
0.03991,0.00051088,9.11202,978.94,226.07277,,,,,,
0.03992,0.00051146,9.09854,978.634,225.729735,,,,,,
0.03993,0.00051205,9.085,978.322,225.373995,,,,,,
0.03994,0.00051264,9.07148,978.01,225.03096,,,,,,
0.03995,0.00051323,9.05802,977.696,224.687925,,,,,,
0.03996,0.00051382,9.04458,977.384,224.34489,,,,,,
0.03997,0.00051441,9.03116,977.072,224.001855,,,,,,
0.03998,0.000515,9.01784,976.762,223.65882,,,,,,
0.03999,0.00051558,9.00458,976.456,223.315785,,,,,,
0.04,0.00051617,8.99136,976.154,222.985455,,,,,,
0.04001,0.00051676,8.97824,975.858,222.64242,,,,,,
0.04002,0.00051735,8.9652,975.568,222.299385,,,,,,
0.04003,0.00051794,8.95228,975.28,221.969055,,,,,,
0.04004,0.00051852,8.93942,975.004,221.62602,,,,,,
0.04005,0.00051911,8.92668,974.736,221.29569,,,,,,
0.04006,0.0005197,8.91402,974.474,220.952655,,,,,,
0.04007,0.00052029,8.90146,974.214,220.622325,,,,,,
0.04008,0.00052087,8.88898,973.966,220.27929,,,,,,
0.04009,0.00052146,8.87662,973.718,219.94896,,,,,,
0.0401,0.00052205,8.86432,973.482,219.61863,,,,,,
0.04011,0.00052264,8.85208,973.246,219.2883,,,,,,
0.04012,0.00052322,8.83988,973.016,218.945265,,,,,,
0.04013,0.00052381,8.8278,972.788,218.614935,,,,,,
0.04014,0.0005244,8.8157,972.562,218.284605,,,,,,
0.04015,0.00052498,8.80368,972.334,217.954275,,,,,,
0.04016,0.00052557,8.79162,972.106,217.623945,,,,,,
0.04017,0.00052616,8.77962,971.876,217.30632,,,,,,
0.04018,0.00052674,8.7676,971.644,216.97599,,,,,,
0.04019,0.00052733,8.75558,971.408,216.64566,,,,,,
0.0402,0.00052791,8.74356,971.166,216.31533,,,,,,
0.04021,0.0005285,8.73148,970.918,215.997705,,,,,,
0.04022,0.00052908,8.7194,970.662,215.667375,,,,,,
0.04023,0.00052967,8.7073,970.402,215.337045,,,,,,
0.04024,0.00053026,8.6951,970.132,215.01942,,,,,,
0.04025,0.00053084,8.68292,969.856,214.68909,,,,,,
0.04026,0.00053143,8.67068,969.57,214.371465,,,,,,
0.04027,0.00053201,8.65838,969.278,214.05384,,,,,,
0.04028,0.0005326,8.64604,968.976,213.72351,,,,,,
0.04029,0.00053318,8.63368,968.67,213.405885,,,,,,
0.0403,0.00053377,8.62126,968.354,213.08826,,,,,,
0.04031,0.00053435,8.60882,968.03,212.770635,,,,,,
0.04032,0.00053493,8.59632,967.702,212.45301,,,,,,
0.04033,0.00053552,8.58384,967.366,212.135385,,,,,,
0.04034,0.0005361,8.57134,967.024,211.81776,,,,,,
0.04035,0.00053669,8.55882,966.682,211.500135,,,,,,
0.04036,0.00053727,8.5463,966.332,211.18251,,,,,,
0.04037,0.00053785,8.53382,965.978,210.864885,,,,,,
0.04038,0.00053844,8.5213,965.626,210.54726,,,,,,
0.04039,0.00053902,8.50878,965.272,210.24234,,,,,,
0.0404,0.0005396,8.4963,964.912,209.924715,,,,,,
0.04041,0.00054019,8.48388,964.558,209.60709,,,,,,
0.04042,0.00054077,8.47144,964.198,209.30217,,,,,,
0.04043,0.00054135,8.45904,963.838,208.984545,,,,,,
0.04044,0.00054194,8.44668,963.48,208.679625,,,,,,
0.04045,0.00054252,8.43432,963.12,208.362,,,,,,
0.04046,0.0005431,8.42204,962.758,208.05708,,,,,,
0.04047,0.00054368,8.40974,962.4,207.75216,,,,,,
0.04048,0.00054426,8.3975,962.04,207.434535,,,,,,
0.04049,0.00054485,8.38526,961.682,207.129615,,,,,,
0.0405,0.00054543,8.37306,961.322,206.824695,,,,,,
0.04051,0.00054601,8.36086,960.96,206.519775,,,,,,
0.04052,0.00054659,8.34872,960.596,206.214855,,,,,,
0.04053,0.00054717,8.33654,960.234,205.909935,,,,,,
