t [s],Vol [m3],P [bar],T [K],Q loss [W],,,,,,,,,
0.0297,9.25E-05,82.3925,1722.175,10194.375,,,,,,,,,
0.02971,9.25E-05,82.34975,1721.275,10194.5625,,,,,,,,,
0.02972,9.25E-05,82.3045,1720.325,10194.5625,,,,,,,,,
0.02973,9.25E-05,82.25675,1719.4,9834.5625,,,,,,,,,
0.02974,9.25E-05,82.20725,1718.45,9834.1875,,,,,,,,,
0.02975,9.25E-05,82.15575,1717.525,9833.625,,,,,,,,,
0.02976,9.25E-05,82.1025,1716.55,9470.4375,,,,,,,,,
0.02977,9.25E-05,82.04775,1715.6,9469.5,,,,,,,,,
0.02978,9.25E-05,81.992,1714.625,9108.9375,,,,,,,,,
0.02979,9.25E-05,81.9345,1713.675,9107.625,,,,,,,,,
0.0298,9.25E-05,81.87625,1712.725,9106.125,,,,,,,,,
0.02981,9.25E-05,81.81675,1711.775,9104.4375,,,,,,,,,
0.02982,9.26E-05,81.75625,1710.875,9102.5625,,,,,,,,,
0.02983,9.26E-05,81.695,1709.95,9100.5,,,,,,,,,
0.02984,9.26E-05,81.633,1709.025,9098.4375,,,,,,,,,
0.02985,9.26E-05,81.57,1708.15,9096,,,,,,,,,
0.02986,9.26E-05,81.506,1707.225,9093.375,,,,,,,,,
0.02987,9.27E-05,81.44125,1706.4,9090.5625,,,,,,,,,
0.02988,9.27E-05,81.3755,1705.5,9087.5625,,,,,,,,,
0.02989,9.27E-05,81.309,1704.65,9084.5625,,,,,,,,,
0.0299,9.27E-05,81.24125,1703.8,9081.1875,,,,,,,,,
0.02991,9.28E-05,81.1725,1702.975,9077.8125,,,,,,,,,
0.02992,9.28E-05,81.1025,1702.1,9074.0625,,,,,,,,,
0.02993,9.28E-05,81.03125,1701.275,9070.3125,,,,,,,,,
0.02994,9.29E-05,80.9585,1700.425,9066.375,,,,,,,,,
0.02995,9.29E-05,80.88425,1699.6,9062.0625,,,,,,,,,
0.02996,9.30E-05,80.80875,1698.75,9057.75,,,,,,,,,
0.02997,9.30E-05,80.73125,1697.9,9053.25,,,,,,,,,
0.02998,9.30E-05,80.65225,1697.025,9048.5625,,,,,,,,,
0.02999,9.31E-05,80.5715,1696.15,9043.6875,,,,,,,,,
0.03,9.31E-05,80.48875,1695.25,9038.625,,,,,,,,,
0.03001,9.32E-05,80.404,1694.375,9033.375,,,,,,,,,
0.03002,9.32E-05,80.31775,1693.425,9028.125,,,,,,,,,
0.03003,9.33E-05,80.22975,1692.55,9022.5,,,,,,,,,
0.03004,9.33E-05,80.13975,1691.625,9016.875,,,,,,,,,
0.03005,9.34E-05,80.04825,1690.675,9010.875,,,,,,,,,
0.03006,9.34E-05,79.95475,1689.7,9004.875,,,,,,,,,
0.03007,9.35E-05,79.85975,1688.75,8998.6875,,,,,,,,,
0.03008,9.35E-05,79.76325,1687.775,8992.3125,,,,,,,,,
0.03009,9.36E-05,79.66525,1686.775,8985.75,,,,,,,,,
0.0301,9.37E-05,79.56575,1685.8,8979.1875,,,,,,,,,
0.03011,9.37E-05,79.46525,1684.85,8972.4375,,,,,,,,,
0.03012,9.38E-05,79.36325,1683.875,8965.5,,,,,,,,,
0.03013,9.39E-05,79.2605,1682.875,8958.5625,,,,,,,,,
0.03014,9.39E-05,79.15675,1681.9,8951.25,,,,,,,,,
0.03015,9.40E-05,79.05175,1680.95,8943.9375,,,,,,,,,
0.03016,9.41E-05,78.94625,1680,8936.4375,,,,,,,,,
0.03017,9.41E-05,78.84025,1679.025,8928.9375,,,,,,,,,
0.03018,9.42E-05,78.7335,1678.1,8921.25,,,,,,,,,
0.03019,9.43E-05,78.626,1677.175,8913.375,,,,,,,,,
0.0302,9.44E-05,78.518,1676.25,8905.3125,,,,,,,,,
0.03021,9.44E-05,78.4095,1675.35,8897.25,,,,,,,,,
0.03022,9.45E-05,78.3,1674.475,8889.1875,,,,,,,,,
0.03023,9.46E-05,78.1905,1673.575,8880.75,,,,,,,,,
0.03024,9.47E-05,78.0805,1672.7,8872.3125,,,,,,,,,
0.03025,9.48E-05,77.96925,1671.85,8863.875,,,,,,,,,
0.03026,9.49E-05,77.85775,1671,8855.0625,,,,,,,,,
0.03027,9.49E-05,77.7455,1670.15,8846.25,,,,,,,,,
0.03028,9.50E-05,77.632,1669.325,8837.25,,,,,,,,,
0.03029,9.51E-05,77.51775,1668.475,8828.0625,,,,,,,,,
0.0303,9.52E-05,77.4025,1667.65,8818.6875,,,,,,,,,
0.03031,9.53E-05,77.28625,1666.8,8809.3125,,,,,,,,,
0.03032,9.54E-05,77.16825,1665.975,8799.75,,,,,,,,,
0.03033,9.55E-05,77.0495,1665.125,8790,,,,,,,,,
0.03034,9.56E-05,76.929,1664.275,8780.25,,,,,,,,,
0.03035,9.57E-05,76.80675,1663.4,8770.3125,,,,,,,,,
0.03036,9.58E-05,76.68325,1662.5,8760.1875,,,,,,,,,
0.03037,9.59E-05,76.55775,1661.6,8749.875,,,,,,,,,
0.03038,9.60E-05,76.431,1660.7,8739.5625,,,,,,,,,
0.03039,9.61E-05,76.302,1659.775,8729.0625,,,,,,,,,
0.0304,9.62E-05,76.1715,1658.85,8718.5625,,,,,,,,,
0.03041,9.63E-05,76.039,1657.875,8707.6875,,,,,,,,,
0.03042,9.65E-05,75.9045,1656.9,8696.8125,,,,,,,,,
0.03043,9.66E-05,75.7685,1655.9,8685.75,,,,,,,,,
0.03044,9.67E-05,75.63075,1654.9,8674.6875,,,,,,,,,
0.03045,9.68E-05,75.491,1653.825,8663.4375,,,,,,,,,
0.03046,9.69E-05,75.3495,1652.775,8652,,,,,,,,,
0.03047,9.70E-05,75.20675,1651.725,8640.5625,,,,,,,,,
0.03048,9.72E-05,75.0625,1650.625,8628.9375,,,,,,,,,
0.03049,9.73E-05,74.9165,1649.575,8617.125,,,,,,,,,
0.0305,9.74E-05,74.76925,1648.45,8605.3125,,,,,,,,,
0.03051,9.75E-05,74.62075,1647.35,8593.3125,,,,,,,,,
0.03052,9.77E-05,74.4715,1646.225,8581.125,,,,,,,,,
0.03053,9.78E-05,74.32075,1645.125,8568.9375,,,,,,,,,
0.03054,9.79E-05,74.1695,1643.975,8556.75,,,,,,,,,
0.03055,9.81E-05,74.01725,1642.875,8544.1875,,,,,,,,,
0.03056,9.82E-05,73.86375,1641.75,8531.625,,,,,,,,,
0.03057,9.83E-05,73.7105,1640.6,8518.875,,,,,,,,,
0.03058,9.85E-05,73.556,1639.525,8506.125,,,,,,,,,
0.03059,9.86E-05,73.401,1638.45,8493.1875,,,,,,,,,
0.0306,9.88E-05,73.2455,1637.3,8480.25,,,,,,,,,
0.03061,9.89E-05,73.08975,1636.225,8467.125,,,,,,,,,
0.03062,9.90E-05,72.933,1635.15,8454,,,,,,,,,
0.03063,9.92E-05,72.77625,1634.05,8440.5,,,,,,,,,
0.03064,9.93E-05,72.61875,1633,8427.1875,,,,,,,,,
0.03065,9.95E-05,72.4605,1631.925,8413.6875,,,,,,,,,
0.03066,9.96E-05,72.30225,1630.875,8400,,,,,,,,,
0.03067,9.98E-05,72.143,1629.775,8386.3125,,,,,,,,,
0.03068,9.99E-05,71.98325,1628.725,8372.4375,,,,,,,,,
0.03069,0.00010011,71.8225,1627.675,8358.375,,,,,,,,,
0.0307,0.00010026,71.66125,1626.6,8344.5,,,,,,,,,
0.03071,0.00010042,71.499,1625.575,8330.25,,,,,,,,,
0.03072,0.00010059,71.33575,1624.475,8316,,,,,,,,,
0.03073,0.00010075,71.1715,1623.4,8301.75,,,,,,,,,
0.03074,0.00010092,71.00625,1622.3,8287.3125,,,,,,,,,
0.03075,0.00010108,70.84025,1621.25,8272.875,,,,,,,,,
0.03076,0.00010125,70.6725,1620.1,8258.25,,,,,,,,,
0.03077,0.00010142,70.504,1619,8243.625,,,,,,,,,
0.03078,0.0001016,70.33425,1617.85,8228.8125,,,,,,,,,
0.03079,0.00010177,70.16275,1616.725,8214,,,,,,,,,
0.0308,0.00010194,69.9905,1615.55,8199,,,,,,,,,
0.03081,0.00010212,69.81675,1614.35,8184,,,,,,,,,
0.03082,0.0001023,69.64175,1613.15,8169,,,,,,,,,
0.03083,0.00010248,69.4655,1611.925,8153.8125,,,,,,,,,
0.03084,0.00010266,69.28775,1610.675,8138.625,,,,,,,,,
0.03085,0.00010285,69.109,1609.45,8123.25,,,,,,,,,
0.03086,0.00010303,68.92925,1608.15,8107.875,,,,,,,,,
0.03087,0.00010322,68.748,1606.9,8092.3125,,,,,,,,,
0.03088,0.00010341,68.5665,1605.575,8076.75,,,,,,,,,
0.03089,0.0001036,68.3835,1604.3,8061.1875,,,,,,,,,
0.0309,0.0001038,68.19975,1602.95,8045.4375,,,,,,,,,
0.03091,0.00010399,68.01525,1601.625,8029.6875,,,,,,,,,
0.03092,0.00010419,67.83,1600.275,8013.9375,,,,,,,,,
0.03093,0.00010438,67.644,1598.975,7998,,,,,,,,,
0.03094,0.00010458,67.45775,1597.625,7982.0625,,,,,,,,,
0.03095,0.00010478,67.27075,1596.25,7966.125,,,,,,,,,
0.03096,0.00010499,67.0835,1594.9,7950,,,,,,,,,
0.03097,0.00010519,66.89575,1593.525,7933.875,,,,,,,,,
0.03098,0.0001054,66.70775,1592.175,7917.75,,,,,,,,,
0.03099,0.0001056,66.51925,1590.825,7901.4375,,,,,,,,,
0.031,0.00010581,66.33125,1589.5,7885.125,,,,,,,,,
0.03101,0.00010602,66.14225,1588.15,7868.8125,,,,,,,,,
0.03102,0.00010623,65.95375,1586.8,7852.3125,,,,,,,,,
0.03103,0.00010645,65.76475,1585.45,7835.8125,,,,,,,,,
0.03104,0.00010666,65.576,1584.1,7819.3125,,,,,,,,,
0.03105,0.00010688,65.38675,1582.8,7802.8125,,,,,,,,,
0.03106,0.0001071,65.1975,1581.45,7786.125,,,,,,,,,
0.03107,0.00010732,65.0085,1580.125,7769.625,,,,,,,,,
0.03108,0.00010754,64.81925,1578.775,7752.9375,,,,,,,,,
0.03109,0.00010777,64.62975,1577.475,7736.0625,,,,,,,,,
0.0311,0.00010799,64.44025,1576.15,7719.375,,,,,,,,,
0.03111,0.00010822,64.25025,1574.825,7702.5,,,,,,,,,
0.03112,0.00010845,64.06075,1573.475,7685.625,,,,,,,,,
0.03113,0.00010868,63.87025,1572.15,7668.75,,,,,,,,,
0.03114,0.00010891,63.68025,1570.85,7651.875,,,,,,,,,
0.03115,0.00010914,63.49,1569.525,7634.8125,,,,,,,,,
0.03116,0.00010937,63.29925,1568.15,7617.9375,,,,,,,,,
0.03117,0.00010961,63.1085,1566.85,7600.875,,,,,,,,,
0.03118,0.00010985,62.91725,1565.5,7583.8125,,,,,,,,,
0.03119,0.00011009,62.72625,1564.15,7566.75,,,,,,,,,
0.0312,0.00011033,62.535,1562.8,7549.5,,,,,,,,,
0.03121,0.00011057,62.34375,1561.475,7532.4375,,,,,,,,,
0.03122,0.00011081,62.15225,1560.125,7515.1875,,,,,,,,,
0.03123,0.00011106,61.9605,1558.775,7498.125,,,,,,,,,
0.03124,0.00011131,61.76875,1557.425,7480.875,,,,,,,,,
0.03125,0.00011155,61.577,1556.025,7463.625,,,,,,,,,
0.03126,0.0001118,61.385,1554.675,7446.375,,,,,,,,,
0.03127,0.00011206,61.1935,1553.325,7429.125,,,,,,,,,
0.03128,0.00011231,61.00175,1551.95,7411.6875,,,,,,,,,
0.03129,0.00011256,60.81,1550.6,7394.4375,,,,,,,,,
0.0313,0.00011282,60.619,1549.25,7377.1875,,,,,,,,,
0.03131,0.00011308,60.42725,1547.925,7359.75,,,,,,,,,
0.03132,0.00011333,60.23675,1546.55,7342.3125,,,,,,,,,
0.03133,0.00011359,60.046,1545.175,7325.0625,,,,,,,,,
0.03134,0.00011385,59.85525,1543.85,7307.625,,,,,,,,,
0.03135,0.00011412,59.665,1542.5,7290.1875,,,,,,,,,
0.03136,0.00011438,59.47525,1541.15,7272.75,,,,,,,,,
0.03137,0.00011465,59.28575,1539.825,7255.5,,,,,,,,,
0.03138,0.00011491,59.0965,1538.5,7238.0625,,,,,,,,,
0.03139,0.00011518,58.90775,1537.175,7220.625,,,,,,,,,
0.0314,0.00011545,58.71925,1535.85,7203.1875,,,,,,,,,
0.03141,0.00011572,58.531,1534.55,7185.75,,,,,,,,,
0.03142,0.000116,58.3435,1533.225,7168.3125,,,,,,,,,
0.03143,0.00011627,58.15575,1531.925,7150.875,,,,,,,,,
0.03144,0.00011655,57.96875,1530.625,7133.4375,,,,,,,,,
0.03145,0.00011682,57.78175,1529.325,7116,,,,,,,,,
0.03146,0.0001171,57.5955,1528,7098.5625,,,,,,,,,
0.03147,0.00011738,57.4095,1526.725,7081.125,,,,,,,,,
0.03148,0.00011766,57.22325,1525.425,7063.6875,,,,,,,,,
0.03149,0.00011794,57.03775,1524.1,7046.25,,,,,,,,,
0.0315,0.00011823,56.8525,1522.825,7029,,,,,,,,,
0.03151,0.00011851,56.66725,1521.525,7011.5625,,,,,,,,,
0.03152,0.0001188,56.4825,1520.225,6994.125,,,,,,,,,
0.03153,0.00011908,56.298,1518.95,6976.6875,,,,,,,,,
0.03154,0.00011937,56.11375,1517.675,6959.4375,,,,,,,,,
0.03155,0.00011966,55.9295,1516.375,6942,,,,,,,,,
0.03156,0.00011995,55.74575,1515.05,6924.5625,,,,,,,,,
0.03157,0.00012024,55.56275,1513.775,6907.3125,,,,,,,,,
0.03158,0.00012054,55.3795,1512.45,6889.875,,,,,,,,,
0.03159,0.00012083,55.197,1511.15,6872.625,,,,,,,,,
0.0316,0.00012113,55.01475,1509.85,6855.375,,,,,,,,,
0.03161,0.00012143,54.833,1508.625,6838.125,,,,,,,,,
0.03162,0.00012172,54.6515,1507.35,6820.875,,,,,,,,,
0.03163,0.00012202,54.47075,1506.025,6803.625,,,,,,,,,
0.03164,0.00012232,54.29025,1504.75,6786.375,,,,,,,,,
0.03165,0.00012263,54.11075,1503.5,6769.125,,,,,,,,,
0.03166,0.00012293,53.93175,1502.225,6751.875,,,,,,,,,
0.03167,0.00012323,53.753,1500.975,6734.625,,,,,,,,,
0.03168,0.00012354,53.57525,1499.725,6717.5625,,,,,,,,,
0.03169,0.00012385,53.39825,1498.475,6700.5,,,,,,,,,
0.0317,0.00012415,53.222,1497.25,6683.25,,,,,,,,,
0.03171,0.00012446,53.04675,1496.05,6666.1875,,,,,,,,,
0.03172,0.00012477,52.872,1494.85,6649.125,,,,,,,,,
0.03173,0.00012508,52.69775,1493.65,6632.0625,,,,,,,,,
0.03174,0.0001254,52.52475,1492.475,6615,,,,,,,,,
0.03175,0.00012571,52.35225,1491.3,6598.125,,,,,,,,,
0.03176,0.00012603,52.18075,1490.125,6581.0625,,,,,,,,,
0.03177,0.00012634,52.01,1488.975,6564.1875,,,,,,,,,
0.03178,0.00012666,51.84,1487.825,6547.3125,,,,,,,,,
0.03179,0.00012698,51.6705,1486.7,6530.4375,,,,,,,,,
0.0318,0.0001273,51.502,1485.575,6513.5625,,,,,,,,,
0.03181,0.00012762,51.33425,1484.5,6496.6875,,,,,,,,,
0.03182,0.00012794,51.16675,1483.375,6480,,,,,,,,,
0.03183,0.00012826,51.0005,1482.275,6463.125,,,,,,,,,
0.03184,0.00012858,50.83475,1481.175,6446.4375,,,,,,,,,
0.03185,0.00012891,50.66925,1480.1,6429.75,,,,,,,,,
0.03186,0.00012923,50.5045,1479,6413.0625,,,,,,,,,
0.03187,0.00012956,50.34,1477.9,6396.375,,,,,,,,,
0.03188,0.00012989,50.176,1476.825,6379.6875,,,,,,,,,
0.03189,0.00013021,50.01225,1475.725,6363.1875,,,,,,,,,
0.0319,0.00013054,49.8495,1474.65,6346.6875,,,,,,,,,
0.03191,0.00013087,49.68675,1473.575,6330.1875,,,,,,,,,
0.03192,0.00013121,49.5245,1472.475,6313.6875,,,,,,,,,
0.03193,0.00013154,49.3625,1471.375,6297.1875,,,,,,,,,
0.03194,0.00013187,49.20075,1470.25,6280.875,,,,,,,,,
0.03195,0.00013221,49.0395,1469.175,6264.5625,,,,,,,,,
0.03196,0.00013254,48.87825,1468.05,6248.0625,,,,,,,,,
0.03197,0.00013288,48.71725,1466.925,6231.9375,,,,,,,,,
0.03198,0.00013321,48.55725,1465.775,6215.625,,,,,,,,,
0.03199,0.00013355,48.397,1464.7,6199.3125,,,,,,,,,
0.032,0.00013389,48.23725,1463.55,6183.1875,,,,,,,,,
0.03201,0.00013423,48.07775,1462.425,6167.0625,,,,,,,,,
0.03202,0.00013457,47.91875,1461.275,6150.9375,,,,,,,,,
0.03203,0.00013491,47.76,1460.15,6134.8125,,,,,,,,,
0.03204,0.00013526,47.60175,1459,6118.875,,,,,,,,,
0.03205,0.0001356,47.444,1457.85,6102.9375,,,,,,,,,
0.03206,0.00013594,47.28675,1456.7,6087,,,,,,,,,
0.03207,0.00013629,47.13025,1455.575,6071.0625,,,,,,,,,
0.03208,0.00013663,46.97375,1454.425,6055.125,,,,,,,,,
0.03209,0.00013698,46.818,1453.3,6039.375,,,,,,,,,
0.0321,0.00013733,46.66275,1452.125,6023.4375,,,,,,,,,
0.03211,0.00013768,46.5085,1451.025,6007.6875,,,,,,,,,
0.03212,0.00013803,46.3545,1449.875,5992.125,,,,,,,,,
0.03213,0.00013838,46.20125,1448.75,5976.375,,,,,,,,,
0.03214,0.00013873,46.04825,1447.625,5960.8125,,,,,,,,,
0.03215,0.00013908,45.8965,1446.5,5945.25,,,,,,,,,
0.03216,0.00013943,45.745,1445.4,5929.6875,,,,,,,,,
0.03217,0.00013979,45.5945,1444.3,5914.125,,,,,,,,,
0.03218,0.00014014,45.4445,1443.2,5898.75,,,,,,,,,
0.03219,0.0001405,45.2955,1442.125,5883.1875,,,,,,,,,
0.0322,0.00014085,45.14675,1441.025,5867.8125,,,,,,,,,
0.03221,0.00014121,44.999,1439.925,5852.625,,,,,,,,,
0.03222,0.00014157,44.85175,1438.875,5837.25,,,,,,,,,
0.03223,0.00014193,44.705,1437.8,5822.0625,,,,,,,,,
0.03224,0.00014228,44.559,1436.75,5806.875,,,,,,,,,
0.03225,0.00014265,44.41375,1435.675,5791.6875,,,,,,,,,
0.03226,0.00014301,44.26925,1434.625,5776.5,,,,,,,,,
0.03227,0.00014337,44.125,1433.575,5761.5,,,,,,,,,
0.03228,0.00014373,43.9815,1432.525,5746.3125,,,,,,,,,
0.03229,0.0001441,43.83825,1431.475,5731.3125,,,,,,,,,
0.0323,0.00014446,43.69625,1430.425,5716.5,,,,,,,,,
0.03231,0.00014483,43.554,1429.4,5701.5,,,,,,,,,
0.03232,0.00014519,43.41275,1428.375,5686.6875,,,,,,,,,
0.03233,0.00014556,43.27175,1427.325,5671.875,,,,,,,,,
0.03234,0.00014593,43.13125,1426.325,5657.0625,,,,,,,,,
0.03235,0.0001463,42.99125,1425.275,5642.25,,,,,,,,,
0.03236,0.00014667,42.85175,1424.225,5627.625,,,,,,,,,
0.03237,0.00014704,42.71225,1423.2,5612.8125,,,,,,,,,
0.03238,0.00014741,42.57375,1422.15,5598.1875,,,,,,,,,
0.03239,0.00014778,42.43525,1421.125,5583.75,,,,,,,,,
0.0324,0.00014815,42.2975,1420.05,5569.125,,,,,,,,,
0.03241,0.00014853,42.16,1419.025,5554.6875,,,,,,,,,
0.03242,0.0001489,42.0225,1417.95,5540.25,,,,,,,,,
0.03243,0.00014928,41.88575,1416.925,5525.8125,,,,,,,,,
0.03244,0.00014966,41.74925,1415.85,5511.375,,,,,,,,,
0.03245,0.00015003,41.61325,1414.8,5497.125,,,,,,,,,
0.03246,0.00015041,41.477,1413.75,5482.6875,,,,,,,,,
0.03247,0.00015079,41.342,1412.7,5468.4375,,,,,,,,,
0.03248,0.00015117,41.20675,1411.65,5454.375,,,,,,,,,
0.03249,0.00015155,41.072,1410.575,5440.125,,,,,,,,,
0.0325,0.00015193,40.93725,1409.475,5426.0625,,,,,,,,,
0.03251,0.00015232,40.80325,1408.4,5412,,,,,,,,,
0.03252,0.0001527,40.66975,1407.325,5397.9375,,,,,,,,,
0.03253,0.00015309,40.53625,1406.25,5383.875,,,,,,,,,
0.03254,0.00015347,40.40325,1405.125,5370,,,,,,,,,
0.03255,0.00015386,40.27,1404.1,5355.9375,,,,,,,,,
0.03256,0.00015425,40.13775,1403,5342.25,,,,,,,,,
0.03257,0.00015464,40.006,1401.875,5328.375,,,,,,,,,
0.03258,0.00015503,39.87425,1400.775,5314.5,,,,,,,,,
0.03259,0.00015542,39.74275,1399.675,5300.8125,,,,,,,,,
0.0326,0.00015581,39.612,1398.6,5287.125,,,,,,,,,
0.03261,0.0001562,39.4815,1397.5,5273.4375,,,,,,,,,
0.03262,0.00015659,39.35125,1396.425,5259.75,,,,,,,,,
0.03263,0.00015699,39.2215,1395.325,5246.25,,,,,,,,,
0.03264,0.00015738,39.09225,1394.2,5232.5625,,,,,,,,,
0.03265,0.00015778,38.96325,1393.1,5219.0625,,,,,,,,,
0.03266,0.00015817,38.83525,1392,5205.75,,,,,,,,,
0.03267,0.00015857,38.70725,1390.9,5192.25,,,,,,,,,
0.03268,0.00015897,38.57975,1389.8,5178.9375,,,,,,,,,
0.03269,0.00015937,38.45275,1388.725,5165.4375,,,,,,,,,
0.0327,0.00015977,38.32625,1387.65,5152.3125,,,,,,,,,
0.03271,0.00016017,38.20025,1386.575,5139,,,,,,,,,
0.03272,0.00016057,38.075,1385.5,5125.6875,,,,,,,,,
0.03273,0.00016098,37.9505,1384.425,5112.5625,,,,,,,,,
0.03274,0.00016138,37.82625,1383.35,5099.4375,,,,,,,,,
0.03275,0.00016179,37.7025,1382.275,5086.3125,,,,,,,,,
0.03276,0.00016219,37.5795,1381.225,5073.375,,,,,,,,,
0.03277,0.0001626,37.457,1380.175,5060.25,,,,,,,,,
0.03278,0.00016301,37.335,1379.125,5047.3125,,,,,,,,,
0.03279,0.00016341,37.21375,1378.125,5034.375,,,,,,,,,
0.0328,0.00016382,37.09325,1377.125,5021.4375,,,,,,,,,
0.03281,0.00016423,36.9735,1376.1,5008.6875,,,,,,,,,
0.03282,0.00016464,36.854,1375.05,4995.75,,,,,,,,,
0.03283,0.00016506,36.73525,1374.1,4983,,,,,,,,,
0.03284,0.00016547,36.6175,1373.1,4970.25,,,,,,,,,
0.03285,0.00016588,36.50025,1372.125,4957.6875,,,,,,,,,
0.03286,0.0001663,36.38325,1371.15,4944.9375,,,,,,,,,
0.03287,0.00016671,36.267,1370.15,4932.375,,,,,,,,,
0.03288,0.00016713,36.1515,1369.2,4919.8125,,,,,,,,,
0.03289,0.00016755,36.03625,1368.275,4907.25,,,,,,,,,
0.0329,0.00016797,35.9215,1367.325,4894.875,,,,,,,,,
0.03291,0.00016838,35.8075,1366.375,4882.3125,,,,,,,,,
0.03292,0.0001688,35.69425,1365.475,4869.9375,,,,,,,,,
0.03293,0.00016922,35.581,1364.525,4857.5625,,,,,,,,,
0.03294,0.00016965,35.46825,1363.6,4845.375,,,,,,,,,
0.03295,0.00017007,35.3565,1362.65,4833,,,,,,,,,
0.03296,0.00017049,35.2445,1361.725,4820.8125,,,,,,,,,
0.03297,0.00017092,35.1335,1360.775,4808.625,,,,,,,,,
0.03298,0.00017134,35.02225,1359.9,4796.4375,,,,,,,,,
0.03299,0.00017177,34.91175,1358.95,4784.25,,,,,,,,,
0.033,0.00017219,34.80175,1358,4772.25,,,,,,,,,
0.03301,0.00017262,34.69175,1357.05,4760.25,,,,,,,,,
0.03302,0.00017305,34.58225,1356.15,4748.25,,,,,,,,,
0.03303,0.00017348,34.47275,1355.2,4736.25,,,,,,,,,
0.03304,0.0001739,34.364,1354.275,4724.25,,,,,,,,,
0.03305,0.00017433,34.255,1353.325,4712.4375,,,,,,,,,
0.03306,0.00017477,34.1465,1352.35,4700.625,,,,,,,,,
0.03307,0.0001752,34.03875,1351.4,4688.8125,,,,,,,,,
0.03308,0.00017563,33.93125,1350.45,4677,,,,,,,,,
0.03309,0.00017606,33.82325,1349.5,4665.375,,,,,,,,,
0.0331,0.0001765,33.716,1348.525,4653.75,,,,,,,,,
0.03311,0.00017693,33.6095,1347.575,4641.9375,,,,,,,,,
0.03312,0.00017737,33.503,1346.6,4630.5,,,,,,,,,
0.03313,0.0001778,33.39675,1345.65,4618.875,,,,,,,,,
0.03314,0.00017824,33.29075,1344.65,4607.4375,,,,,,,,,
0.03315,0.00017868,33.1855,1343.7,4595.8125,,,,,,,,,
0.03316,0.00017911,33.08025,1342.7,4584.375,,,,,,,,,
0.03317,0.00017955,32.97575,1341.725,4573.125,,,,,,,,,
0.03318,0.00017999,32.8715,1340.8,4561.6875,,,,,,,,,
0.03319,0.00018043,32.76775,1339.825,4550.4375,,,,,,,,,
0.0332,0.00018087,32.66475,1338.825,4539.1875,,,,,,,,,
0.03321,0.00018131,32.562,1337.875,4527.9375,,,,,,,,,
0.03322,0.00018175,32.45975,1336.925,4516.6875,,,,,,,,,
0.03323,0.0001822,32.358,1335.975,4505.625,,,,,,,,,
0.03324,0.00018264,32.25675,1335.025,4494.375,,,,,,,,,
0.03325,0.00018308,32.156,1334.125,4483.3125,,,,,,,,,
0.03326,0.00018353,32.056,1333.175,4472.25,,,,,,,,,
0.03327,0.00018397,31.956,1332.225,4461.375,,,,,,,,,
0.03328,0.00018442,31.85725,1331.325,4450.3125,,,,,,,,,
0.03329,0.00018486,31.75875,1330.425,4439.4375,,,,,,,,,
0.0333,0.00018531,31.661,1329.55,4428.5625,,,,,,,,,
0.03331,0.00018576,31.5635,1328.65,4417.6875,,,,,,,,,
0.03332,0.0001862,31.467,1327.75,4407,,,,,,,,,
0.03333,0.00018665,31.37075,1326.9,4396.125,,,,,,,,,
0.03334,0.0001871,31.27525,1326.025,4385.4375,,,,,,,,,
0.03335,0.00018755,31.18025,1325.2,4374.75,,,,,,,,,
0.03336,0.000188,31.0855,1324.35,4364.0625,,,,,,,,,
0.03337,0.00018845,30.9915,1323.5,4353.5625,,,,,,,,,
0.03338,0.0001889,30.8985,1322.65,4342.875,,,,,,,,,
0.03339,0.00018935,30.80525,1321.8,4332.375,,,,,,,,,
0.0334,0.0001898,30.71275,1320.975,4321.875,,,,,,,,,
0.03341,0.00019026,30.62075,1320.15,4311.375,,,,,,,,,
0.03342,0.00019071,30.529,1319.35,4301.0625,,,,,,,,,
0.03343,0.00019116,30.4375,1318.5,4290.5625,,,,,,,,,
0.03344,0.00019161,30.34675,1317.7,4280.25,,,,,,,,,
0.03345,0.00019207,30.2565,1316.875,4269.9375,,,,,,,,,
0.03346,0.00019252,30.1665,1316.075,4259.8125,,,,,,,,,
0.03347,0.00019298,30.07675,1315.275,4249.5,,,,,,,,,
0.03348,0.00019343,29.98725,1314.425,4239.375,,,,,,,,,
0.03349,0.00019389,29.89825,1313.625,4229.25,,,,,,,,,
0.0335,0.00019435,29.8095,1312.8,4219.125,,,,,,,,,
0.03351,0.0001948,29.72125,1311.975,4209,,,,,,,,,
0.03352,0.00019526,29.633,1311.175,4198.875,,,,,,,,,
0.03353,0.00019572,29.545,1310.3,4188.9375,,,,,,,,,
0.03354,0.00019618,29.4575,1309.5,4179,,,,,,,,,
0.03355,0.00019663,29.37,1308.65,4169.0625,,,,,,,,,
0.03356,0.00019709,29.283,1307.775,4159.125,,,,,,,,,
0.03357,0.00019755,29.19625,1306.975,4149.1875,,,,,,,,,
0.03358,0.00019801,29.1095,1306.125,4139.4375,,,,,,,,,
0.03359,0.00019847,29.023,1305.25,4129.6875,,,,,,,,,
0.0336,0.00019893,28.93675,1304.4,4119.9375,,,,,,,,,
0.03361,0.00019939,28.85125,1303.525,4110.1875,,,,,,,,,
0.03362,0.00019985,28.7655,1302.675,4100.625,,,,,,,,,
0.03363,0.00020032,28.68025,1301.8,4090.875,,,,,,,,,
0.03364,0.00020078,28.595,1300.925,4081.3125,,,,,,,,,
