t [s],Vol [m3],P [bar],T [K],Q loss [W],,,,,,,,
0.04476,0.00082423,5.0076,884.05,184.2,,,,,,,,
0.04477,0.00082469,5.00374,883.868,183.99,,,,,,,,
0.04478,0.00082516,4.99988,883.686,183.77,,,,,,,,
0.04479,0.00082562,4.99606,883.508,183.56,,,,,,,,
0.0448,0.00082609,4.99224,883.334,183.34,,,,,,,,
0.04481,0.00082656,4.98846,883.162,183.13,,,,,,,,
0.04482,0.00082702,4.9847,882.994,182.92,,,,,,,,
0.04483,0.00082749,4.98092,882.828,182.7,,,,,,,,
0.04484,0.00082795,4.97724,882.664,182.49,,,,,,,,
0.04485,0.00082842,4.97352,882.506,182.28,,,,,,,,
0.04486,0.00082888,4.96984,882.346,182.07,,,,,,,,
0.04487,0.00082935,4.9662,882.19,181.85,,,,,,,,
0.04488,0.00082981,4.96256,882.034,181.64,,,,,,,,
0.04489,0.00083027,4.95892,881.88,181.43,,,,,,,,
0.0449,0.00083074,4.9553,881.728,181.22,,,,,,,,
0.04491,0.0008312,4.95168,881.58,181.01,,,,,,,,
0.04492,0.00083166,4.9481,881.432,180.8,,,,,,,,
0.04493,0.00083213,4.94454,881.288,180.59,,,,,,,,
0.04494,0.00083259,4.94098,881.144,180.38,,,,,,,,
0.04495,0.00083305,4.93746,881.002,180.17,,,,,,,,
0.04496,0.00083351,4.93392,880.862,179.96,,,,,,,,
0.04497,0.00083398,4.93042,880.724,179.75,,,,,,,,
0.04498,0.00083444,4.92692,880.586,179.54,,,,,,,,
0.04499,0.0008349,4.92344,880.454,179.33,,,,,,,,
0.045,0.00083536,4.92,880.324,179.12,,,,,,,,
0.04501,0.00083582,4.91658,880.192,178.92,,,,,,,,
0.04502,0.00083628,4.91316,880.066,178.71,,,,,,,,
0.04503,0.00083674,4.90976,879.944,178.5,,,,,,,,
0.04504,0.0008372,4.90638,879.82,178.29,,,,,,,,
0.04505,0.00083766,4.903,879.702,178.09,,,,,,,,
0.04506,0.00083812,4.89966,879.584,177.88,,,,,,,,
0.04507,0.00083858,4.89636,879.47,177.67,,,,,,,,
0.04508,0.00083904,4.89306,879.36,177.47,,,,,,,,
0.04509,0.0008395,4.88978,879.25,177.26,,,,,,,,
0.0451,0.00083996,4.88652,879.144,177.06,,,,,,,,
0.04511,0.00084042,4.88328,879.038,176.85,,,,,,,,
0.04512,0.00084088,4.88004,878.938,176.65,,,,,,,,
0.04513,0.00084133,4.87682,878.84,176.44,,,,,,,,
0.04514,0.00084179,4.87362,878.742,176.24,,,,,,,,
0.04515,0.00084225,4.87048,878.648,176.04,,,,,,,,
0.04516,0.00084271,4.86734,878.556,175.83,,,,,,,,
0.04517,0.00084316,4.86418,878.466,175.63,,,,,,,,
0.04518,0.00084362,4.86106,878.378,175.43,,,,,,,,
0.04519,0.00084408,4.85794,878.292,175.22,,,,,,,,
0.0452,0.00084453,4.85484,878.202,175.02,,,,,,,,
0.04521,0.00084499,4.85176,878.118,174.82,,,,,,,,
0.04522,0.00084545,4.84866,878.032,174.62,,,,,,,,
0.04523,0.0008459,4.84558,877.946,174.42,,,,,,,,
0.04524,0.00084636,4.84252,877.86,174.21,,,,,,,,
0.04525,0.00084681,4.83944,877.778,174.01,,,,,,,,
0.04526,0.00084727,4.83636,877.694,173.81,,,,,,,,
0.04527,0.00084772,4.8333,877.606,173.61,,,,,,,,
0.04528,0.00084818,4.83026,877.52,173.41,,,,,,,,
0.04529,0.00084863,4.82716,877.43,173.21,,,,,,,,
0.0453,0.00084908,4.82412,877.342,173.01,,,,,,,,
0.04531,0.00084954,4.82102,877.25,172.81,,,,,,,,
0.04532,0.00084999,4.81792,877.154,172.61,,,,,,,,
0.04533,0.00085044,4.81484,877.06,172.42,,,,,,,,
0.04534,0.0008509,4.81174,876.96,172.22,,,,,,,,
0.04535,0.00085135,4.8086,876.856,172.02,,,,,,,,
0.04536,0.0008518,4.80548,876.752,171.82,,,,,,,,
0.04537,0.00085225,4.80234,876.644,171.62,,,,,,,,
0.04538,0.0008527,4.7992,876.532,171.43,,,,,,,,
0.04539,0.00085316,4.79602,876.416,171.23,,,,,,,,
0.0454,0.00085361,4.79284,876.3,171.03,,,,,,,,
0.04541,0.00085406,4.78962,876.174,170.84,,,,,,,,
0.04542,0.00085451,4.78642,876.048,170.64,,,,,,,,
0.04543,0.00085496,4.7832,875.922,170.45,,,,,,,,
0.04544,0.00085541,4.77994,875.786,170.25,,,,,,,,
0.04545,0.00085586,4.7767,875.65,170.05,,,,,,,,
0.04546,0.00085631,4.77342,875.51,169.86,,,,,,,,
0.04547,0.00085676,4.77012,875.366,169.67,,,,,,,,
0.04548,0.0008572,4.76684,875.216,169.47,,,,,,,,
0.04549,0.00085765,4.76352,875.068,169.28,,,,,,,,
0.0455,0.0008581,4.76022,874.914,169.08,,,,,,,,
0.04551,0.00085855,4.75688,874.758,168.89,,,,,,,,
0.04552,0.000859,4.75352,874.602,168.7,,,,,,,,
0.04553,0.00085944,4.75018,874.444,168.5,,,,,,,,
0.04554,0.00085989,4.74682,874.278,168.31,,,,,,,,
0.04555,0.00086034,4.74348,874.114,168.12,,,,,,,,
0.04556,0.00086078,4.7401,873.95,167.93,,,,,,,,
0.04557,0.00086123,4.73676,873.782,167.73,,,,,,,,
0.04558,0.00086168,4.73342,873.614,167.54,,,,,,,,
0.04559,0.00086212,4.73006,873.448,167.35,,,,,,,,
0.0456,0.00086257,4.72668,873.276,167.16,,,,,,,,
0.04561,0.00086301,4.72334,873.106,166.97,,,,,,,,
0.04562,0.00086346,4.71996,872.938,166.78,,,,,,,,
0.04563,0.0008639,4.71664,872.77,166.59,,,,,,,,
0.04564,0.00086435,4.7133,872.602,166.4,,,,,,,,
0.04565,0.00086479,4.71,872.432,166.21,,,,,,,,
0.04566,0.00086523,4.70668,872.268,166.02,,,,,,,,
0.04567,0.00086568,4.70336,872.1,165.83,,,,,,,,
0.04568,0.00086612,4.70008,871.936,165.64,,,,,,,,
0.04569,0.00086656,4.69678,871.774,165.45,,,,,,,,
0.0457,0.000867,4.69352,871.616,165.26,,,,,,,,
0.04571,0.00086744,4.6903,871.454,165.08,,,,,,,,
0.04572,0.00086789,4.68706,871.296,164.89,,,,,,,,
0.04573,0.00086833,4.68382,871.14,164.7,,,,,,,,
0.04574,0.00086877,4.68062,870.984,164.51,,,,,,,,
0.04575,0.00086921,4.67744,870.832,164.33,,,,,,,,
0.04576,0.00086965,4.67422,870.68,164.14,,,,,,,,
0.04577,0.00087009,4.67106,870.53,163.95,,,,,,,,
0.04578,0.00087053,4.66794,870.38,163.77,,,,,,,,
0.04579,0.00087097,4.6648,870.236,163.58,,,,,,,,
0.0458,0.00087141,4.66168,870.092,163.4,,,,,,,,
0.04581,0.00087184,4.65854,869.948,163.21,,,,,,,,
0.04582,0.00087228,4.65546,869.804,163.03,,,,,,,,
0.04583,0.00087272,4.65238,869.666,162.84,,,,,,,,
0.04584,0.00087316,4.64928,869.522,162.66,,,,,,,,
0.04585,0.0008736,4.64622,869.386,162.47,,,,,,,,
0.04586,0.00087403,4.64316,869.25,162.29,,,,,,,,
0.04587,0.00087447,4.64012,869.112,162.1,,,,,,,,
0.04588,0.00087491,4.63708,868.976,161.92,,,,,,,,
0.04589,0.00087534,4.63406,868.842,161.74,,,,,,,,
0.0459,0.00087578,4.63102,868.706,161.55,,,,,,,,
0.04591,0.00087621,4.62802,868.574,161.37,,,,,,,,
0.04592,0.00087665,4.62502,868.44,161.19,,,,,,,,
0.04593,0.00087708,4.622,868.308,161.01,,,,,,,,
0.04594,0.00087752,4.619,868.178,160.83,,,,,,,,
0.04595,0.00087795,4.61604,868.046,160.64,,,,,,,,
0.04596,0.00087838,4.61308,867.914,160.46,,,,,,,,
0.04597,0.00087882,4.6101,867.786,160.28,,,,,,,,
0.04598,0.00087925,4.60716,867.654,160.1,,,,,,,,
0.04599,0.00087968,4.60418,867.528,159.92,,,,,,,,
0.046,0.00088011,4.60126,867.4,159.74,,,,,,,,
0.04601,0.00088055,4.5983,867.272,159.56,,,,,,,,
0.04602,0.00088098,4.5954,867.148,159.38,,,,,,,,
0.04603,0.00088141,4.59248,867.022,159.2,,,,,,,,
0.04604,0.00088184,4.5896,866.898,159.02,,,,,,,,
0.04605,0.00088227,4.5867,866.778,158.84,,,,,,,,
0.04606,0.0008827,4.58384,866.658,158.67,,,,,,,,
0.04607,0.00088313,4.58098,866.54,158.49,,,,,,,,
0.04608,0.00088356,4.57818,866.426,158.31,,,,,,,,
0.04609,0.00088399,4.57532,866.31,158.13,,,,,,,,
0.0461,0.00088442,4.57254,866.2,157.95,,,,,,,,
0.04611,0.00088484,4.56974,866.092,157.78,,,,,,,,
0.04612,0.00088527,4.567,865.986,157.6,,,,,,,,
0.04613,0.0008857,4.56424,865.88,157.42,,,,,,,,
0.04614,0.00088613,4.56152,865.786,157.25,,,,,,,,
0.04615,0.00088655,4.5588,865.686,157.07,,,,,,,,
0.04616,0.00088698,4.55612,865.596,156.89,,,,,,,,
0.04617,0.00088741,4.55348,865.506,156.72,,,,,,,,
0.04618,0.00088783,4.55082,865.42,156.54,,,,,,,,
0.04619,0.00088826,4.54822,865.336,156.37,,,,,,,,
0.0462,0.00088868,4.54562,865.258,156.19,,,,,,,,
0.04621,0.00088911,4.54308,865.184,156.02,,,,,,,,
0.04622,0.00088953,4.54054,865.114,155.84,,,,,,,,
0.04623,0.00088996,4.538,865.048,155.67,,,,,,,,
0.04624,0.00089038,4.53554,864.986,155.5,,,,,,,,
0.04625,0.0008908,4.53308,864.926,155.32,,,,,,,,
0.04626,0.00089123,4.53062,864.868,155.15,,,,,,,,
0.04627,0.00089165,4.52824,864.814,154.98,,,,,,,,
0.04628,0.00089207,4.5258,864.77,154.8,,,,,,,,
0.04629,0.00089249,4.52342,864.724,154.63,,,,,,,,
0.0463,0.00089291,4.5211,864.68,154.46,,,,,,,,
0.04631,0.00089333,4.51876,864.64,154.29,,,,,,,,
0.04632,0.00089376,4.5164,864.604,154.12,,,,,,,,
0.04633,0.00089418,4.51412,864.568,153.94,,,,,,,,
0.04634,0.0008946,4.5118,864.532,153.77,,,,,,,,
0.04635,0.00089502,4.50952,864.502,153.6,,,,,,,,
0.04636,0.00089543,4.50724,864.47,153.43,,,,,,,,
0.04637,0.00089585,4.505,864.442,153.26,,,,,,,,
0.04638,0.00089627,4.50274,864.414,153.09,,,,,,,,
0.04639,0.00089669,4.50048,864.382,152.92,,,,,,,,
0.0464,0.00089711,4.49824,864.352,152.75,,,,,,,,
0.04641,0.00089753,4.49596,864.324,152.58,,,,,,,,
0.04642,0.00089794,4.49376,864.29,152.41,,,,,,,,
0.04643,0.00089836,4.4915,864.262,152.24,,,,,,,,
0.04644,0.00089878,4.48922,864.226,152.08,,,,,,,,
0.04645,0.00089919,4.48696,864.19,151.91,,,,,,,,
0.04646,0.00089961,4.48468,864.15,151.74,,,,,,,,
0.04647,0.00090002,4.4824,864.108,151.57,,,,,,,,
0.04648,0.00090044,4.4801,864.062,151.4,,,,,,,,
0.04649,0.00090085,4.4778,864.016,151.24,,,,,,,,
0.0465,0.00090127,4.47548,863.962,151.07,,,,,,,,
0.04651,0.00090168,4.4731,863.906,150.9,,,,,,,,
0.04652,0.00090209,4.47074,863.846,150.74,,,,,,,,
0.04653,0.00090251,4.46838,863.782,150.57,,,,,,,,
0.04654,0.00090292,4.46596,863.71,150.4,,,,,,,,
0.04655,0.00090333,4.46352,863.636,150.24,,,,,,,,
0.04656,0.00090374,4.46108,863.556,150.07,,,,,,,,
0.04657,0.00090415,4.4586,863.47,149.91,,,,,,,,
0.04658,0.00090457,4.45614,863.38,149.74,,,,,,,,
0.04659,0.00090498,4.4536,863.284,149.58,,,,,,,,
0.0466,0.00090539,4.45108,863.182,149.41,,,,,,,,
0.04661,0.0009058,4.44854,863.078,149.25,,,,,,,,
0.04662,0.00090621,4.44592,862.966,149.09,,,,,,,,
0.04663,0.00090662,4.4433,862.848,148.92,,,,,,,,
0.04664,0.00090702,4.44068,862.728,148.76,,,,,,,,
0.04665,0.00090743,4.43802,862.596,148.6,,,,,,,,
0.04666,0.00090784,4.43534,862.466,148.43,,,,,,,,
0.04667,0.00090825,4.43264,862.332,148.27,,,,,,,,
0.04668,0.00090866,4.42994,862.186,148.11,,,,,,,,
0.04669,0.00090906,4.42718,862.042,147.95,,,,,,,,
0.0467,0.00090947,4.42444,861.89,147.78,,,,,,,,
0.04671,0.00090988,4.42166,861.736,147.62,,,,,,,,
0.04672,0.00091028,4.41888,861.574,147.46,,,,,,,,
0.04673,0.00091069,4.41608,861.412,147.3,,,,,,,,
0.04674,0.00091109,4.41324,861.244,147.14,,,,,,,,
0.04675,0.0009115,4.41044,861.074,146.98,,,,,,,,
0.04676,0.0009119,4.40758,860.902,146.82,,,,,,,,
0.04677,0.00091231,4.40472,860.724,146.66,,,,,,,,
0.04678,0.00091271,4.40186,860.548,146.5,,,,,,,,
0.04679,0.00091312,4.39896,860.368,146.34,,,,,,,,
0.0468,0.00091352,4.39612,860.182,146.18,,,,,,,,
0.04681,0.00091392,4.39324,859.996,146.02,,,,,,,,
0.04682,0.00091432,4.39036,859.81,145.86,,,,,,,,
0.04683,0.00091473,4.38746,859.62,145.7,,,,,,,,
0.04684,0.00091513,4.38456,859.432,145.54,,,,,,,,
0.04685,0.00091553,4.38166,859.238,145.38,,,,,,,,
0.04686,0.00091593,4.37874,859.046,145.23,,,,,,,,
0.04687,0.00091633,4.37584,858.854,145.07,,,,,,,,
0.04688,0.00091673,4.37296,858.66,144.91,,,,,,,,
0.04689,0.00091713,4.37006,858.464,144.75,,,,,,,,
0.0469,0.00091753,4.36718,858.27,144.6,,,,,,,,
0.04691,0.00091793,4.36426,858.07,144.44,,,,,,,,
0.04692,0.00091833,4.36138,857.876,144.28,,,,,,,,
0.04693,0.00091873,4.35848,857.68,144.13,,,,,,,,
0.04694,0.00091912,4.3556,857.484,143.97,,,,,,,,
0.04695,0.00091952,4.3527,857.286,143.81,,,,,,,,
0.04696,0.00091992,4.34982,857.09,143.66,,,,,,,,
0.04697,0.00092032,4.34696,856.894,143.5,,,,,,,,
0.04698,0.00092071,4.34408,856.698,143.35,,,,,,,,
0.04699,0.00092111,4.34122,856.5,143.19,,,,,,,,
0.047,0.00092151,4.33836,856.306,143.04,,,,,,,,
0.04701,0.0009219,4.33552,856.106,142.88,,,,,,,,
0.04702,0.0009223,4.33268,855.91,142.73,,,,,,,,
0.04703,0.00092269,4.3298,855.716,142.57,,,,,,,,
0.04704,0.00092309,4.32698,855.52,142.42,,,,,,,,
0.04705,0.00092348,4.32412,855.322,142.27,,,,,,,,
0.04706,0.00092387,4.32132,855.13,142.11,,,,,,,,
0.04707,0.00092427,4.3185,854.936,141.96,,,,,,,,
0.04708,0.00092466,4.31566,854.74,141.81,,,,,,,,
0.04709,0.00092505,4.31284,854.546,141.65,,,,,,,,
0.0471,0.00092544,4.31008,854.352,141.5,,,,,,,,
0.04711,0.00092584,4.30722,854.162,141.35,,,,,,,,
0.04712,0.00092623,4.30446,853.968,141.2,,,,,,,,
0.04713,0.00092662,4.30168,853.778,141.04,,,,,,,,
0.04714,0.00092701,4.2989,853.588,140.89,,,,,,,,
0.04715,0.0009274,4.29612,853.396,140.74,,,,,,,,
0.04716,0.00092779,4.2934,853.208,140.59,,,,,,,,
0.04717,0.00092818,4.29066,853.022,140.44,,,,,,,,
0.04718,0.00092857,4.2879,852.836,140.29,,,,,,,,
0.04719,0.00092896,4.2852,852.654,140.14,,,,,,,,
0.0472,0.00092935,4.28248,852.47,139.99,,,,,,,,
0.04721,0.00092974,4.2798,852.288,139.84,,,,,,,,
0.04722,0.00093013,4.2771,852.108,139.69,,,,,,,,
0.04723,0.00093051,4.27444,851.932,139.54,,,,,,,,
0.04724,0.0009309,4.27178,851.758,139.39,,,,,,,,
0.04725,0.00093129,4.26914,851.586,139.24,,,,,,,,
0.04726,0.00093168,4.26652,851.416,139.09,,,,,,,,
0.04727,0.00093206,4.26388,851.25,138.94,,,,,,,,
0.04728,0.00093245,4.2613,851.082,138.79,,,,,,,,
0.04729,0.00093283,4.25874,850.922,138.65,,,,,,,,
0.0473,0.00093322,4.25618,850.762,138.5,,,,,,,,
0.04731,0.00093361,4.25364,850.606,138.35,,,,,,,,
0.04732,0.00093399,4.25112,850.454,138.2,,,,,,,,
0.04733,0.00093437,4.24864,850.304,138.06,,,,,,,,
0.04734,0.00093476,4.24616,850.16,137.91,,,,,,,,
0.04735,0.00093514,4.24372,850.018,137.76,,,,,,,,
0.04736,0.00093553,4.24128,849.878,137.61,,,,,,,,
0.04737,0.00093591,4.23886,849.746,137.47,,,,,,,,
0.04738,0.00093629,4.23648,849.616,137.32,,,,,,,,
0.04739,0.00093667,4.2341,849.486,137.18,,,,,,,,
0.0474,0.00093706,4.2318,849.36,137.03,,,,,,,,
0.04741,0.00093744,4.22946,849.242,136.88,,,,,,,,
0.04742,0.00093782,4.22714,849.124,136.74,,,,,,,,
0.04743,0.0009382,4.22488,849.012,136.59,,,,,,,,
0.04744,0.00093858,4.22262,848.9,136.45,,,,,,,,
0.04745,0.00093896,4.2204,848.798,136.3,,,,,,,,
0.04746,0.00093934,4.21818,848.696,136.16,,,,,,,,
0.04747,0.00093972,4.21596,848.596,136.01,,,,,,,,
0.04748,0.0009401,4.21378,848.498,135.87,,,,,,,,
0.04749,0.00094048,4.2116,848.404,135.73,,,,,,,,
0.0475,0.00094086,4.20946,848.314,135.58,,,,,,,,
0.04751,0.00094124,4.20734,848.226,135.44,,,,,,,,
0.04752,0.00094162,4.20524,848.138,135.3,,,,,,,,
0.04753,0.00094199,4.20314,848.054,135.15,,,,,,,,
0.04754,0.00094237,4.20106,847.974,135.01,,,,,,,,
0.04755,0.00094275,4.19894,847.892,134.87,,,,,,,,
0.04756,0.00094313,4.19688,847.812,134.73,,,,,,,,
0.04757,0.0009435,4.19484,847.738,134.58,,,,,,,,
0.04758,0.00094388,4.1928,847.66,134.44,,,,,,,,
0.04759,0.00094425,4.19074,847.584,134.3,,,,,,,,
0.0476,0.00094463,4.1887,847.51,134.16,,,,,,,,
0.04761,0.000945,4.18666,847.43,134.02,,,,,,,,
0.04762,0.00094538,4.18462,847.358,133.88,,,,,,,,
0.04763,0.00094575,4.18258,847.282,133.74,,,,,,,,
0.04764,0.00094613,4.18056,847.208,133.6,,,,,,,,
0.04765,0.0009465,4.17852,847.13,133.45,,,,,,,,
0.04766,0.00094687,4.17654,847.052,133.31,,,,,,,,
0.04767,0.00094725,4.17448,846.974,133.17,,,,,,,,
0.04768,0.00094762,4.17244,846.896,133.03,,,,,,,,
0.04769,0.00094799,4.17044,846.812,132.9,,,,,,,,
0.0477,0.00094836,4.16838,846.732,132.76,,,,,,,,
0.04771,0.00094874,4.16634,846.648,132.62,,,,,,,,
0.04772,0.00094911,4.1643,846.562,132.48,,,,,,,,
0.04773,0.00094948,4.16224,846.474,132.34,,,,,,,,
0.04774,0.00094985,4.16016,846.386,132.2,,,,,,,,
0.04775,0.00095022,4.1581,846.294,132.06,,,,,,,,
0.04776,0.00095059,4.156,846.198,131.92,,,,,,,,
0.04777,0.00095096,4.15394,846.106,131.79,,,,,,,,
0.04778,0.00095133,4.15186,846.008,131.65,,,,,,,,
0.04779,0.00095169,4.14976,845.91,131.51,,,,,,,,
0.0478,0.00095206,4.14766,845.806,131.37,,,,,,,,
0.04781,0.00095243,4.14554,845.704,131.24,,,,,,,,
0.04782,0.0009528,4.14342,845.602,131.1,,,,,,,,
0.04783,0.00095317,4.14132,845.494,130.96,,,,,,,,
0.04784,0.00095353,4.1392,845.386,130.83,,,,,,,,
0.04785,0.0009539,4.13706,845.272,130.69,,,,,,,,
0.04786,0.00095427,4.13492,845.162,130.56,,,,,,,,
0.04787,0.00095463,4.13276,845.048,130.42,,,,,,,,
0.04788,0.000955,4.13064,844.934,130.28,,,,,,,,
0.04789,0.00095536,4.12848,844.816,130.15,,,,,,,,
0.0479,0.00095573,4.12632,844.698,130.01,,,,,,,,
0.04791,0.00095609,4.12418,844.58,129.88,,,,,,,,
0.04792,0.00095646,4.12204,844.46,129.74,,,,,,,,
0.04793,0.00095682,4.11988,844.338,129.61,,,,,,,,
0.04794,0.00095718,4.1177,844.218,129.48,,,,,,,,
0.04795,0.00095755,4.11554,844.092,129.34,,,,,,,,
0.04796,0.00095791,4.11338,843.968,129.21,,,,,,,,
0.04797,0.00095827,4.11122,843.844,129.07,,,,,,,,
0.04798,0.00095863,4.10904,843.72,128.94,,,,,,,,
0.04799,0.000959,4.1069,843.592,128.81,,,,,,,,
0.048,0.00095936,4.10472,843.464,128.68,,,,,,,,
0.04801,0.00095972,4.10256,843.334,128.54,,,,,,,,
0.04802,0.00096008,4.10036,843.204,128.41,,,,,,,,
0.04803,0.00096044,4.09822,843.074,128.28,,,,,,,,
0.04804,0.0009608,4.09602,842.942,128.15,,,,,,,,
0.04805,0.00096116,4.09386,842.808,128.01,,,,,,,,
0.04806,0.00096152,4.09166,842.674,127.88,,,,,,,,
0.04807,0.00096187,4.08948,842.536,127.75,,,,,,,,
0.04808,0.00096223,4.08728,842.398,127.62,,,,,,,,
0.04809,0.00096259,4.08508,842.258,127.49,,,,,,,,
0.0481,0.00096295,4.0829,842.116,127.36,,,,,,,,
0.04811,0.00096331,4.08066,841.972,127.23,,,,,,,,
0.04812,0.00096366,4.07844,841.826,127.09,,,,,,,,
0.04813,0.00096402,4.07624,841.678,126.96,,,,,,,,
0.04814,0.00096437,4.07398,841.524,126.83,,,,,,,,
0.04815,0.00096473,4.07172,841.372,126.7,,,,,,,,
0.04816,0.00096509,4.06948,841.214,126.57,,,,,,,,
0.04817,0.00096544,4.06722,841.05,126.45,,,,,,,,
0.04818,0.0009658,4.06492,840.89,126.32,,,,,,,,
0.04819,0.00096615,4.06262,840.726,126.19,,,,,,,,
0.0482,0.0009665,4.0603,840.554,126.06,,,,,,,,
0.04821,0.00096686,4.05798,840.378,125.93,,,,,,,,
0.04822,0.00096721,4.05564,840.2,125.8,,,,,,,,
0.04823,0.00096756,4.05328,840.02,125.67,,,,,,,,
0.04824,0.00096791,4.05092,839.834,125.54,,,,,,,,
0.04825,0.00096827,4.04854,839.644,125.42,,,,,,,,
0.04826,0.00096862,4.04616,839.452,125.29,,,,,,,,
0.04827,0.00096897,4.04374,839.256,125.16,,,,,,,,
0.04828,0.00096932,4.0413,839.054,125.03,,,,,,,,
0.04829,0.00096967,4.03886,838.85,124.91,,,,,,,,
0.0483,0.00097002,4.0364,838.644,124.78,,,,,,,,
0.04831,0.00097037,4.03392,838.432,124.65,,,,,,,,
0.04832,0.00097072,4.03144,838.216,124.53,,,,,,,,
0.04833,0.00097107,4.02894,837.996,124.4,,,,,,,,
0.04834,0.00097142,4.0264,837.774,124.27,,,,,,,,
0.04835,0.00097176,4.0239,837.55,124.15,,,,,,,,
0.04836,0.00097211,4.02138,837.326,124.02,,,,,,,,
0.04837,0.00097246,4.0188,837.092,123.9,,,,,,,,
0.04838,0.00097281,4.01628,836.86,123.77,,,,,,,,
0.04839,0.00097315,4.01372,836.626,123.65,,,,,,,,
0.0484,0.0009735,4.01118,836.394,123.52,,,,,,,,
0.04841,0.00097385,4.0086,836.156,123.4,,,,,,,,
0.04842,0.00097419,4.00604,835.916,123.27,,,,,,,,
0.04843,0.00097454,4.00348,835.672,123.15,,,,,,,,
0.04844,0.00097488,4.00088,835.432,123.02,,,,,,,,
0.04845,0.00097522,3.99834,835.19,122.9,,,,,,,,
0.04846,0.00097557,3.99576,834.95,122.78,,,,,,,,
0.04847,0.00097591,3.9932,834.708,122.65,,,,,,,,
0.04848,0.00097625,3.99066,834.468,122.53,,,,,,,,
0.04849,0.0009766,3.98812,834.228,122.41,,,,,,,,
0.0485,0.00097694,3.98556,833.988,122.28,,,,,,,,
0.04851,0.00097728,3.98302,833.752,122.16,,,,,,,,
0.04852,0.00097762,3.9805,833.516,122.04,,,,,,,,
0.04853,0.00097796,3.978,833.282,121.92,,,,,,,,
0.04854,0.0009783,3.97554,833.048,121.79,,,,,,,,
0.04855,0.00097864,3.97304,832.82,121.67,,,,,,,,
0.04856,0.00097898,3.97058,832.592,121.55,,,,,,,,
0.04857,0.00097932,3.96814,832.364,121.43,,,,,,,,
0.04858,0.00097966,3.96572,832.144,121.31,,,,,,,,
0.04859,0.00098,3.96328,831.924,121.19,,,,,,,,
0.0486,0.00098034,3.9609,831.706,121.06,,,,,,,,
0.04861,0.00098068,3.9585,831.494,120.94,,,,,,,,
0.04862,0.00098102,3.95614,831.284,120.82,,,,,,,,
0.04863,0.00098135,3.9538,831.078,120.7,,,,,,,,
0.04864,0.00098169,3.95148,830.874,120.58,,,,,,,,
0.04865,0.00098202,3.94918,830.674,120.46,,,,,,,,
0.04866,0.00098236,3.94688,830.478,120.34,,,,,,,,
0.04867,0.0009827,3.94464,830.284,120.22,,,,,,,,
0.04868,0.00098303,3.9424,830.092,120.1,,,,,,,,
0.04869,0.00098337,3.94012,829.902,119.98,,,,,,,,
0.0487,0.0009837,3.93792,829.72,119.87,,,,,,,,
0.04871,0.00098403,3.93572,829.538,119.75,,,,,,,,
0.04872,0.00098437,3.93354,829.36,119.63,,,,,,,,
0.04873,0.0009847,3.93138,829.182,119.51,,,,,,,,
0.04874,0.00098503,3.92924,829.01,119.39,,,,,,,,
0.04875,0.00098536,3.9271,828.84,119.27,,,,,,,,
0.04876,0.0009857,3.92498,828.668,119.15,,,,,,,,
0.04877,0.00098603,3.92288,828.506,119.04,,,,,,,,
0.04878,0.00098636,3.92078,828.34,118.92,,,,,,,,
0.04879,0.00098669,3.9187,828.176,118.8,,,,,,,,
0.0488,0.00098702,3.91664,828.016,118.69,,,,,,,,
0.04881,0.00098735,3.91454,827.856,118.57,,,,,,,,
0.04882,0.00098768,3.9125,827.698,118.45,,,,,,,,
0.04883,0.00098801,3.91046,827.538,118.34,,,,,,,,
0.04884,0.00098833,3.90844,827.382,118.22,,,,,,,,
0.04885,0.00098866,3.90638,827.226,118.1,,,,,,,,
0.04886,0.00098899,3.90438,827.072,117.99,,,,,,,,
0.04887,0.00098932,3.90234,826.92,117.87,,,,,,,,
0.04888,0.00098964,3.90032,826.764,117.76,,,,,,,,
0.04889,0.00098997,3.8983,826.61,117.64,,,,,,,,
0.0489,0.0009903,3.89632,826.456,117.53,,,,,,,,
0.04891,0.00099062,3.8943,826.302,117.41,,,,,,,,
0.04892,0.00099095,3.8923,826.148,117.3,,,,,,,,
0.04893,0.00099127,3.89028,825.994,117.18,,,,,,,,
0.04894,0.00099159,3.88826,825.838,117.07,,,,,,,,
0.04895,0.00099192,3.88628,825.682,116.95,,,,,,,,
0.04896,0.00099224,3.8843,825.528,116.84,,,,,,,,
0.04897,0.00099256,3.8823,825.372,116.73,,,,,,,,
0.04898,0.00099289,3.8803,825.214,116.61,,,,,,,,
0.04899,0.00099321,3.87828,825.06,116.5,,,,,,,,
0.049,0.00099353,3.8763,824.9,116.38,,,,,,,,
0.04901,0.00099385,3.87432,824.748,116.27,,,,,,,,
0.04902,0.00099417,3.87232,824.588,116.16,,,,,,,,
0.04903,0.00099449,3.87034,824.43,116.05,,,,,,,,
0.04904,0.00099481,3.86836,824.274,115.93,,,,,,,,
0.04905,0.00099513,3.8664,824.116,115.82,,,,,,,,
0.04906,0.00099545,3.8644,823.958,115.71,,,,,,,,
0.04907,0.00099577,3.86242,823.8,115.6,,,,,,,,
0.04908,0.00099609,3.86044,823.64,115.49,,,,,,,,
0.04909,0.00099641,3.8585,823.482,115.37,,,,,,,,
0.0491,0.00099672,3.8565,823.324,115.26,,,,,,,,
0.04911,0.00099704,3.85454,823.168,115.15,,,,,,,,
0.04912,0.00099736,3.85258,823.008,115.04,,,,,,,,
