t [s],Vol [m3],P [bar],T [K],Q loss [W]
0.01841,0.00054116,4.72174,556.638,1538
0.01842,0.00054066,4.72726,556.788,1540
0.01843,0.00054017,4.73284,556.936,1542
0.01844,0.00053968,4.73846,557.084,1544
0.01845,0.00053918,4.7441,557.24,1546
0.01846,0.00053869,4.74978,557.396,1548
0.01847,0.0005382,4.75552,557.556,1550
0.01848,0.00053771,4.76122,557.72,1552
0.01849,0.00053721,4.76704,557.884,1554
0.0185,0.00053672,4.77284,558.052,1556
0.01851,0.00053623,4.77864,558.218,1558
0.01852,0.00053573,4.78454,558.39,1560
0.01853,0.00053524,4.7904,558.562,1562
0.01854,0.00053475,4.79634,558.734,1564.1
0.01855,0.00053425,4.80226,558.912,1566.1
0.01856,0.00053376,4.8082,559.084,1568.1
0.01857,0.00053327,4.81414,559.262,1570.2
0.01858,0.00053277,4.82008,559.436,1572.2
0.01859,0.00053228,4.82604,559.608,1574.2
0.0186,0.00053179,4.832,559.78,1576.3
0.01861,0.0005313,4.83796,559.95,1578.3
0.01862,0.0005308,4.8439,560.118,1580.4
0.01863,0.00053031,4.84986,560.282,1582.4
0.01864,0.00052982,4.85578,560.446,1584.5
0.01865,0.00052932,4.86168,560.606,1586.5
0.01866,0.00052883,4.86758,560.766,1588.6
0.01867,0.00052834,4.87346,560.918,1590.7
0.01868,0.00052785,4.87936,561.07,1592.7
0.01869,0.00052735,4.8852,561.22,1594.8
0.0187,0.00052686,4.89104,561.368,1596.9
0.01871,0.00052637,4.89686,561.508,1598.9
0.01872,0.00052588,4.90266,561.652,1601
0.01873,0.00052538,4.90846,561.79,1603.1
0.01874,0.00052489,4.91428,561.926,1605.2
0.01875,0.0005244,4.92008,562.058,1607.3
0.01876,0.0005239,4.92588,562.194,1609.4
0.01877,0.00052341,4.93166,562.326,1611.5
0.01878,0.00052292,4.93746,562.46,1613.6
0.01879,0.00052243,4.94328,562.592,1615.7
0.0188,0.00052193,4.94908,562.722,1617.8
0.01881,0.00052144,4.95492,562.854,1619.9
0.01882,0.00052095,4.96078,562.988,1622
0.01883,0.00052046,4.96666,563.122,1624.1
0.01884,0.00051997,4.97254,563.256,1626.3
0.01885,0.00051947,4.9785,563.396,1628.4
0.01886,0.00051898,4.98444,563.536,1630.5
0.01887,0.00051849,4.99046,563.68,1632.6
0.01888,0.000518,4.99652,563.828,1634.8
0.01889,0.0005175,5.00262,563.978,1636.9
0.0189,0.00051701,5.00874,564.134,1639.1
0.01891,0.00051652,5.0149,564.288,1641.2
0.01892,0.00051603,5.02114,564.454,1643.3
0.01893,0.00051553,5.02744,564.622,1645.5
0.01894,0.00051504,5.03374,564.792,1647.7
0.01895,0.00051455,5.04016,564.968,1649.8
0.01896,0.00051406,5.04656,565.15,1652
0.01897,0.00051357,5.05308,565.334,1654.1
0.01898,0.00051307,5.0596,565.522,1656.3
0.01899,0.00051258,5.06618,565.716,1658.5
0.019,0.00051209,5.07282,565.914,1660.7
0.01901,0.0005116,5.0795,566.114,1662.8
0.01902,0.00051111,5.08622,566.316,1665
0.01903,0.00051061,5.09298,566.522,1667.2
0.01904,0.00051012,5.09978,566.73,1669.4
0.01905,0.00050963,5.1066,566.942,1671.6
0.01906,0.00050914,5.11344,567.154,1673.8
0.01907,0.00050865,5.12034,567.368,1676
0.01908,0.00050816,5.1272,567.58,1678.2
0.01909,0.00050766,5.1341,567.794,1680.4
0.0191,0.00050717,5.14102,568.008,1682.6
0.01911,0.00050668,5.14794,568.222,1684.8
0.01912,0.00050619,5.15488,568.432,1687
0.01913,0.0005057,5.16178,568.642,1689.3
0.01914,0.00050521,5.1687,568.852,1691.5
0.01915,0.00050471,5.17562,569.058,1693.7
0.01916,0.00050422,5.18254,569.262,1696
0.01917,0.00050373,5.18944,569.466,1698.2
0.01918,0.00050324,5.19634,569.666,1700.4
0.01919,0.00050275,5.20324,569.862,1702.7
0.0192,0.00050226,5.21012,570.058,1704.9
0.01921,0.00050176,5.217,570.256,1707.2
0.01922,0.00050127,5.22392,570.448,1709.4
0.01923,0.00050078,5.2308,570.64,1711.7
0.01924,0.00050029,5.2377,570.832,1714
0.01925,0.0004998,5.24462,571.026,1716.2
0.01926,0.00049931,5.25154,571.216,1718.5
0.01927,0.00049882,5.25852,571.41,1720.8
0.01928,0.00049833,5.26546,571.604,1723
0.01929,0.00049783,5.27246,571.8,1725.3
0.0193,0.00049734,5.2795,571.998,1727.6
0.01931,0.00049685,5.28656,572.196,1729.9
0.01932,0.00049636,5.29366,572.396,1732.2
0.01933,0.00049587,5.3008,572.604,1734.5
0.01934,0.00049538,5.308,572.81,1736.8
0.01935,0.00049489,5.3152,573.022,1739.1
0.01936,0.0004944,5.32248,573.236,1741.4
0.01937,0.00049391,5.3298,573.452,1743.7
0.01938,0.00049341,5.33712,573.67,1746
0.01939,0.00049292,5.3445,573.892,1748.3
0.0194,0.00049243,5.35194,574.116,1750.7
0.01941,0.00049194,5.35936,574.342,1753
0.01942,0.00049145,5.36682,574.566,1755.3
0.01943,0.00049096,5.3743,574.792,1757.7
0.01944,0.00049047,5.3818,575.02,1760
0.01945,0.00048998,5.38928,575.244,1762.3
0.01946,0.00048949,5.39682,575.47,1764.7
0.01947,0.000489,5.40428,575.692,1767
0.01948,0.00048851,5.4118,575.912,1769.4
0.01949,0.00048802,5.41928,576.126,1771.7
0.0195,0.00048753,5.42676,576.342,1774.1
0.01951,0.00048704,5.4342,576.554,1776.5
0.01952,0.00048655,5.44164,576.756,1778.8
0.01953,0.00048605,5.44906,576.96,1781.2
0.01954,0.00048556,5.45644,577.16,1783.6
0.01955,0.00048507,5.46376,577.35,1786
0.01956,0.00048458,5.4711,577.546,1788.4
0.01957,0.00048409,5.4784,577.73,1790.7
0.01958,0.0004836,5.48568,577.912,1793.1
0.01959,0.00048311,5.49296,578.09,1795.5
0.0196,0.00048262,5.50018,578.266,1797.9
0.01961,0.00048213,5.50742,578.436,1800.3
0.01962,0.00048164,5.51466,578.606,1802.8
0.01963,0.00048115,5.52192,578.776,1805.2
0.01964,0.00048066,5.52914,578.946,1807.6
0.01965,0.00048017,5.53638,579.112,1810
0.01966,0.00047968,5.54364,579.282,1812.4
0.01967,0.00047919,5.5509,579.45,1814.9
0.01968,0.0004787,5.55822,579.618,1817.3
0.01969,0.00047821,5.56558,579.788,1819.7
0.0197,0.00047772,5.57292,579.964,1822.2
0.01971,0.00047723,5.58034,580.14,1824.6
0.01972,0.00047674,5.58778,580.32,1827.1
0.01973,0.00047625,5.5953,580.5,1829.5
0.01974,0.00047576,5.60284,580.682,1832
0.01975,0.00047527,5.61042,580.872,1834.5
0.01976,0.00047479,5.61806,581.06,1836.9
0.01977,0.0004743,5.6257,581.252,1839.4
0.01978,0.00047381,5.63342,581.452,1841.9
0.01979,0.00047332,5.64114,581.652,1844.4
0.0198,0.00047283,5.64894,581.85,1846.9
0.01981,0.00047234,5.6568,582.054,1849.3
0.01982,0.00047185,5.6646,582.258,1851.8
0.01983,0.00047136,5.67248,582.462,1854.3
0.01984,0.00047087,5.68036,582.668,1856.8
0.01985,0.00047038,5.68828,582.87,1859.3
0.01986,0.00046989,5.69622,583.074,1861.9
0.01987,0.0004694,5.70412,583.278,1864.4
0.01988,0.00046892,5.71204,583.478,1866.9
0.01989,0.00046843,5.71998,583.682,1869.4
0.0199,0.00046794,5.7279,583.878,1871.9
0.01991,0.00046745,5.7358,584.076,1874.5
0.01992,0.00046696,5.74372,584.27,1877
0.01993,0.00046647,5.7516,584.46,1879.6
0.01994,0.00046598,5.75948,584.648,1882.1
0.01995,0.0004655,5.76732,584.832,1884.7
0.01996,0.00046501,5.7752,585.016,1887.2
0.01997,0.00046452,5.78306,585.196,1889.8
0.01998,0.00046403,5.79092,585.374,1892.3
0.01999,0.00046354,5.7988,585.552,1894.9
0.02,0.00046305,5.80666,585.73,1897.5
0.02001,0.00046256,5.81452,585.904,1900.1
0.02002,0.00046208,5.82244,586.08,1902.6
0.02003,0.00046159,5.8303,586.256,1905.2
0.02004,0.0004611,5.83826,586.432,1907.8
0.02005,0.00046061,5.84618,586.61,1910.4
0.02006,0.00046012,5.85418,586.79,1913
0.02007,0.00045964,5.86224,586.974,1915.6
0.02008,0.00045915,5.8703,587.156,1918.2
0.02009,0.00045866,5.87844,587.346,1920.9
0.0201,0.00045817,5.88662,587.538,1923.5
0.02011,0.00045769,5.89486,587.734,1926.1
0.02012,0.0004572,5.90318,587.932,1928.7
0.02013,0.00045671,5.9115,588.138,1931.4
0.02014,0.00045622,5.91992,588.346,1934
0.02015,0.00045574,5.9284,588.558,1936.6
0.02016,0.00045525,5.9369,588.774,1939.3
0.02017,0.00045476,5.9455,588.994,1942
0.02018,0.00045427,5.95412,589.216,1944.6
0.02019,0.00045379,5.96278,589.438,1947.3
0.0202,0.0004533,5.9715,589.668,1949.9
0.02021,0.00045281,5.98024,589.896,1952.6
0.02022,0.00045232,5.98898,590.122,1955.3
0.02023,0.00045184,5.99774,590.35,1958
0.02024,0.00045135,6.00652,590.578,1960.7
0.02025,0.00045086,6.0153,590.802,1963.3
0.02026,0.00045038,6.02408,591.026,1966
0.02027,0.00044989,6.03286,591.244,1968.7
0.02028,0.0004494,6.0416,591.464,1971.4
0.02029,0.00044892,6.05032,591.674,1974.2
0.0203,0.00044843,6.05902,591.882,1976.9
0.02031,0.00044794,6.06772,592.086,1979.6
0.02032,0.00044746,6.07634,592.286,1982.3
0.02033,0.00044697,6.08498,592.482,1985
0.02034,0.00044649,6.09352,592.67,1987.8
0.02035,0.000446,6.10208,592.856,1990.5
0.02036,0.00044551,6.11062,593.038,1993.3
0.02037,0.00044503,6.11914,593.216,1996
0.02038,0.00044454,6.12764,593.39,1998.8
0.02039,0.00044405,6.1361,593.564,2001.5
0.0204,0.00044357,6.1446,593.734,2004.3
0.02041,0.00044308,6.1531,593.906,2007.1
0.02042,0.0004426,6.16164,594.078,2009.8
0.02043,0.00044211,6.17018,594.248,2012.6
0.02044,0.00044162,6.17878,594.424,2015.4
0.02045,0.00044114,6.18744,594.596,2018.2
0.02046,0.00044065,6.19612,594.778,2021
0.02047,0.00044017,6.20488,594.96,2023.8
0.02048,0.00043968,6.2137,595.152,2026.6
0.02049,0.0004392,6.22258,595.346,2029.4
0.0205,0.00043871,6.23154,595.544,2032.2
0.02051,0.00043823,6.24062,595.752,2035.1
0.02052,0.00043774,6.24974,595.96,2037.9
0.02053,0.00043726,6.25894,596.178,2040.7
0.02054,0.00043677,6.26824,596.396,2043.6
0.02055,0.00043629,6.2776,596.622,2046.4
0.02056,0.0004358,6.287,596.854,2049.2
0.02057,0.00043532,6.29648,597.09,2052.1
0.02058,0.00043483,6.30602,597.33,2055
0.02059,0.00043435,6.3156,597.568,2057.8
0.0206,0.00043386,6.32522,597.814,2060.7
0.02061,0.00043338,6.33488,598.054,2063.6
0.02062,0.00043289,6.34454,598.296,2066.4
0.02063,0.00043241,6.3542,598.538,2069.3
0.02064,0.00043193,6.3639,598.78,2072.2
0.02065,0.00043144,6.37354,599.012,2075.1
0.02066,0.00043096,6.38318,599.25,2078
0.02067,0.00043047,6.39278,599.476,2080.9
0.02068,0.00042999,6.4024,599.7,2083.8
0.02069,0.0004295,6.41194,599.918,2086.8
0.0207,0.00042902,6.42148,600.136,2089.7
0.02071,0.00042854,6.43096,600.342,2092.6
0.02072,0.00042805,6.44038,600.544,2095.5
0.02073,0.00042757,6.4498,600.742,2098.5
0.02074,0.00042709,6.45916,600.934,2101.4
0.02075,0.0004266,6.46848,601.118,2104.4
0.02076,0.00042612,6.47774,601.302,2107.3
0.02077,0.00042564,6.48704,601.478,2110.3
0.02078,0.00042515,6.4963,601.652,2113.3
0.02079,0.00042467,6.50554,601.824,2116.2
0.0208,0.00042419,6.51478,601.996,2119.2
0.02081,0.0004237,6.52402,602.164,2122.2
0.02082,0.00042322,6.53332,602.33,2125.2
0.02083,0.00042274,6.54262,602.498,2128.2
0.02084,0.00042225,6.55194,602.672,2131.2
0.02085,0.00042177,6.56132,602.842,2134.2
0.02086,0.00042129,6.57074,603.016,2137.2
0.02087,0.0004208,6.5802,603.194,2140.2
0.02088,0.00042032,6.58976,603.378,2143.3
0.02089,0.00041984,6.59938,603.562,2146.3
0.0209,0.00041936,6.60904,603.752,2149.3
0.02091,0.00041887,6.61878,603.946,2152.4
0.02092,0.00041839,6.62858,604.146,2155.4
0.02093,0.00041791,6.63848,604.35,2158.5
0.02094,0.00041743,6.64844,604.558,2161.5
0.02095,0.00041695,6.65846,604.77,2164.6
0.02096,0.00041646,6.66854,604.986,2167.7
0.02097,0.00041598,6.67872,605.206,2170.8
0.02098,0.0004155,6.68892,605.43,2173.8
0.02099,0.00041502,6.69922,605.658,2176.9
0.021,0.00041454,6.70952,605.886,2180
0.02101,0.00041405,6.7199,606.118,2183.1
0.02102,0.00041357,6.73032,606.35,2186.2
0.02103,0.00041309,6.74076,606.586,2189.4
0.02104,0.00041261,6.75122,606.82,2192.5
0.02105,0.00041213,6.76178,607.056,2195.6
0.02106,0.00041165,6.7723,607.29,2198.7
0.02107,0.00041117,6.78282,607.528,2201.9
0.02108,0.00041069,6.79344,607.766,2205
0.02109,0.0004102,6.80404,607.998,2208.2
0.0211,0.00040972,6.81466,608.234,2211.3
0.02111,0.00040924,6.82526,608.47,2214.5
0.02112,0.00040876,6.83592,608.702,2217.7
0.02113,0.00040828,6.84658,608.932,2220.8
0.02114,0.0004078,6.85726,609.166,2224
0.02115,0.00040732,6.86794,609.396,2227.2
0.02116,0.00040684,6.87866,609.626,2230.4
0.02117,0.00040636,6.8894,609.858,2233.6
0.02118,0.00040588,6.90016,610.09,2236.8
0.02119,0.0004054,6.91094,610.32,2240
0.0212,0.00040492,6.92176,610.55,2243.2
0.02121,0.00040444,6.9326,610.78,2246.5
0.02122,0.00040396,6.94346,611.014,2249.7
0.02123,0.00040348,6.95432,611.246,2252.9
0.02124,0.000403,6.96524,611.476,2256.2
0.02125,0.00040252,6.97618,611.71,2259.4
0.02126,0.00040204,6.98716,611.94,2262.7
0.02127,0.00040156,6.99816,612.172,2266
0.02128,0.00040108,7.00916,612.4,2269.2
0.02129,0.0004006,7.02018,612.632,2272.5
0.0213,0.00040012,7.03122,612.862,2275.8
0.02131,0.00039965,7.04226,613.092,2279.1
0.02132,0.00039917,7.05336,613.316,2282.4
0.02133,0.00039869,7.0644,613.542,2285.7
0.02134,0.00039821,7.0755,613.77,2289
0.02135,0.00039773,7.08656,613.988,2292.3
0.02136,0.00039725,7.09766,614.208,2295.6
0.02137,0.00039677,7.1087,614.426,2299
0.02138,0.0003963,7.11976,614.638,2302.3
0.02139,0.00039582,7.13084,614.852,2305.7
0.0214,0.00039534,7.14188,615.062,2309
0.02141,0.00039486,7.15292,615.268,2312.4
0.02142,0.00039438,7.16398,615.472,2315.7
0.02143,0.00039391,7.175,615.672,2319.1
0.02144,0.00039343,7.18604,615.876,2322.5
0.02145,0.00039295,7.19712,616.072,2325.9
0.02146,0.00039247,7.20818,616.274,2329.3
0.02147,0.000392,7.21926,616.466,2332.6
0.02148,0.00039152,7.23036,616.664,2336.1
0.02149,0.00039104,7.24152,616.862,2339.5
0.0215,0.00039056,7.25268,617.058,2342.9
0.02151,0.00039009,7.26386,617.256,2346.3
0.02152,0.00038961,7.27514,617.458,2349.7
0.02153,0.00038913,7.28646,617.66,2353.2
0.02154,0.00038866,7.2978,617.866,2356.6
0.02155,0.00038818,7.30926,618.074,2360.1
0.02156,0.0003877,7.32074,618.288,2363.6
0.02157,0.00038723,7.33234,618.506,2367
0.02158,0.00038675,7.34398,618.728,2370.5
0.02159,0.00038627,7.35572,618.95,2374
0.0216,0.0003858,7.36754,619.18,2377.5
0.02161,0.00038532,7.37944,619.416,2381
0.02162,0.00038485,7.39142,619.654,2384.5
0.02163,0.00038437,7.40346,619.896,2388
0.02164,0.0003839,7.41558,620.142,2391.5
0.02165,0.00038342,7.42778,620.392,2395
0.02166,0.00038294,7.44002,620.646,2398.6
0.02167,0.00038247,7.45234,620.902,2402.1
0.02168,0.00038199,7.4647,621.156,2405.7
0.02169,0.00038152,7.47716,621.42,2409.2
0.0217,0.00038104,7.48962,621.678,2412.8
0.02171,0.00038057,7.5021,621.94,2416.3
0.02172,0.00038009,7.51462,622.2,2419.9
0.02173,0.00037962,7.52718,622.46,2423.5
0.02174,0.00037914,7.53974,622.718,2427.1
0.02175,0.00037867,7.5523,622.976,2430.7
0.02176,0.00037819,7.5649,623.23,2434.3
0.02177,0.00037772,7.57744,623.484,2437.9
0.02178,0.00037725,7.59002,623.734,2441.5
0.02179,0.00037677,7.6026,623.982,2445.2
0.0218,0.0003763,7.61516,624.228,2448.8
0.02181,0.00037582,7.6277,624.47,2452.5
0.02182,0.00037535,7.64028,624.706,2456.1
0.02183,0.00037488,7.65282,624.942,2459.8
0.02184,0.0003744,7.66534,625.174,2463.4
0.02185,0.00037393,7.67788,625.406,2467.1
0.02186,0.00037346,7.6904,625.632,2470.8
0.02187,0.00037298,7.70298,625.862,2474.5
0.02188,0.00037251,7.71552,626.084,2478.2
0.02189,0.00037204,7.72808,626.31,2481.9
0.0219,0.00037156,7.7407,626.536,2485.6
0.02191,0.00037109,7.75334,626.76,2489.3
0.02192,0.00037062,7.766,626.984,2493.1
0.02193,0.00037015,7.77868,627.21,2496.8
0.02194,0.00036967,7.79148,627.436,2500.6
0.02195,0.0003692,7.80428,627.666,2504.3
0.02196,0.00036873,7.81712,627.894,2508.1
0.02197,0.00036826,7.83006,628.128,2511.8
0.02198,0.00036779,7.84304,628.364,2515.6
0.02199,0.00036731,7.85606,628.6,2519.4
0.022,0.00036684,7.86918,628.838,2523.2
0.02201,0.00036637,7.88238,629.082,2527
0.02202,0.0003659,7.8956,629.328,2530.8
0.02203,0.00036543,7.90894,629.578,2534.6
0.02204,0.00036496,7.92234,629.83,2538.5
0.02205,0.00036449,7.93576,630.084,2542.3
0.02206,0.00036401,7.94924,630.34,2546.2
0.02207,0.00036354,7.96282,630.602,2550
0.02208,0.00036307,7.97646,630.86,2553.9
0.02209,0.0003626,7.99014,631.124,2557.7
0.0221,0.00036213,8.00386,631.386,2561.6
0.02211,0.00036166,8.0176,631.65,2565.5
0.02212,0.00036119,8.03142,631.914,2569.4
0.02213,0.00036072,8.04526,632.18,2573.3
0.02214,0.00036025,8.05912,632.444,2577.2
0.02215,0.00035978,8.07304,632.708,2581.1
0.02216,0.00035931,8.08696,632.97,2585.1
0.02217,0.00035884,8.1009,633.236,2589
0.02218,0.00035837,8.11488,633.498,2592.9
0.02219,0.0003579,8.12886,633.758,2596.9
0.0222,0.00035743,8.14286,634.016,2600.9
0.02221,0.00035696,8.1569,634.272,2604.8
0.02222,0.00035649,8.1709,634.528,2608.8
0.02223,0.00035602,8.18496,634.786,2612.8
0.02224,0.00035556,8.19902,635.038,2616.8
0.02225,0.00035509,8.21314,635.292,2620.8
0.02226,0.00035462,8.22728,635.542,2624.8
0.02227,0.00035415,8.2414,635.796,2628.8
0.02228,0.00035368,8.25558,636.048,2632.9
0.02229,0.00035321,8.2698,636.298,2636.9
0.0223,0.00035275,8.28406,636.55,2641
0.02231,0.00035228,8.29832,636.8,2645
0.02232,0.00035181,8.31268,637.052,2649.1
0.02233,0.00035134,8.32708,637.308,2653.2
0.02234,0.00035087,8.34152,637.566,2657.3
0.02235,0.00035041,8.35602,637.822,2661.4
0.02236,0.00034994,8.37058,638.08,2665.5
0.02237,0.00034947,8.38522,638.342,2669.6
0.02238,0.000349,8.3999,638.608,2673.7
0.02239,0.00034854,8.41472,638.874,2677.8
0.0224,0.00034807,8.42956,639.142,2682
0.02241,0.0003476,8.44448,639.418,2686.1
0.02242,0.00034714,8.45948,639.69,2690.3
0.02243,0.00034667,8.47454,639.97,2694.5
0.02244,0.00034621,8.4897,640.252,2698.6
0.02245,0.00034574,8.5049,640.534,2702.8
0.02246,0.00034527,8.52018,640.82,2707
0.02247,0.00034481,8.53552,641.108,2711.2
0.02248,0.00034434,8.55092,641.4,2715.5
0.02249,0.00034388,8.56638,641.688,2719.7
0.0225,0.00034341,8.58192,641.984,2723.9
0.02251,0.00034295,8.59748,642.274,2728.2
0.02252,0.00034248,8.6131,642.566,2732.4
0.02253,0.00034202,8.62876,642.864,2736.7
0.02254,0.00034155,8.64444,643.154,2741
0.02255,0.00034109,8.66018,643.448,2745.2
0.02256,0.00034062,8.67594,643.744,2749.5
0.02257,0.00034016,8.6917,644.034,2753.8
0.02258,0.00033969,8.7075,644.324,2758.1
0.02259,0.00033923,8.72334,644.612,2762.5
0.0226,0.00033877,8.7392,644.9,2766.8
0.02261,0.0003383,8.75504,645.184,2771.1
0.02262,0.00033784,8.77092,645.47,2775.5
0.02263,0.00033737,8.7868,645.752,2779.8
0.02264,0.00033691,8.80274,646.032,2784.2
0.02265,0.00033645,8.81866,646.31,2788.6
0.02266,0.00033598,8.83458,646.588,2793
0.02267,0.00033552,8.85058,646.862,2797.4
0.02268,0.00033506,8.86654,647.138,2801.8
0.02269,0.0003346,8.88258,647.414,2806.2
0.0227,0.00033413,8.8986,647.686,2810.7
0.02271,0.00033367,8.9147,647.956,2815.1
0.02272,0.00033321,8.93082,648.23,2819.5
0.02273,0.00033275,8.94698,648.502,2824
0.02274,0.00033228,8.96322,648.774,2828.5
0.02275,0.00033182,8.97944,649.048,2833
0.02276,0.00033136,8.99576,649.32,2837.5
0.02277,0.0003309,9.01214,649.596,2842
0.02278,0.00033044,9.02854,649.874,2846.5
0.02279,0.00032998,9.04502,650.15,2851
0.0228,0.00032952,9.06156,650.43,2855.5
0.02281,0.00032906,9.0782,650.708,2860.1
0.02282,0.00032859,9.09486,650.994,2864.6
0.02283,0.00032813,9.1116,651.276,2869.2
0.02284,0.00032767,9.12838,651.562,2873.8
0.02285,0.00032721,9.14526,651.85,2878.4
0.02286,0.00032675,9.16218,652.138,2883
0.02287,0.00032629,9.17916,652.426,2887.6
0.02288,0.00032583,9.19622,652.716,2892.2
0.02289,0.00032537,9.21328,653.006,2896.8
0.0229,0.00032492,9.23044,653.298,2901.5
0.02291,0.00032446,9.24766,653.592,2906.1
0.02292,0.000324,9.2649,653.884,2910.8
0.02293,0.00032354,9.28222,654.178,2915.5
0.02294,0.00032308,9.29954,654.47,2920.1
0.02295,0.00032262,9.31692,654.762,2924.8
0.02296,0.00032216,9.33434,655.052,2929.5
0.02297,0.0003217,9.3518,655.346,2934.3
0.02298,0.00032125,9.36932,655.638,2939
0.02299,0.00032079,9.38684,655.928,2943.7
0.023,0.00032033,9.40444,656.218,2948.5
0.02301,0.00031987,9.42208,656.508,2953.2
0.02302,0.00031942,9.43974,656.802,2958
0.02303,0.00031896,9.45744,657.09,2962.8
0.02304,0.0003185,9.47522,657.38,2967.6
0.02305,0.00031804,9.49306,657.672,2972.4
0.02306,0.00031759,9.51088,657.964,2977.2
0.02307,0.00031713,9.52882,658.254,2982.1
0.02308,0.00031667,9.54684,658.548,2986.9
0.02309,0.00031622,9.5649,658.84,2991.7
0.0231,0.00031576,9.58302,659.136,2996.6
0.02311,0.0003153,9.60124,659.434,3001.5
0.02312,0.00031485,9.61952,659.736,3006.4
0.02313,0.00031439,9.6379,660.038,3011.3
0.02314,0.00031394,9.65634,660.342,3016.2
0.02315,0.00031348,9.67484,660.65,3021.1
0.02316,0.00031303,9.69348,660.958,3026.1
0.02317,0.00031257,9.71216,661.272,3031
0.02318,0.00031212,9.73096,661.586,3036
0.02319,0.00031166,9.74982,661.904,3040.9
0.0232,0.00031121,9.7688,662.222,3045.9
0.02321,0.00031075,9.7878,662.542,3050.9
0.02322,0.0003103,9.80692,662.864,3055.9
0.02323,0.00030985,9.82608,663.186,3060.9
0.02324,0.00030939,9.84532,663.514,3066
0.02325,0.00030894,9.86458,663.838,3071
0.02326,0.00030848,9.88392,664.164,3076.1
0.02327,0.00030803,9.9033,664.49,3081.1
0.02328,0.00030758,9.92266,664.814,3086.2
0.02329,0.00030712,9.94234,665.138,3091.3
0.0233,0.00030667,9.96182,665.462,3096.4
0.02331,0.00030622,9.98128,665.78,3101.5
0.02332,0.00030577,10.00096,666.096,3106.7
0.02333,0.00030531,10.02046,666.414,3111.8
0.02334,0.00030486,10.03998,666.73,3117
0.02335,0.00030441,10.0595,667.042,3122.1
0.02336,0.00030396,10.07924,667.35,3127.3
0.02337,0.00030351,10.09878,667.656,3132.5
0.02338,0.00030306,10.11852,667.954,3137.7
0.02339,0.00030261,10.13824,668.256,3142.9
0.0234,0.00030215,10.1576,668.556,3148.2
0.02341,0.0003017,10.1772,668.846,3153.4
0.02342,0.00030125,10.1972,669.14,3158.7
0.02343,0.0003008,10.217,669.432,3163.9
0.02344,0.00030035,10.2366,669.722,3169.2
0.02345,0.0002999,10.2566,670.014,3174.5
0.02346,0.00029945,10.2764,670.306,3179.8
0.02347,0.000299,10.2962,670.596,3185.2
0.02348,0.00029855,10.3162,670.886,3190.5
0.02349,0.0002981,10.3364,671.176,3195.8
0.0235,0.00029765,10.3564,671.47,3201.2
0.02351,0.0002972,10.3766,671.766,3206.6
0.02352,0.00029676,10.3972,672.066,3212
0.02353,0.00029631,10.4172,672.366,3217.4
0.02354,0.00029586,10.438,672.668,3222.8
0.02355,0.00029541,10.4582,672.972,3228.2
0.02356,0.00029496,10.479,673.28,3233.7
0.02357,0.00029451,10.5,673.594,3239.1
0.02358,0.00029407,10.5208,673.906,3244.6
0.02359,0.00029362,10.5416,674.222,3250.1
0.0236,0.00029317,10.5628,674.542,3255.6
0.02361,0.00029273,10.5838,674.86,3261.1
0.02362,0.00029228,10.6054,675.184,3266.6
0.02363,0.00029183,10.6264,675.506,3272.1
0.02364,0.00029139,10.6476,675.832,3277.7
