t [s],Vol [m3],P [bar],T [K],Q loss [W]
0.00562,0.0010988,1.84128,435.698,241.3881
0.00563,0.0010985,1.84222,435.792,241.7607
0.00564,0.0010982,1.84306,435.868,242.1333
0.00565,0.0010978,1.84388,435.934,242.5059
0.00566,0.0010975,1.84462,435.984,242.8785
0.00567,0.0010972,1.84532,436.022,243.2511
0.00568,0.0010969,1.84596,436.046,243.6237
0.00569,0.0010966,1.84656,436.062,243.9963
0.0057,0.0010962,1.8471,436.064,244.3689
0.00571,0.0010959,1.84764,436.056,244.7496
0.00572,0.0010956,1.8481,436.04,245.1222
0.00573,0.0010953,1.84856,436.018,245.4948
0.00574,0.001095,1.849,435.994,245.8755
0.00575,0.0010946,1.8494,435.964,246.2481
0.00576,0.0010943,1.84982,435.934,246.6288
0.00577,0.001094,1.85024,435.908,247.0095
0.00578,0.0010937,1.85068,435.884,247.3902
0.00579,0.0010934,1.85114,435.864,247.7628
0.0058,0.001093,1.85162,435.852,248.1435
0.00581,0.0010927,1.85214,435.846,248.5242
0.00582,0.0010924,1.85272,435.852,248.9049
0.00583,0.0010921,1.8533,435.862,249.2856
0.00584,0.0010917,1.85394,435.884,249.6663
0.00585,0.0010914,1.85464,435.914,250.0551
0.00586,0.0010911,1.85536,435.952,250.4358
0.00587,0.0010908,1.85612,436.004,250.8165
0.00588,0.0010904,1.8569,436.058,251.1972
0.00589,0.0010901,1.85774,436.12,251.586
0.0059,0.0010898,1.85856,436.186,251.9667
0.00591,0.0010895,1.85942,436.256,252.3555
0.00592,0.0010891,1.86026,436.324,252.7443
0.00593,0.0010888,1.86112,436.396,253.125
0.00594,0.0010885,1.86196,436.458,253.5138
0.00595,0.0010882,1.86276,436.52,253.9026
0.00596,0.0010878,1.86354,436.572,254.2914
0.00597,0.0010875,1.86432,436.612,254.6802
0.00598,0.0010872,1.86502,436.646,255.069
0.00599,0.0010868,1.86564,436.666,255.4578
0.006,0.0010865,1.86624,436.668,255.8466
0.00601,0.0010862,1.86672,436.658,256.2354
0.00602,0.0010859,1.86718,436.634,256.6242
0.00603,0.0010855,1.8676,436.59,257.013
0.00604,0.0010852,1.86792,436.532,257.4099
0.00605,0.0010849,1.86818,436.462,257.7987
0.00606,0.0010845,1.86834,436.374,258.1956
0.00607,0.0010842,1.8685,436.28,258.5844
0.00608,0.0010839,1.86858,436.17,258.9813
0.00609,0.0010835,1.86864,436.05,259.3701
0.0061,0.0010832,1.86868,435.924,259.767
0.00611,0.0010829,1.8687,435.796,260.1639
0.00612,0.0010826,1.8687,435.662,260.5608
0.00613,0.0010822,1.86872,435.53,260.9577
0.00614,0.0010819,1.86872,435.4,261.3546
0.00615,0.0010816,1.86874,435.276,261.7515
0.00616,0.0010812,1.86882,435.16,262.1484
0.00617,0.0010809,1.86894,435.048,262.5453
0.00618,0.0010806,1.86908,434.95,262.9503
0.00619,0.0010802,1.86928,434.866,263.3472
0.0062,0.0010799,1.86958,434.794,263.7522
0.00621,0.0010796,1.8699,434.734,264.1491
0.00622,0.0010792,1.87026,434.692,264.5541
0.00623,0.0010789,1.87074,434.658,264.951
0.00624,0.0010785,1.87126,434.646,265.356
0.00625,0.0010782,1.8718,434.644,265.761
0.00626,0.0010779,1.87242,434.654,266.166
0.00627,0.0010775,1.8731,434.672,266.571
0.00628,0.0010772,1.8738,434.702,266.976
0.00629,0.0010769,1.87456,434.736,267.381
0.0063,0.0010765,1.87532,434.776,267.786
0.00631,0.0010762,1.87608,434.818,268.191
0.00632,0.0010759,1.87686,434.862,268.596
0.00633,0.0010755,1.87764,434.902,269.0091
0.00634,0.0010752,1.87838,434.938,269.4141
0.00635,0.0010748,1.8791,434.966,269.8191
0.00636,0.0010745,1.87978,434.988,270.2322
0.00637,0.0010742,1.88046,435.006,270.6372
0.00638,0.0010738,1.88104,435.008,271.0503
0.00639,0.0010735,1.88162,435.004,271.4634
0.0064,0.0010731,1.88214,434.986,271.8684
0.00641,0.0010728,1.88264,434.962,272.2815
0.00642,0.0010725,1.88308,434.928,272.6946
0.00643,0.0010721,1.88352,434.884,273.1077
0.00644,0.0010718,1.8839,434.838,273.5208
0.00645,0.0010714,1.88424,434.782,273.9339
0.00646,0.0010711,1.88462,434.728,274.347
0.00647,0.0010708,1.88496,434.67,274.7601
0.00648,0.0010704,1.88532,434.614,275.1813
0.00649,0.0010701,1.8857,434.566,275.5944
0.0065,0.0010697,1.88612,434.522,276.0075
0.00651,0.0010694,1.88658,434.488,276.4287
0.00652,0.001069,1.8871,434.47,276.8418
0.00653,0.0010687,1.88766,434.462,277.263
0.00654,0.0010684,1.8883,434.472,277.6761
0.00655,0.001068,1.88902,434.498,278.0973
0.00656,0.0010677,1.88984,434.544,278.5185
0.00657,0.0010673,1.89074,434.606,278.9397
0.00658,0.001067,1.89168,434.694,279.3609
0.00659,0.0010666,1.89278,434.796,279.7821
0.0066,0.0010663,1.89392,434.914,280.2033
0.00661,0.0010659,1.89516,435.056,280.6245
0.00662,0.0010656,1.8964,435.21,281.0457
0.00663,0.0010653,1.89778,435.378,281.4669
0.00664,0.0010649,1.89916,435.556,281.8881
0.00665,0.0010646,1.9006,435.744,282.3174
0.00666,0.0010642,1.90204,435.934,282.7386
0.00667,0.0010639,1.90352,436.13,283.1679
0.00668,0.0010635,1.905,436.322,283.5891
0.00669,0.0010632,1.90644,436.51,284.0184
0.0067,0.0010628,1.90788,436.692,284.4396
0.00671,0.0010625,1.90926,436.862,284.8689
0.00672,0.0010621,1.91056,437.02,285.2982
0.00673,0.0010618,1.9118,437.158,285.7275
0.00674,0.0010614,1.91294,437.282,286.1568
0.00675,0.0010611,1.91404,437.386,286.5861
0.00676,0.0010607,1.91502,437.47,287.0154
0.00677,0.0010604,1.91592,437.528,287.4447
0.00678,0.00106,1.91674,437.57,287.874
0.00679,0.0010597,1.91746,437.588,288.3033
0.0068,0.0010593,1.9181,437.586,288.7407
0.00681,0.001059,1.91864,437.568,289.17
0.00682,0.0010586,1.91912,437.53,289.5993
0.00683,0.0010583,1.91956,437.48,290.0367
0.00684,0.0010579,1.9199,437.416,290.466
0.00685,0.0010576,1.92022,437.346,290.9034
0.00686,0.0010572,1.92052,437.262,291.3408
0.00687,0.0010569,1.92076,437.18,291.7782
0.00688,0.0010565,1.92106,437.1,292.2075
0.00689,0.0010562,1.92134,437.02,292.6449
0.0069,0.0010558,1.92166,436.944,293.0823
0.00691,0.0010555,1.922,436.88,293.5197
0.00692,0.0010551,1.9224,436.822,293.9571
0.00693,0.0010547,1.92284,436.778,294.4026
0.00694,0.0010544,1.92334,436.75,294.84
0.00695,0.001054,1.92394,436.736,295.2774
0.00696,0.0010537,1.9246,436.736,295.7229
0.00697,0.0010533,1.92532,436.754,296.1603
0.00698,0.001053,1.92612,436.788,296.6058
0.00699,0.0010526,1.92698,436.838,297.0432
0.007,0.0010523,1.92792,436.904,297.4887
0.00701,0.0010519,1.92894,436.984,297.9261
0.00702,0.0010515,1.92998,437.072,298.3716
0.00703,0.0010512,1.93106,437.17,298.8171
0.00704,0.0010508,1.93218,437.276,299.2626
0.00705,0.0010505,1.93332,437.384,299.7081
0.00706,0.0010501,1.93448,437.494,300.1536
0.00707,0.0010498,1.93564,437.606,300.5991
0.00708,0.0010494,1.93676,437.716,301.0446
0.00709,0.001049,1.9379,437.82,301.4982
0.0071,0.0010487,1.93898,437.914,301.9437
0.00711,0.0010483,1.94004,438.002,302.3892
0.00712,0.001048,1.94104,438.078,302.8428
0.00713,0.0010476,1.942,438.146,303.2883
0.00714,0.0010472,1.9429,438.198,303.7419
0.00715,0.0010469,1.94376,438.238,304.1874
0.00716,0.0010465,1.94456,438.268,304.641
0.00717,0.0010462,1.9453,438.284,305.0946
0.00718,0.0010458,1.94598,438.286,305.5482
0.00719,0.0010454,1.94664,438.284,306.0018
0.0072,0.0010451,1.94724,438.272,306.4554
0.00721,0.0010447,1.94784,438.25,306.909
0.00722,0.0010444,1.9484,438.228,307.3626
0.00723,0.001044,1.94896,438.2,307.8162
0.00724,0.0010436,1.94952,438.176,308.2698
0.00725,0.0010433,1.95008,438.15,308.7315
0.00726,0.0010429,1.95066,438.13,309.1851
0.00727,0.0010425,1.9513,438.12,309.6468
0.00728,0.0010422,1.95196,438.118,310.1004
0.00729,0.0010418,1.9527,438.124,310.5621
0.0073,0.0010415,1.95344,438.144,311.0157
0.00731,0.0010411,1.95426,438.18,311.4774
0.00732,0.0010407,1.9552,438.228,311.9391
0.00733,0.0010404,1.95614,438.292,312.4008
0.00734,0.00104,1.95718,438.37,312.8625
0.00735,0.0010396,1.9583,438.462,313.3242
0.00736,0.0010393,1.95944,438.572,313.7859
0.00737,0.0010389,1.9607,438.692,314.2476
0.00738,0.0010385,1.96196,438.826,314.7093
0.00739,0.0010382,1.96334,438.966,315.1791
0.0074,0.0010378,1.96468,439.12,315.6408
0.00741,0.0010374,1.96608,439.278,316.1025
0.00742,0.0010371,1.9675,439.44,316.5723
0.00743,0.0010367,1.96894,439.6,317.034
0.00744,0.0010363,1.97036,439.764,317.5038
0.00745,0.001036,1.97176,439.922,317.9736
0.00746,0.0010356,1.97314,440.074,318.4353
0.00747,0.0010352,1.9745,440.216,318.9051
0.00748,0.0010349,1.97584,440.35,319.3749
0.00749,0.0010345,1.97708,440.476,319.8447
0.0075,0.0010341,1.9783,440.588,320.3145
0.00751,0.0010338,1.97942,440.686,320.7843
0.00752,0.0010334,1.9805,440.77,321.2541
0.00753,0.001033,1.98152,440.834,321.7239
0.00754,0.0010327,1.98248,440.89,322.2018
0.00755,0.0010323,1.98338,440.932,322.6716
0.00756,0.0010319,1.98418,440.954,323.1414
0.00757,0.0010315,1.98496,440.97,323.6193
0.00758,0.0010312,1.9857,440.976,324.0891
0.00759,0.0010308,1.98636,440.97,324.567
0.0076,0.0010304,1.98702,440.956,325.0449
0.00761,0.0010301,1.9877,440.942,325.5228
0.00762,0.0010297,1.98832,440.92,325.9926
0.00763,0.0010293,1.98892,440.898,326.4705
0.00764,0.0010289,1.9896,440.88,326.9484
0.00765,0.0010286,1.99024,440.868,327.4263
0.00766,0.0010282,1.9909,440.86,327.9042
0.00767,0.0010278,1.99164,440.856,328.3902
0.00768,0.0010275,1.9924,440.866,328.8681
0.00769,0.0010271,1.9932,440.888,329.346
0.0077,0.0010267,1.99408,440.918,329.832
0.00771,0.0010263,1.995,440.962,330.3099
0.00772,0.001026,1.99598,441.02,330.7959
0.00773,0.0010256,1.99706,441.092,331.2738
0.00774,0.0010252,1.99814,441.174,331.7598
0.00775,0.0010248,1.99932,441.27,332.2458
0.00776,0.0010245,2.00052,441.376,332.7318
0.00777,0.0010241,2.0018,441.494,333.2178
0.00778,0.0010237,2.00312,441.624,333.7038
0.00779,0.0010233,2.00444,441.758,334.1898
0.0078,0.001023,2.00586,441.9,334.6758
0.00781,0.0010226,2.00722,442.042,335.1618
0.00782,0.0010222,2.00864,442.192,335.6478
0.00783,0.0010218,2.01008,442.34,336.1419
0.00784,0.0010215,2.01148,442.488,336.6279
0.00785,0.0010211,2.0129,442.632,337.1139
0.00786,0.0010207,2.01428,442.774,337.608
0.00787,0.0010203,2.01564,442.906,338.1021
0.00788,0.0010199,2.01694,443.036,338.5881
0.00789,0.0010196,2.01826,443.156,339.0822
0.0079,0.0010192,2.0195,443.266,339.5763
0.00791,0.0010188,2.02072,443.364,340.0704
0.00792,0.0010184,2.0219,443.458,340.5645
0.00793,0.001018,2.02304,443.544,341.0586
0.00794,0.0010177,2.02414,443.62,341.5527
0.00795,0.0010173,2.02522,443.69,342.0468
0.00796,0.0010169,2.02626,443.752,342.5409
0.00797,0.0010165,2.02728,443.81,343.0431
0.00798,0.0010161,2.02828,443.864,343.5372
0.00799,0.0010158,2.02928,443.916,344.0394
0.008,0.0010154,2.0303,443.968,344.5335
0.00801,0.001015,2.03128,444.02,345.0357
0.00802,0.0010146,2.03232,444.074,345.5379
0.00803,0.0010142,2.03334,444.132,346.0401
0.00804,0.0010139,2.0344,444.2,346.5342
0.00805,0.0010135,2.0355,444.272,347.0364
0.00806,0.0010131,2.03666,444.352,347.5386
0.00807,0.0010127,2.03784,444.442,348.0489
0.00808,0.0010123,2.03906,444.542,348.5511
0.00809,0.0010119,2.04034,444.652,349.0533
0.0081,0.0010116,2.04168,444.772,349.5555
0.00811,0.0010112,2.04302,444.902,350.0658
0.00812,0.0010108,2.04446,445.042,350.568
0.00813,0.0010104,2.04592,445.19,351.0783
0.00814,0.00101,2.04738,445.346,351.5805
0.00815,0.0010096,2.04894,445.506,352.0908
0.00816,0.0010092,2.0505,445.672,352.6011
0.00817,0.0010089,2.05206,445.84,353.1033
0.00818,0.0010085,2.0536,446.006,353.6136
0.00819,0.0010081,2.05514,446.176,354.1239
0.0082,0.0010077,2.05672,446.34,354.6342
0.00821,0.0010073,2.05824,446.496,355.1445
0.00822,0.0010069,2.05972,446.646,355.6548
0.00823,0.0010065,2.06118,446.788,356.1732
0.00824,0.0010062,2.06254,446.918,356.6835
0.00825,0.0010058,2.0639,447.036,357.1938
0.00826,0.0010054,2.06516,447.14,357.7122
0.00827,0.001005,2.0664,447.232,358.2225
0.00828,0.0010046,2.06752,447.308,358.7409
0.00829,0.0010042,2.06864,447.372,359.2512
0.0083,0.0010038,2.06966,447.418,359.7696
0.00831,0.0010034,2.07062,447.452,360.288
0.00832,0.0010031,2.07152,447.478,360.8064
0.00833,0.0010027,2.07236,447.488,361.3248
0.00834,0.0010023,2.0732,447.49,361.8432
0.00835,0.0010019,2.07396,447.484,362.3616
0.00836,0.0010015,2.07472,447.474,362.88
0.00837,0.0010011,2.07546,447.462,363.3984
0.00838,0.0010007,2.07622,447.45,363.9168
0.00839,0.0010003,2.07696,447.436,364.4433
0.0084,0.00099994,2.07772,447.424,364.9617
0.00841,0.00099954,2.07854,447.422,365.4882
0.00842,0.00099915,2.07938,447.426,366.0066
0.00843,0.00099876,2.08022,447.44,366.5331
0.00844,0.00099837,2.08118,447.466,367.0596
0.00845,0.00099798,2.08216,447.504,367.5861
0.00846,0.00099759,2.0832,447.55,368.1126
0.00847,0.0009972,2.08432,447.616,368.6391
0.00848,0.0009968,2.0855,447.69,369.1656
0.00849,0.00099641,2.08674,447.784,369.6921
0.0085,0.00099602,2.08804,447.888,370.2186
0.00851,0.00099563,2.08942,448.004,370.7451
0.00852,0.00099523,2.09084,448.13,371.2716
0.00853,0.00099484,2.0923,448.268,371.8062
0.00854,0.00099445,2.09382,448.412,372.3327
0.00855,0.00099405,2.09534,448.562,372.8673
0.00856,0.00099366,2.0969,448.716,373.4019
0.00857,0.00099326,2.09848,448.876,373.9284
0.00858,0.00099287,2.10004,449.034,374.463
0.00859,0.00099247,2.1016,449.19,374.9976
0.0086,0.00099208,2.10316,449.348,375.5322
0.00861,0.00099168,2.10472,449.496,376.0668
0.00862,0.00099129,2.10626,449.638,376.6014
0.00863,0.00099089,2.10772,449.776,377.136
0.00864,0.0009905,2.10916,449.902,377.6706
0.00865,0.0009901,2.11056,450.024,378.2052
0.00866,0.00098971,2.11192,450.134,378.7479
0.00867,0.00098931,2.11326,450.236,379.2825
0.00868,0.00098891,2.11452,450.326,379.8252
0.00869,0.00098852,2.11578,450.408,380.3598
0.0087,0.00098812,2.117,450.488,380.9025
0.00871,0.00098772,2.11818,450.558,381.4452
0.00872,0.00098732,2.11932,450.62,381.9798
0.00873,0.00098693,2.12042,450.674,382.5225
0.00874,0.00098653,2.12154,450.73,383.0652
0.00875,0.00098613,2.12266,450.78,383.6079
0.00876,0.00098573,2.12372,450.832,384.1506
0.00877,0.00098533,2.12484,450.88,384.6933
0.00878,0.00098493,2.12594,450.932,385.2441
0.00879,0.00098453,2.12706,450.988,385.7868
0.0088,0.00098413,2.1282,451.042,386.3295
0.00881,0.00098373,2.12934,451.102,386.8803
0.00882,0.00098334,2.1305,451.166,387.4311
0.00883,0.00098294,2.13168,451.234,387.9738
0.00884,0.00098253,2.1329,451.304,388.5246
0.00885,0.00098213,2.13412,451.38,389.0754
0.00886,0.00098173,2.13534,451.46,389.6262
0.00887,0.00098133,2.13662,451.54,390.1689
0.00888,0.00098093,2.13786,451.624,390.7197
0.00889,0.00098053,2.13914,451.708,391.2786
0.0089,0.00098013,2.14042,451.792,391.8294
0.00891,0.00097973,2.1417,451.876,392.3802
0.00892,0.00097933,2.14296,451.956,392.931
0.00893,0.00097892,2.14422,452.036,393.4899
0.00894,0.00097852,2.14546,452.11,394.0407
0.00895,0.00097812,2.14666,452.18,394.5996
0.00896,0.00097772,2.14788,452.246,395.1504
0.00897,0.00097731,2.14904,452.306,395.7093
0.00898,0.00097691,2.1502,452.358,396.2682
0.00899,0.00097651,2.1513,452.404,396.8271
0.009,0.0009761,2.15236,452.444,397.386
0.00901,0.0009757,2.1534,452.478,397.9449
0.00902,0.00097529,2.15442,452.504,398.5038
0.00903,0.00097489,2.15542,452.524,399.0627
0.00904,0.00097449,2.1564,452.538,399.6216
0.00905,0.00097408,2.1573,452.55,400.1886
0.00906,0.00097368,2.15826,452.556,400.7475
0.00907,0.00097327,2.15916,452.558,401.3145
0.00908,0.00097287,2.16004,452.562,401.8734
0.00909,0.00097246,2.16094,452.558,402.4404
0.0091,0.00097205,2.16186,452.558,403.0074
0.00911,0.00097165,2.16276,452.56,403.5744
0.00912,0.00097124,2.16366,452.558,404.1333
0.00913,0.00097084,2.16456,452.56,404.7003
0.00914,0.00097043,2.1655,452.564,405.2673
0.00915,0.00097002,2.16644,452.568,405.8424
0.00916,0.00096961,2.16738,452.578,406.4094
0.00917,0.00096921,2.16834,452.59,406.9764
0.00918,0.0009688,2.16932,452.606,407.5515
0.00919,0.00096839,2.17034,452.622,408.1185
0.0092,0.00096798,2.17132,452.64,408.6936
0.00921,0.00096758,2.17234,452.662,409.2606
0.00922,0.00096717,2.17338,452.686,409.8357
0.00923,0.00096676,2.17442,452.708,410.4108
0.00924,0.00096635,2.17544,452.736,410.9859
0.00925,0.00096594,2.17648,452.758,411.561
0.00926,0.00096553,2.17752,452.784,412.1361
0.00927,0.00096512,2.17856,452.808,412.7112
0.00928,0.00096471,2.17958,452.83,413.2863
0.00929,0.0009643,2.1806,452.85,413.8614
0.0093,0.00096389,2.18162,452.868,414.4365
0.00931,0.00096348,2.18264,452.882,415.0197
0.00932,0.00096307,2.18362,452.9,415.5948
0.00933,0.00096266,2.1846,452.912,416.178
0.00934,0.00096225,2.18558,452.924,416.7612
0.00935,0.00096184,2.1866,452.934,417.3363
0.00936,0.00096143,2.18756,452.946,417.9195
0.00937,0.00096102,2.18856,452.958,418.5027
0.00938,0.00096061,2.1896,452.972,419.0859
0.00939,0.0009602,2.19058,452.99,419.6691
0.0094,0.00095978,2.19164,453.01,420.2604
0.00941,0.00095937,2.1927,453.036,420.8436
0.00942,0.00095896,2.19382,453.07,421.4268
0.00943,0.00095855,2.19494,453.112,422.0181
0.00944,0.00095813,2.19612,453.16,422.6013
0.00945,0.00095772,2.19738,453.216,423.1926
0.00946,0.00095731,2.19864,453.288,423.7758
0.00947,0.00095689,2.2,453.368,424.3671
0.00948,0.00095648,2.20136,453.458,424.9584
0.00949,0.00095607,2.2028,453.56,425.5497
0.0095,0.00095565,2.20436,453.678,426.141
0.00951,0.00095524,2.20592,453.802,426.7323
0.00952,0.00095482,2.20756,453.94,427.3236
0.00953,0.00095441,2.2092,454.088,427.9149
0.00954,0.000954,2.21096,454.244,428.5062
0.00955,0.00095358,2.21272,454.41,429.1056
0.00956,0.00095317,2.21452,454.582,429.6969
0.00957,0.00095275,2.21638,454.76,430.2963
0.00958,0.00095234,2.21822,454.94,430.8876
0.00959,0.00095192,2.22008,455.126,431.487
0.0096,0.0009515,2.22194,455.308,432.0783
0.00961,0.00095109,2.22382,455.488,432.6777
0.00962,0.00095067,2.22566,455.666,433.2771
0.00963,0.00095026,2.22748,455.84,433.8765
0.00964,0.00094984,2.22928,456.004,434.4759
0.00965,0.00094942,2.231,456.16,435.0753
0.00966,0.00094901,2.23268,456.304,435.6747
0.00967,0.00094859,2.23434,456.44,436.2822
0.00968,0.00094817,2.2359,456.56,436.8816
0.00969,0.00094775,2.23742,456.67,437.4891
0.0097,0.00094734,2.23888,456.764,438.0885
0.00971,0.00094692,2.24028,456.844,438.696
0.00972,0.0009465,2.24162,456.92,439.2954
0.00973,0.00094608,2.2429,456.972,439.9029
0.00974,0.00094566,2.2441,457.02,440.5104
0.00975,0.00094525,2.24528,457.054,441.1179
0.00976,0.00094483,2.24638,457.084,441.7254
0.00977,0.00094441,2.2475,457.102,442.3329
0.00978,0.00094399,2.24856,457.116,442.9404
0.00979,0.00094357,2.2496,457.126,443.5479
0.0098,0.00094315,2.25064,457.134,444.1635
0.00981,0.00094273,2.25168,457.144,444.771
0.00982,0.00094231,2.25272,457.154,445.3866
0.00983,0.00094189,2.25378,457.164,445.9941
0.00984,0.00094147,2.25492,457.186,446.6097
0.00985,0.00094105,2.25604,457.21,447.2253
0.00986,0.00094063,2.25722,457.244,447.8409
0.00987,0.00094021,2.25842,457.286,448.4565
0.00988,0.00093979,2.2597,457.338,449.0721
0.00989,0.00093936,2.261,457.4,449.6877
0.0099,0.00093894,2.2624,457.474,450.3033
0.00991,0.00093852,2.26382,457.558,450.927
0.00992,0.0009381,2.26528,457.646,451.5426
0.00993,0.00093768,2.26682,457.748,452.1582
0.00994,0.00093725,2.26838,457.858,452.7819
0.00995,0.00093683,2.26998,457.978,453.4056
0.00996,0.00093641,2.27162,458.1,454.0212
0.00997,0.00093599,2.27328,458.226,454.6449
0.00998,0.00093556,2.27496,458.358,455.2686
0.00999,0.00093514,2.27666,458.49,455.8923
0.01,0.00093472,2.27832,458.622,456.516
0.01001,0.00093429,2.27998,458.748,457.1397
0.01002,0.00093387,2.28164,458.872,457.7715
0.01003,0.00093344,2.28328,458.994,458.3952
0.01004,0.00093302,2.28488,459.104,459.0189
0.01005,0.0009326,2.28646,459.21,459.6507
0.01006,0.00093217,2.28796,459.304,460.2744
0.01007,0.00093175,2.28946,459.39,460.9062
0.01008,0.00093132,2.29084,459.466,461.538
0.01009,0.0009309,2.29222,459.532,462.1698
0.0101,0.00093047,2.29356,459.588,462.8016
0.01011,0.00093005,2.29482,459.63,463.4334
0.01012,0.00092962,2.29604,459.666,464.0652
0.01013,0.00092919,2.29722,459.692,464.697
0.01014,0.00092877,2.29838,459.708,465.3288
0.01015,0.00092834,2.29946,459.718,465.9687
0.01016,0.00092791,2.3005,459.72,466.6005
0.01017,0.00092749,2.30158,459.716,467.2404
0.01018,0.00092706,2.30262,459.71,467.8722
0.01019,0.00092663,2.30362,459.702,468.5121
0.0102,0.00092621,2.30466,459.696,469.152
0.01021,0.00092578,2.30566,459.686,469.7919
0.01022,0.00092535,2.30672,459.682,470.4318
0.01023,0.00092492,2.30778,459.68,471.0717
0.01024,0.00092449,2.30884,459.68,471.7116
0.01025,0.00092407,2.30994,459.69,472.3596
0.01026,0.00092364,2.31112,459.704,472.9995
0.01027,0.00092321,2.31226,459.722,473.6394
0.01028,0.00092278,2.3135,459.752,474.2874
0.01029,0.00092235,2.31478,459.792,474.9354
0.0103,0.00092192,2.3161,459.838,475.5753
0.01031,0.00092149,2.31742,459.894,476.2233
0.01032,0.00092106,2.31884,459.96,476.8713
0.01033,0.00092063,2.3203,460.032,477.5193
0.01034,0.0009202,2.32178,460.11,478.1673
0.01035,0.00091977,2.3233,460.2,478.8234
0.01036,0.00091934,2.32486,460.294,479.4714
0.01037,0.00091891,2.32648,460.4,480.1194
0.01038,0.00091848,2.32812,460.506,480.7755
0.01039,0.00091805,2.32978,460.616,481.4235
0.0104,0.00091762,2.33146,460.734,482.0796
0.01041,0.00091719,2.33314,460.854,482.7357
0.01042,0.00091675,2.33488,460.974,483.3918
0.01043,0.00091632,2.3366,461.096,484.0398
0.01044,0.00091589,2.33832,461.22,484.6959
0.01045,0.00091546,2.34004,461.344,485.3601
0.01046,0.00091503,2.34178,461.468,486.0162
0.01047,0.00091459,2.3435,461.59,486.6723
0.01048,0.00091416,2.34522,461.708,487.3284
0.01049,0.00091373,2.34698,461.828,487.9926
0.0105,0.0009133,2.34866,461.942,488.6487
0.01051,0.00091286,2.35034,462.052,489.3129
0.01052,0.00091243,2.35202,462.162,489.9771
0.01053,0.000912,2.35366,462.27,490.6413
0.01054,0.00091156,2.3553,462.372,491.2974
0.01055,0.00091113,2.35696,462.476,491.9616
0.01056,0.00091069,2.35858,462.57,492.6339
0.01057,0.00091026,2.3602,462.668,493.2981
0.01058,0.00090983,2.3618,462.76,493.9623
0.01059,0.00090939,2.36338,462.854,494.6265
